==============================================
  Session: Session 01
  Started: 2026-05-11 13:29:23
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:29   DATA               Normal      High       0.619    84.8     715.4    35.5     0.56     0.323        0.838
00:02:30   DATA               Normal      High       0.584    83.2     722.5    53.7     1.02     0.213        0.841
00:02:31   DATA               Normal      High       0.624    81.9     729.7    43.9     0.10     0.316        0.841
00:02:32   DATA               Normal      High       0.644    81.3     738.0    45.1     0.08     0.313        0.844
00:02:33   DATA               Normal      High       0.540    80.9     742.6    59.8     2.87     0.225        0.845
00:02:34   LEVEL High>Medium  Normal      Medium     0.417    80.1     739.4    51.1     0.92     0.226        0.845
00:02:34   DATA               Normal      Medium     0.417    80.1     739.4    51.1     0.92     0.226        0.845
00:02:35   DATA               Normal      Medium     0.429    79.9     738.1    52.6     0.30     0.209        0.846
00:02:36   DATA               Normal      Medium     0.278    81.0     731.6    64.7     0.36     0.105        0.851
00:02:37   LEVEL Medium>Low   Normal      Low        0.140    82.2     742.6    65.4     3.35     0.112        0.851
00:02:37   DATA               Normal      Low        0.140    82.2     742.6    65.4     3.35     0.112        0.851
00:02:38   DATA               Normal      Low        0.142    82.1     739.4    58.4     2.74     0.113        0.853
00:02:39   DATA               Normal      Low        0.104    80.6     751.2    54.9     1.04     0.222        0.849
00:02:40   DATA               Normal      Low        0.041    78.9     753.4    59.5     2.07     0.332        0.841
00:02:41   DATA               Normal      Low        0.142    77.7     765.9    48.8     0.19     0.109        0.832
00:02:42   DATA               Normal      Low        0.142    77.9     757.2    61.4     0.49     0.220        0.822
00:02:43   DATA               Normal      Low        0.183    78.9     744.4    54.4     0.03     0.336        0.808
00:02:44   DATA               Normal      Low        0.150    80.1     758.2    58.1     0.06     0.330        0.793
00:02:45   DATA               Normal      Low        0.181    80.5     757.4    55.6     0.61     0.330        0.783
00:02:46   DATA               Normal      Low        0.080    79.8     766.2    67.1     0.35     0.327        0.776
00:02:47   DATA               Normal      Low        0.080    77.7     741.3    67.4     0.21     0.225        0.782
00:02:49   DATA               Normal      Low        0.037    77.4     766.5    63.0     0.17     0.218        0.791
00:02:50   DATA               Normal      Low        0.032    78.9     770.1    73.7     1.40     0.118        0.807
00:02:51   DATA               Normal      Low        0.072    78.3     748.5    51.6     0.56     0.243        0.825
00:02:52   DATA               Normal      Low        0.188    77.0     750.8    47.4     0.17     0.363        0.840
00:02:53   LEVEL Low>Medium   Normal      Medium     0.309    77.5     752.6    46.8     0.00     0.363        0.846
00:02:53   DATA               Normal      Medium     0.309    77.5     752.6    46.8     0.00     0.363        0.846
00:02:54   DATA               Normal      Medium     0.309    79.4     761.5    60.0     5.69     0.358        0.847
00:02:55   DATA               Normal      Medium     0.345    80.0     768.9    55.1     0.30     0.108        0.847
00:02:56   DATA               Normal      Medium     0.327    78.3     772.8    53.4     0.74     0.235        0.843
00:02:57   DATA               Normal      Medium     0.257    75.8     774.7    54.3     0.58     0.215        0.836
00:02:58   LEVEL Medium>Low   Normal      Low        0.138    75.5     774.6    58.4     2.11     0.108        0.830
00:02:58   DATA               Normal      Low        0.138    75.5     774.6    58.4     2.11     0.108        0.830
00:02:59   DATA               Normal      Low        0.219    77.5     767.6    50.7     1.89     0.355        0.832
00:03:00   LEVEL Low>Medium   Normal      Medium     0.292    79.7     763.2    47.9     0.50     0.109        0.838
00:03:00   DATA               Normal      Medium     0.292    79.7     763.2    47.9     0.50     0.109        0.838
00:03:01   DATA               Normal      Medium     0.323    79.6     760.4    50.3     0.98     0.110        0.843
00:03:02   DATA               Normal      Medium     0.278    77.4     772.4    62.1     1.23     0.108        0.842
00:03:03   DATA               Normal      Medium     0.276    77.0     774.3    67.7     0.07     0.215        0.843
00:03:04   LEVEL Medium>Low   Normal      Low        0.195    76.9     785.5    65.3     0.07     0.318        0.839
00:03:04   DATA               Normal      Low        0.195    76.9     785.5    65.3     0.07     0.318        0.839
00:03:05   DATA               Normal      Low        0.085    76.1     787.6    69.0     0.36     0.231        0.829
00:03:06   DATA               Normal      Low        0.000    76.1     789.5    64.9     0.09     0.230        0.820
00:03:07   DATA               Normal      Low        0.070    75.9     788.1    51.8     0.09     0.231        0.816
00:03:08   DATA               Normal      Low        0.190    75.2     796.6    46.9     0.16     0.343        0.809
00:03:09   LEVEL Low>Medium   Normal      Medium     0.329    75.5     797.5    45.0     0.14     0.342        0.807
00:03:09   DATA               Normal      Medium     0.329    75.5     797.5    45.0     0.14     0.342        0.807
00:03:10   DATA               Normal      Medium     0.459    74.7     796.8    45.9     0.13     0.228        0.803
00:03:11   LEVEL Medium>High  Normal      High       0.618    74.7     780.8    43.1     0.32     0.320        0.797
00:03:11   DATA               Normal      High       0.618    74.7     780.8    43.1     0.32     0.320        0.797
00:03:12   DATA               Normal      High       0.565    76.6     780.3    57.0     1.00     0.214        0.792
00:03:13   LEVEL High>Medium  Normal      Medium     0.446    78.3     769.1    58.8     0.23     0.217        0.794
00:03:13   DATA               Normal      Medium     0.446    78.3     769.1    58.8     0.23     0.217        0.794
00:03:14   DATA               Normal      Medium     0.446    78.3     769.1    58.8     0.23     0.217        0.794
00:03:15   LEVEL Medium>Low   Normal      Low        0.176    79.0     765.8    67.9     0.23     0.327        0.802
00:03:15   DATA               Normal      Low        0.176    79.0     765.8    67.9     0.23     0.327        0.802
00:03:16   DATA               Normal      Low        0.017    78.8     751.6    75.4     0.09     0.333        0.808
00:03:17   DATA               Normal      Low        0.017    78.8     751.6    75.4     0.09     0.333        0.808
00:03:18   DATA               Normal      Low        0.000    78.4     771.6    73.4     0.88     0.432        0.818
00:03:19   DATA               Normal      Low        0.000    78.2     775.9    68.1     0.39     0.430        0.822
00:03:20   DATA               Normal      Low        0.000    77.9     763.3    62.7     0.46     0.328        0.823
00:03:21   BOSS ROOM ENTER    BossRoom                                                                         
00:03:21   DATA               BossRoom    Low        0.000    77.4     766.3    66.0     1.82     0.109        0.830
00:03:22   DATA               BossRoom    Low        0.076    77.0     764.3    51.2     0.18     0.109        0.839
00:03:23   DATA               BossRoom    Low        0.170    77.0     763.8    49.4     0.99     0.328        0.846
00:03:24   LEVEL Low>Medium   BossRoom    Medium     0.308    78.4     761.7    45.2     0.17     0.328        0.853
00:03:24   DATA               BossRoom    Medium     0.308    78.4     761.7    45.2     0.17     0.328        0.853
00:03:25   DATA               BossRoom    Medium     0.439    78.8     758.3    45.8     0.13     0.110        0.857
00:03:26   DATA               BossRoom    Medium     0.464    79.6     765.0    56.2     0.93     0.218        0.853
00:03:27   DATA               BossRoom    Medium     0.446    78.3     760.8    53.0     1.15     0.219        0.848
00:03:28   DATA               BossRoom    Medium     0.451    77.0     763.1    48.9     0.98     0.219        0.846
00:03:29   DATA               BossRoom    Medium     0.465    77.9     758.7    43.8     1.97     0.220        0.844
00:03:30   DATA               BossRoom    Medium     0.488    80.1     763.1    43.6     0.59     0.219        0.850
00:03:31   LEVEL Medium>High  BossRoom    High       0.662    80.5     735.4    25.6     0.20     0.227        0.859
00:03:31   DATA               BossRoom    High       0.662    80.5     735.4    25.6     0.20     0.227        0.859
00:03:33   DATA               BossRoom    High       0.705    79.4     757.3    48.8     0.15     0.330        0.861
00:03:34   DATA               BossRoom    High       0.606    78.6     754.8    62.9     0.64     0.204        0.858
00:03:35   LEVEL High>Medium  BossRoom    Medium     0.454    78.9     747.1    68.3     0.60     0.112        0.846
00:03:35   DATA               BossRoom    Medium     0.454    78.9     747.1    68.3     0.60     0.112        0.846
00:03:36   DATA               BossRoom    Medium     0.301    79.7     729.1    66.4     1.05     0.211        0.829
00:03:37   LEVEL Medium>Low   BossRoom    Low        0.101    81.7     728.4    68.5     1.31     0.211        0.813
00:03:37   DATA               BossRoom    Low        0.101    81.7     728.4    68.5     1.31     0.211        0.813
00:03:38   DATA               BossRoom    Low        0.000    84.9     725.0    71.7     0.33     0.212        0.806
00:03:39   DATA               BossRoom    Low        0.000    85.4     727.7    67.3     3.59     0.212        0.801
00:03:39   BOSS ROOM EXIT     Normal                                                                           
00:03:40   DATA               Normal      Low        0.011    84.7     724.3    57.6     0.46     0.115        0.813
00:03:41   DATA               Normal      Low        0.073    83.2     726.9    52.6     0.59     0.106        0.825
00:03:42   DATA               Normal      Low        0.104    81.9     732.3    55.7     3.42     0.210        0.832
00:03:43   DATA               Normal      Low        0.104    80.8     746.9    69.4     0.69     0.447        0.840
00:03:44   DATA               Normal      Low        0.104    79.9     750.3    64.9     3.51     0.103        0.848
00:03:45   DATA               Normal      Low        0.092    79.1     754.2    67.9     2.04     0.221        0.847
00:03:46   DATA               Normal      Low        0.049    78.6     761.1    56.8     0.07     0.329        0.849
00:03:47   DATA               Normal      Low        0.019    78.5     773.5    69.8     0.05     0.353        0.841
00:03:48   DATA               Normal      Low        0.019    78.4     780.6    75.5     0.10     0.427        0.830
00:03:49   DATA               Normal      Low        0.019    77.9     777.9    74.7     1.50     0.107        0.816
00:03:50   DATA               Normal      Low        0.019    76.4     768.9    69.3     0.47     0.108        0.798
00:03:51   DATA               Normal      Low        0.011    74.9     759.5    57.5     0.43     0.220        0.772
00:03:52   DATA               Normal      Low        0.011    74.7     756.9    60.4     1.28     0.220        0.758
00:03:53   DATA               Normal      Low        0.074    76.2     761.3    52.6     1.26     0.110        0.750
00:03:54   DATA               Normal      Low        0.089    80.1     752.9    57.2     1.06     0.121        0.742
00:03:55   DATA               Normal      Low        0.090    82.6     756.7    58.6     0.78     0.110        0.738
00:03:56   DATA               Normal      Low        0.092    82.5     748.7    57.4     0.96     0.121        0.740
00:03:57   DATA               Normal      Low        0.092    81.1     758.3    62.9     0.41     0.220        0.743
00:03:58   DATA               Normal      Low        0.030    79.0     771.1    68.8     0.27     0.216        0.740
00:03:59   DATA               Normal      Low        0.014    77.2     774.3    62.1     0.18     0.215        0.741
00:04:00   DATA               Normal      Low        0.013    75.7     788.4    64.6     0.37     0.317        0.757
00:04:01   DATA               Normal      Low        0.000    74.2     790.5    62.1     2.32     0.211        0.769
00:04:02   DATA               Normal      Low        0.126    73.3     783.5    46.4     1.13     0.116        0.777
00:04:03   LEVEL Low>Medium   Normal      Medium     0.269    73.6     788.6    44.6     3.40     0.106        0.790
00:04:03   DATA               Normal      Medium     0.269    73.6     788.6    44.6     3.40     0.106        0.790
00:04:04   DATA               Normal      Medium     0.445    75.2     796.1    41.4     1.90     0.209        0.803
00:04:05   LEVEL Medium>High  Normal      High       0.545    77.1     783.0    48.9     0.58     0.232        0.803
00:04:05   DATA               Normal      High       0.545    77.1     783.0    48.9     0.58     0.232        0.803
00:04:06   DATA               Normal      High       0.584    78.3     778.0    54.8     0.76     0.214        0.805
00:04:07   DATA               Normal      High       0.516    78.2     781.1    53.1     0.40     0.213        0.815
00:04:08   LEVEL High>Medium  Normal      Medium     0.437    77.4     785.5    52.3     0.39     0.212        0.816
00:04:08   DATA               Normal      Medium     0.437    77.4     785.5    52.3     0.39     0.212        0.816
00:04:09   DATA               Normal      Medium     0.301    76.5     787.0    54.8     0.28     0.231        0.817
00:04:10   LEVEL Medium>Low   Normal      Low        0.201    75.6     794.2    62.0     1.23     0.315        0.822
00:04:10   DATA               Normal      Low        0.201    75.6     794.2    62.0     1.23     0.315        0.822
00:04:11   LEVEL Low>Medium   Normal      Medium     0.269    74.7     799.3    48.2     0.92     0.209        0.829
00:04:11   DATA               Normal      Medium     0.269    74.7     799.3    48.2     0.92     0.209        0.829
00:04:12   DATA               Normal      Medium     0.316    74.0     802.9    48.4     2.68     0.113        0.833
00:04:13   DATA               Normal      Medium     0.451    73.8     797.1    36.1     2.22     0.114        0.840
00:04:14   LEVEL Medium>High  Normal      High       0.604    73.9     798.5    39.8     1.43     0.209        0.850
00:04:14   DATA               Normal      High       0.604    73.9     798.5    39.8     1.43     0.209        0.850
00:04:15   DATA               Normal      High       0.804    74.4     802.5    32.6     1.81     0.340        0.855
00:04:16   DATA               Normal      High       0.897    75.1     795.5    30.8     2.96     0.419        0.860
00:04:18   DATA               Normal      High       0.993    75.6     798.9    33.8     0.88     0.114        0.862
00:04:19   DATA               Normal      High       0.976    76.1     792.8    40.7     0.89     0.105        0.867
00:04:20   DATA               Normal      High       0.931    76.1     793.5    44.1     0.98     0.229        0.867
00:04:21   DATA               Normal      High       0.897    75.7     782.9    42.5     0.32     0.232        0.864
00:04:22   DATA               Normal      High       0.897    75.3     787.6    38.8     0.09     0.212        0.861
00:04:23   DATA               Normal      High       0.826    75.2     791.1    46.0     0.15     0.230        0.857
00:04:24   DATA               Normal      High       0.643    75.7     783.1    59.4     0.22     0.348        0.851
00:04:25   LEVEL High>Medium  Normal      Medium     0.494    76.1     794.9    58.8     0.08     0.315        0.846
00:04:25   DATA               Normal      Medium     0.494    76.1     794.9    58.8     0.08     0.315        0.846
00:04:26   DATA               Normal      Medium     0.330    75.8     792.3    58.5     0.10     0.344        0.840
00:04:27   LEVEL Medium>Low   Normal      Low        0.155    75.0     805.6    56.2     0.03     0.226        0.834
00:04:27   DATA               Normal      Low        0.155    75.0     805.6    56.2     0.03     0.226        0.834
00:04:28   DATA               Normal      Low        0.026    74.5     796.8    63.1     0.02     0.209        0.829
00:04:29   DATA               Normal      Low        0.026    74.2     790.7    65.9     0.12     0.211        0.815
00:04:30   DATA               Normal      Low        0.026    74.2     770.5    68.5     0.70     0.216        0.794
00:04:31   DATA               Normal      Low        0.025    74.5     779.9    58.6     0.28     0.214        0.775
00:04:32   DATA               Normal      Low        0.001    75.9     782.9    64.6     0.64     0.107        0.750
00:04:33   DATA               Normal      Low        0.001    79.0     781.6    73.1     1.10     0.116        0.731
00:04:34   DATA               Normal      Low        0.001    81.0     783.4    77.5     0.43     0.106        0.721
00:04:35   DATA               Normal      Low        0.001    80.1     788.6    67.7     1.15     0.211        0.719
00:04:36   DATA               Normal      Low        0.000    76.7     784.9    63.9     0.65     0.212        0.720
00:04:37   DATA               Normal      Low        0.000    73.9     790.5    63.0     0.72     0.345        0.729
00:04:38   DATA               Normal      Low        0.000    72.8     797.1    61.6     0.54     0.314        0.744
00:04:39   DATA               Normal      Low        0.032    72.8     814.1    55.6     1.47     0.335        0.770
00:04:40   DATA               Normal      Low        0.135    73.3     817.2    48.5     0.61     0.334        0.796
00:04:41   LEVEL Low>Medium   Normal      Medium     0.335    73.9     793.1    39.0     1.11     0.115        0.827
00:04:41   DATA               Normal      Medium     0.335    73.9     793.1    39.0     1.11     0.115        0.827
00:04:42   LEVEL Medium>High  Normal      High       0.535    74.7     798.5    24.7     0.37     0.104        0.854
00:04:42   DATA               Normal      High       0.535    74.7     798.5    24.7     0.37     0.104        0.854
00:04:43   DATA               Normal      High       0.735    75.2     792.2    29.5     0.04     0.230        0.869
00:04:44   DATA               Normal      High       0.904    75.5     772.8    31.8     0.14     0.235        0.874
00:04:45   DATA               Normal      High       1.000    75.9     780.4    34.9     0.31     0.214        0.874
00:04:46   DATA               Normal      High       1.000    76.4     779.4    36.2     0.15     0.321        0.868
00:04:47   DATA               Normal      High       0.968    77.1     771.4    42.2     0.15     0.324        0.861
00:04:48   DATA               Normal      High       0.788    77.8     774.6    56.7     0.30     0.108        0.855
00:04:49   DATA               Normal      High       0.611    78.3     773.3    56.5     0.15     0.216        0.848
00:04:50   LEVEL High>Medium  Normal      Medium     0.411    78.8     758.5    65.7     0.14     0.120        0.846
00:04:50   DATA               Normal      Medium     0.411    78.8     758.5    65.7     0.14     0.120        0.846
00:04:51   LEVEL Medium>Low   Normal      Low        0.238    78.4     774.8    56.0     0.83     0.108        0.842
00:04:51   DATA               Normal      Low        0.238    78.4     774.8    56.0     0.83     0.108        0.842
00:04:52   DATA               Normal      Low        0.070    77.2     780.2    61.9     1.04     0.107        0.839
00:04:53   DATA               Normal      Low        0.050    76.2     785.4    60.7     2.36     0.116        0.837
00:04:54   DATA               Normal      Low        0.027    75.8     792.2    60.1     1.37     0.211        0.837
00:04:55   DATA               Normal      Low        0.027    75.7     799.0    61.5     0.56     0.209        0.837
00:04:56   DATA               Normal      Low        0.136    75.2     806.1    45.3     0.50     0.113        0.841
00:04:57   LEVEL Low>Medium   Normal      Medium     0.300    74.2     806.0    42.6     0.86     0.113        0.849
00:04:57   DATA               Normal      Medium     0.300    74.2     806.0    42.6     0.86     0.113        0.849
00:04:58   DATA               Normal      Medium     0.465    73.1     792.3    42.5     1.86     0.115        0.845
00:04:59   LEVEL Medium>High  Normal      High       0.526    72.7     786.7    52.7     3.40     0.382        0.834
00:04:59   DATA               Normal      High       0.526    72.7     786.7    52.7     3.40     0.382        0.834
00:05:00   DATA               Normal      High       0.697    73.6     783.4    41.9     1.03     0.116        0.819
00:05:01   DATA               Normal      High       0.588    75.9     779.9    56.0     0.77     0.233        0.801
00:05:02   LEVEL High>Medium  Normal      Medium     0.424    78.9     771.0    64.7     0.41     0.236        0.784
00:05:02   DATA               Normal      Medium     0.424    78.9     771.0    64.7     0.41     0.236        0.784
00:05:04   DATA               Normal      Medium     0.311    80.7     759.5    53.6     1.48     0.120        0.784
00:05:05   DATA               Normal      Medium     0.250    81.1     756.2    60.4     2.82     0.120        0.793
00:05:06   LEVEL Medium>Low   Normal      Low        0.091    80.1     756.2    57.5     5.28     0.120        0.806
00:05:06   DATA               Normal      Low        0.091    80.1     756.2    57.5     5.28     0.120        0.806
00:05:07   DATA               Normal      Low        0.113    78.8     749.0    53.9     1.67     0.111        0.817
00:05:08   DATA               Normal      Low        0.233    78.0     758.0    46.9     4.95     0.330        0.838
00:05:09   LEVEL Low>Medium   Normal      Medium     0.310    78.0     764.1    46.0     5.01     0.109        0.851
00:05:09   DATA               Normal      Medium     0.310    78.0     764.1    46.0     5.01     0.109        0.851
00:05:10   LEVEL Medium>High  Normal      High       0.510    78.6     756.2    31.8     0.49     0.241        0.861
00:05:10   DATA               Normal      High       0.510    78.6     756.2    31.8     0.49     0.241        0.861
00:05:11   DATA               Normal      High       0.681    79.1     758.5    40.6     1.16     0.220        0.869
00:05:12   DATA               Normal      High       0.675    79.4     751.6    54.5     0.13     0.222        0.880
00:05:13   DATA               Normal      High       0.629    79.4     759.0    51.4     0.11     0.220        0.878
00:05:14   DATA               Normal      High       0.553    79.2     766.7    53.6     0.05     0.326        0.872
00:05:15   LEVEL High>Medium  Normal      Medium     0.406    78.8     768.5    53.4     0.05     0.326        0.869
00:05:15   DATA               Normal      Medium     0.406    78.8     768.5    53.4     0.05     0.326        0.869
00:05:16   DATA               Normal      Medium     0.270    78.1     772.5    54.0     0.31     0.324        0.867
00:05:17   DATA               Normal      Medium     0.263    77.0     767.6    55.2     2.18     0.326        0.859
00:05:18   DATA               Normal      Medium     0.302    76.2     783.1    47.6     1.22     0.256        0.848
00:05:19   DATA               Normal      Medium     0.285    76.3     777.0    55.3     0.55     0.215        0.845
00:05:20   DATA               Normal      Medium     0.295    77.0     783.8    52.4     0.25     0.213        0.840
00:05:21   DATA               Normal      Medium     0.299    77.5     776.4    53.5     0.10     0.215        0.836
00:05:22   DATA               Normal      Medium     0.362    77.4     776.7    49.1     0.11     0.215        0.835
00:05:23   DATA               Normal      Medium     0.349    76.9     772.4    48.8     0.09     0.108        0.841
00:05:24   DATA               Normal      Medium     0.411    76.9     771.6    49.2     1.43     0.108        0.844
00:05:25   DATA               Normal      Medium     0.418    77.5     763.2    51.8     2.07     0.109        0.844
00:05:26   DATA               Normal      Medium     0.485    78.1     777.7    47.0     0.61     0.214        0.840
00:05:27   DATA               Normal      Medium     0.497    78.4     774.1    47.8     0.91     0.215        0.843
00:05:28   DATA               Normal      Medium     0.426    78.6     763.8    55.8     0.02     0.218        0.840
00:05:29   DATA               Normal      Medium     0.329    78.4     758.0    62.0     0.05     0.330        0.832
00:05:30   DATA               Normal      Medium     0.259    78.0     763.7    73.6     0.26     0.328        0.822
00:05:31   LEVEL Medium>Low   Normal      Low        0.140    78.0     763.3    78.3     0.23     0.218        0.813
00:05:31   DATA               Normal      Low        0.140    78.0     763.3    78.3     0.23     0.218        0.813
00:05:32   DATA               Normal      Low        0.029    78.6     768.4    79.3     0.15     0.217        0.799
00:05:33   DATA               Normal      Low        0.000    79.1     754.2    80.3     0.28     0.221        0.785
00:05:34   DATA               Normal      Low        0.000    79.0     759.6    76.5     1.73     0.110        0.775
00:05:35   DATA               Normal      Low        0.000    78.3     752.4    82.7     1.52     0.111        0.772
00:05:36   DATA               Normal      Low        0.000    78.1     745.1    80.6     2.22     0.207        0.772
00:05:37   DATA               Normal      Low        0.000    79.2     750.1    76.1     1.12     0.222        0.774
00:05:38   DATA               Normal      Low        0.000    80.6     747.9    63.6     1.52     0.206        0.783
00:05:39   DATA               Normal      Low        0.000    80.6     747.9    63.6     1.52     0.206        0.783
00:05:40   DATA               Normal      Low        0.000    81.5     752.2    66.5     1.76     0.111        0.796
00:05:41   BOSS ROOM ENTER    BossRoom                                                                         
00:05:41   DATA               BossRoom    Low        0.000    81.4     748.7    65.6     3.37     0.223        0.807
00:05:42   DATA               BossRoom    Low        0.000    80.5     739.1    66.2     5.00     0.208        0.817
00:05:43   DATA               BossRoom    Low        0.014    79.7     747.6    57.3     1.84     0.335        0.827
00:05:44   DATA               BossRoom    Low        0.025    79.4     742.8    57.6     2.20     0.337        0.833
00:05:45   DATA               BossRoom    Low        0.063    79.7     750.8    54.9     0.79     0.308        0.838
00:05:46   DATA               BossRoom    Low        0.154    80.3     750.6    49.8     0.95     0.222        0.843
00:05:47   LEVEL Low>Medium   BossRoom    Medium     0.281    80.5     739.8    46.2     0.16     0.113        0.844
00:05:47   DATA               BossRoom    Medium     0.281    80.5     739.8    46.2     0.16     0.113        0.844
00:05:48   DATA               BossRoom    Medium     0.267    79.9     752.5    61.8     1.65     0.222        0.838
00:05:49   DATA               BossRoom    Medium     0.256    79.3     757.5    67.5     0.41     0.110        0.831
00:05:50   LEVEL Medium>Low   BossRoom    Low        0.218    79.2     747.9    68.2     0.07     0.206        0.817
00:05:50   DATA               BossRoom    Low        0.218    79.2     747.9    68.2     0.07     0.206        0.817
00:05:51   DATA               BossRoom    Low        0.127    79.2     758.2    64.2     0.44     0.220        0.810
00:05:52   DATA               BossRoom    Low        0.000    78.8     755.9    62.7     0.13     0.221        0.802
00:05:53   DATA               BossRoom    Low        0.000    78.4     755.6    66.8     0.48     0.204        0.804
00:05:54   DATA               BossRoom    Low        0.000    78.6     751.2    59.1     0.52     0.222        0.807
00:05:56   DATA               BossRoom    Low        0.000    79.3     760.4    70.4     1.88     0.219        0.815
00:05:57   DATA               BossRoom    Low        0.000    79.9     747.9    69.3     0.18     0.206        0.817
00:05:58   DATA               BossRoom    Low        0.053    80.0     741.4    53.5     0.09     0.337        0.821
00:05:59   BOSS ROOM EXIT     Normal                                                                           
00:05:59   DATA               Normal      Low        0.118    79.9     727.5    52.3     0.44     0.317        0.826
00:06:00   DATA               Normal      Low        0.118    80.5     727.4    64.7     1.83     0.423        0.826
00:06:01   DATA               Normal      Low        0.118    82.1     722.4    72.9     1.77     0.107        0.826
00:06:02   DATA               Normal      Low        0.118    84.1     725.6    68.2     0.49     0.212        0.824
00:06:03   DATA               Normal      Low        0.065    85.2     718.3    65.9     0.19     0.116        0.824
00:06:04   DATA               Normal      Low        0.017    85.0     727.5    57.0     0.38     0.212        0.820
00:06:05   DATA               Normal      Low        0.017    83.8     725.6    59.8     0.10     0.212        0.820
00:06:06   DATA               Normal      Low        0.017    82.2     733.3    59.8     0.40     0.227        0.818
00:06:07   DATA               Normal      Low        0.017    81.0     736.7    64.6     0.25     0.313        0.818
00:06:08   DATA               Normal      Low        0.052    80.0     752.3    55.2     0.42     0.333        0.825
00:06:09   DATA               Normal      Low        0.036    79.0     756.7    66.1     2.89     0.331        0.832
00:06:09   BOSS ROOM ENTER    BossRoom                                                                         
00:06:10   DATA               BossRoom    Low        0.036    78.4     762.1    64.0     0.54     0.109        0.838
00:06:11   DATA               BossRoom    Low        0.036    78.2     767.6    61.1     0.07     0.217        0.851
00:06:11   BOSS ROOM EXIT     Normal                                                                           
00:06:12   DATA               Normal      Low        0.036    78.1     773.6    59.6     0.27     0.216        0.862
00:06:13   DATA               Normal      Low        0.000    77.7     772.5    60.9     1.08     0.216        0.864
00:06:14   DATA               Normal      Low        0.017    77.1     772.9    57.0     0.86     0.216        0.864
00:06:15   DATA               Normal      Low        0.029    76.6     752.1    57.5     3.66     0.222        0.859
00:06:16   DATA               Normal      Low        0.029    76.4     754.5    73.3     4.86     0.241        0.836
00:06:17   DATA               Normal      Low        0.029    76.9     757.9    65.4     0.27     0.120        0.815
