==============================================
  Session: Session 01
  Started: 2026-05-08 13:26:52
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:26   DATA               Normal      Low        0.212    93.6     640.6    56.0     3.82     0.104        0.801
00:02:27   DATA               Normal      Low        0.219    92.0     657.4    53.1     4.84     0.109        0.817
00:02:28   DATA               Normal      Low        0.215    90.2     664.0    50.7     4.37     0.108        0.828
00:02:29   DATA               Normal      Low        0.221    88.8     669.4    50.1     11.19    0.534        0.832
00:02:30   DATA               Normal      Low        0.221    88.8     669.4    50.1     11.19    0.534        0.832
00:02:31   LEVEL Low>Medium   Normal      Medium     0.280    88.1     667.5    43.6     17.22    0.107        0.848
00:02:31   DATA               Normal      Medium     0.280    88.1     667.5    43.6     17.22    0.107        0.848
00:02:32   DATA               Normal      Medium     0.426    87.7     672.8    43.1     2.95     0.212        0.864
00:02:33   DATA               Normal      Medium     0.461    87.7     667.0    50.3     0.78     0.429        0.865
00:02:34   DATA               Normal      Medium     0.481    88.0     670.9    49.0     4.99     0.107        0.863
00:02:35   DATA               Normal      Medium     0.463    89.2     658.1    51.5     1.98     0.109        0.861
00:02:36   DATA               Normal      Medium     0.413    91.3     654.3    47.7     1.07     0.218        0.852
00:02:37   DATA               Normal      Medium     0.348    92.7     656.0    48.5     0.36     0.218        0.846
00:02:38   DATA               Normal      Medium     0.313    93.2     651.9    53.2     0.12     0.307        0.847
00:02:39   DATA               Normal      Medium     0.309    92.7     655.5    49.3     0.54     0.327        0.849
00:02:40   DATA               Normal      Medium     0.266    91.7     651.8    55.1     2.12     0.307        0.854
00:02:41   DATA               Normal      Medium     0.308    90.7     657.4    44.3     1.66     0.326        0.860
00:02:42   DATA               Normal      Medium     0.320    89.7     663.6    47.5     0.30     0.108        0.869
00:02:43   DATA               Normal      Medium     0.496    89.2     662.0    37.7     0.69     0.432        0.874
00:02:44   DATA               Normal      Medium     0.425    89.2     664.6    57.6     0.12     0.323        0.879
00:02:45   DATA               Normal      Medium     0.425    89.5     666.9    60.2     1.26     0.322        0.884
00:02:46   DATA               Normal      Medium     0.293    90.2     664.6    64.9     0.05     0.108        0.886
00:02:47   LEVEL Medium>Low   Normal      Low        0.000    90.9     664.7    65.6     0.12     0.347        0.883
00:02:47   DATA               Normal      Low        0.000    90.9     664.7    65.6     0.12     0.347        0.883
00:02:49   DATA               Normal      Low        0.000    90.9     664.7    65.6     0.12     0.347        0.883
00:02:50   DATA               Normal      Low        0.000    90.4     661.4    66.0     1.15     0.324        0.878
00:02:51   DATA               Normal      Low        0.000    90.4     661.4    66.0     1.15     0.324        0.878
00:02:52   DATA               Normal      Low        0.000    90.0     650.4    64.9     1.53     0.308        0.875
00:02:53   DATA               Normal      Low        0.000    90.1     659.7    55.8     8.50     0.108        0.875
00:02:54   DATA               Normal      Low        0.165    90.5     656.3    41.5     5.30     0.436        0.877
00:02:55   LEVEL Low>Medium   Normal      Medium     0.498    92.2     656.5    44.2     2.17     0.109        0.875
00:02:55   DATA               Normal      Medium     0.498    92.2     656.5    44.2     2.17     0.109        0.875
00:02:56   DATA               Normal      Medium     0.498    92.2     656.5    44.2     2.17     0.109        0.875
00:02:57   LEVEL Medium>High  Normal      High       0.627    92.9     657.2    44.4     13.36    0.218        0.874
00:02:57   DATA               Normal      High       0.627    92.9     657.2    44.4     13.36    0.218        0.874
00:02:58   DATA               Normal      High       0.811    93.1     663.5    40.0     1.82     0.215        0.870
00:02:59   DATA               Normal      High       0.697    92.2     664.3    51.0     2.31     0.430        0.868
00:03:00   DATA               Normal      High       0.549    90.8     668.0    50.8     1.82     0.107        0.868
00:03:01   LEVEL High>Medium  Normal      Medium     0.470    88.9     666.2    50.7     1.37     0.107        0.870
00:03:01   DATA               Normal      Medium     0.470    88.9     666.2    50.7     1.37     0.107        0.870
00:03:02   DATA               Normal      Medium     0.382    87.7     661.4    51.8     3.60     0.108        0.866
00:03:03   DATA               Normal      Medium     0.350    87.7     659.7    42.6     1.03     0.108        0.863
00:03:04   DATA               Normal      Medium     0.481    88.8     660.9    40.1     1.36     0.108        0.856
00:03:05   LEVEL Medium>High  Normal      High       0.586    91.3     662.0    42.2     2.53     0.108        0.841
00:03:05   DATA               Normal      High       0.586    91.3     662.0    42.2     2.53     0.108        0.841
00:03:06   DATA               Normal      High       0.718    93.5     667.6    39.7     0.61     0.107        0.825
00:03:07   DATA               Normal      High       0.877    94.5     660.1    32.7     1.47     0.108        0.816
00:03:08   DATA               Normal      High       0.925    93.6     662.3    32.0     1.17     0.108        0.808
00:03:09   DATA               Normal      High       0.943    90.5     659.2    33.7     0.80     0.325        0.800
00:03:10   DATA               Normal      High       0.955    87.8     668.4    41.2     1.72     0.321        0.797
00:03:11   DATA               Normal      High       0.831    86.8     675.5    50.0     0.63     0.106        0.800
00:03:12   DATA               Normal      High       0.742    87.2     678.1    46.0     0.19     0.105        0.802
00:03:13   DATA               Normal      High       0.542    88.0     691.5    59.7     0.21     0.310        0.805
00:03:14   LEVEL High>Medium  Normal      Medium     0.342    88.4     683.8    61.5     0.21     0.338        0.810
00:03:14   DATA               Normal      Medium     0.342    88.4     683.8    61.5     0.21     0.338        0.810
00:03:14   BOSS ROOM ENTER    BossRoom                                                                         
00:03:15   LEVEL Medium>Low   BossRoom    Low        0.172    88.6     682.8    60.8     0.00     0.314        0.820
00:03:15   DATA               BossRoom    Low        0.172    88.6     682.8    60.8     0.00     0.314        0.820
00:03:16   DATA               BossRoom    Low        0.110    88.4     677.9    65.2     0.02     0.227        0.821
00:03:17   DATA               BossRoom    Low        0.000    87.9     676.2    65.8     0.37     0.211        0.822
00:03:18   DATA               BossRoom    Low        0.000    87.6     666.9    61.6     2.46     0.231        0.824
00:03:19   DATA               BossRoom    Low        0.061    87.7     662.8    50.1     2.82     0.116        0.828
00:03:20   DATA               BossRoom    Low        0.112    88.6     662.0    51.0     1.89     0.216        0.824
00:03:21   DATA               BossRoom    Low        0.191    90.2     658.6    48.6     3.07     0.127        0.820
00:03:22   DATA               BossRoom    Low        0.198    91.6     653.8    54.6     0.52     0.255        0.819
00:03:23   DATA               BossRoom    Low        0.237    92.8     657.0    51.9     0.31     0.254        0.818
00:03:24   LEVEL Low>Medium   BossRoom    Medium     0.260    93.3     653.5    48.2     0.03     0.255        0.813
00:03:24   DATA               BossRoom    Medium     0.260    93.3     653.5    48.2     0.03     0.255        0.813
00:03:25   PLAYER DIED        BossRoom                                                                         
00:03:25   DATA               BossRoom    Medium     0.276    93.1     655.5    49.6     0.48     0.278        0.813
00:03:26   DATA               BossRoom    Medium     0.268    91.9     652.7    49.3     0.34     0.128        0.808
00:03:27   DATA               BossRoom    Medium     0.328    90.5     651.9    49.6     2.99     0.128        0.797
00:03:28   DATA               BossRoom    Medium     0.355    89.7     647.9    49.7     2.25     0.129        0.780
00:03:29   DATA               BossRoom    Medium     0.343    90.0     644.8    49.2     2.44     0.119        0.766
00:03:30   DATA               BossRoom    Medium     0.343    91.2     667.2    49.6     0.76     0.429        0.759
00:03:31   DATA               BossRoom    Medium     0.287    92.2     672.2    53.9     1.93     0.344        0.756
00:03:32   BOSS ROOM EXIT     Normal                                                                           
00:03:32   DATA               Normal      Medium     0.284    92.3     676.3    49.8     0.84     0.106        0.750
00:03:33   LEVEL Medium>Low   Normal      Low        0.233    90.9     687.5    54.0     1.30     0.224        0.743
00:03:33   DATA               Normal      Low        0.233    90.9     687.5    54.0     1.30     0.224        0.743
00:03:34   DATA               Normal      Low        0.161    88.3     683.3    59.0     2.62     0.314        0.740
00:03:35   DATA               Normal      Low        0.094    85.5     689.0    61.2     4.76     0.112        0.734
00:03:36   DATA               Normal      Low        0.079    83.8     688.2    59.0     0.43     0.104        0.734
00:03:37   DATA               Normal      Low        0.123    83.6     700.5    46.2     0.39     0.220        0.750
00:03:38   DATA               Normal      Low        0.237    84.8     691.3    44.5     0.82     0.207        0.772
00:03:39   LEVEL Low>Medium   Normal      Medium     0.303    86.7     696.5    49.7     0.63     0.221        0.787
00:03:39   DATA               Normal      Medium     0.303    86.7     696.5    49.7     0.63     0.221        0.787
00:03:40   DATA               Normal      Medium     0.318    87.9     686.4    54.0     2.62     0.104        0.799
00:03:41   DATA               Normal      Medium     0.387    88.1     687.8    49.4     13.88    0.112        0.810
00:03:42   DATA               Normal      Medium     0.478    87.8     678.1    34.9     3.36     0.316        0.810
00:03:43   LEVEL Medium>High  Normal      High       0.544    87.6     685.1    39.1     1.48     0.337        0.814
00:03:43   DATA               Normal      High       0.544    87.6     685.1    39.1     1.48     0.337        0.814
00:03:44   DATA               Normal      High       0.678    87.5     670.4    38.6     0.92     0.230        0.815
00:03:45   DATA               Normal      High       0.666    87.4     680.3    54.9     2.58     0.226        0.818
00:03:46   DATA               Normal      High       0.599    87.3     686.3    55.0     1.53     0.243        0.818
00:03:47   LEVEL High>Medium  Normal      Medium     0.434    87.0     688.8    52.2     0.26     0.121        0.816
00:03:47   DATA               Normal      Medium     0.434    87.0     688.8    52.2     0.26     0.121        0.816
00:03:48   DATA               Normal      Medium     0.330    86.6     695.5    47.6     0.95     0.120        0.812
00:03:50   LEVEL Medium>Low   Normal      Low        0.185    85.9     696.8    50.7     1.01     0.110        0.813
00:03:50   DATA               Normal      Low        0.185    85.9     696.8    50.7     1.01     0.110        0.813
00:03:51   LEVEL Low>Medium   Normal      Medium     0.292    84.8     699.5    46.0     2.31     0.119        0.814
00:03:51   DATA               Normal      Medium     0.292    84.8     699.5    46.0     2.31     0.119        0.814
00:03:52   DATA               Normal      Medium     0.399    83.9     704.9    46.2     0.35     0.118        0.822
00:03:53   DATA               Normal      Medium     0.415    83.2     702.3    50.9     8.03     0.110        0.829
00:03:54   DATA               Normal      Medium     0.474    83.4     705.4    42.8     1.79     0.000        0.839
00:03:55   LEVEL Medium>High  Normal      High       0.620    84.4     707.0    36.4     1.06     0.327        0.849
00:03:55   DATA               Normal      High       0.620    84.4     707.0    36.4     1.06     0.327        0.849
00:03:56   DATA               Normal      High       0.710    85.7     705.2    38.3     2.76     0.327        0.860
00:03:57   DATA               Normal      High       0.802    86.5     697.5    36.6     0.56     0.331        0.865
00:03:58   DATA               Normal      High       0.950    86.7     695.3    36.5     0.08     0.111        0.873
00:03:59   DATA               Normal      High       0.995    86.4     684.7    39.0     0.08     0.417        0.868
00:04:00   DATA               Normal      High       0.931    86.2     697.3    43.9     2.90     0.120        0.853
00:04:01   DATA               Normal      High       0.820    86.8     692.0    47.8     0.22     0.111        0.837
00:04:02   DATA               Normal      High       0.780    87.6     699.8    42.0     0.53     0.238        0.823
00:04:03   DATA               Normal      High       0.672    87.7     698.8    47.5     0.27     0.220        0.810
00:04:04   DATA               Normal      High       0.616    86.9     696.7    43.7     0.23     0.239        0.802
00:04:05   DATA               Normal      High       0.620    85.7     695.0    43.6     0.06     0.332        0.806
00:04:06   DATA               Normal      High       0.679    85.2     696.7    42.9     1.47     0.359        0.809
00:04:07   DATA               Normal      High       0.720    85.8     690.3    37.0     1.21     0.112        0.812
00:04:08   DATA               Normal      High       0.820    86.8     698.9    39.2     1.08     0.330        0.820
00:04:09   DATA               Normal      High       0.881    87.4     684.1    33.2     0.26     0.313        0.837
00:04:10   DATA               Normal      High       0.941    87.7     687.9    36.0     0.13     0.336        0.851
00:04:11   DATA               Normal      High       0.792    87.7     681.7    56.0     0.13     0.419        0.866
00:04:12   DATA               Normal      High       0.592    87.7     680.9    57.7     0.13     0.339        0.879
00:04:13   LEVEL High>Medium  Normal      Medium     0.400    87.7     683.4    55.9     0.14     0.314        0.884
00:04:13   DATA               Normal      Medium     0.400    87.7     683.4    55.9     0.14     0.314        0.884
00:04:14   LEVEL Medium>Low   Normal      Low        0.200    87.7     681.6    56.8     0.04     0.339        0.884
00:04:14   DATA               Normal      Low        0.200    87.7     681.6    56.8     0.04     0.339        0.884
00:04:15   DATA               Normal      Low        0.000    87.8     680.8    56.5     0.06     0.315        0.882
00:04:16   DATA               Normal      Low        0.000    87.9     682.9    57.2     0.81     0.338        0.880
00:04:17   DATA               Normal      Low        0.000    88.1     685.1    59.2     2.80     0.313        0.874
00:04:18   DATA               Normal      Low        0.000    88.1     685.2    55.3     1.16     0.112        0.869
00:04:19   DATA               Normal      Low        0.043    88.0     678.5    51.6     0.54     0.316        0.864
00:04:20   DATA               Normal      Low        0.165    87.8     679.0    45.1     0.01     0.340        0.858
00:04:21   DATA               Normal      Low        0.240    87.4     679.1    48.9     0.09     0.316        0.851
00:04:22   DATA               Normal      Low        0.240    87.6     675.9    59.1     0.10     0.228        0.850
00:04:23   LEVEL Low>Medium   Normal      Medium     0.305    88.5     673.2    49.8     0.24     0.212        0.848
00:04:23   DATA               Normal      Medium     0.305    88.5     673.2    49.8     0.24     0.212        0.848
00:04:24   DATA               Normal      Medium     0.305    89.5     661.1    51.7     0.78     0.233        0.843
00:04:25   DATA               Normal      Medium     0.284    90.3     664.2    46.8     0.48     0.323        0.842
00:04:26   DATA               Normal      Medium     0.397    90.6     659.0    39.6     0.35     0.325        0.846
00:04:27   LEVEL Medium>High  Normal      High       0.572    91.0     659.1    40.7     0.23     0.325        0.850
00:04:27   DATA               Normal      High       0.572    91.0     659.1    40.7     0.23     0.325        0.850
00:04:28   DATA               Normal      High       0.667    91.6     657.9    41.9     0.10     0.326        0.855
00:04:29   DATA               Normal      High       0.814    92.1     663.5    39.5     0.16     0.232        0.861
00:04:30   DATA               Normal      High       0.851    91.8     662.1    43.8     0.79     0.324        0.866
00:04:31   DATA               Normal      High       0.757    91.1     671.0    47.3     0.80     0.320        0.866
00:04:32   DATA               Normal      High       0.645    89.7     668.9    50.0     0.46     0.321        0.866
00:04:33   DATA               Normal      High       0.558    88.2     673.0    49.1     0.80     0.425        0.865
00:04:34   LEVEL High>Medium  Normal      Medium     0.428    87.3     666.6    50.2     2.10     0.322        0.860
00:04:34   DATA               Normal      Medium     0.428    87.3     666.6    50.2     2.10     0.322        0.860
00:04:35   DATA               Normal      Medium     0.291    87.3     672.6    55.3     1.73     0.343        0.853
00:04:36   DATA               Normal      Medium     0.255    88.5     674.9    50.3     0.72     0.212        0.845
00:04:37   BOSS ROOM ENTER    BossRoom                                                                         
00:04:37   DATA               BossRoom    Medium     0.287    90.3     662.2    47.4     0.46     0.232        0.832
00:04:39   DATA               BossRoom    Medium     0.254    91.1     685.2    51.8     1.69     0.225        0.808
00:04:40   DATA               BossRoom    Medium     0.324    90.3     672.0    44.4     0.74     0.248        0.788
00:04:41   DATA               BossRoom    Medium     0.339    88.8     672.0    53.9     0.58     0.115        0.765
00:04:42   DATA               BossRoom    Medium     0.280    87.9     668.8    64.7     1.39     0.374        0.744
00:04:43   LEVEL Medium>Low   BossRoom    Low        0.186    88.4     665.8    61.9     1.11     0.116        0.725
00:04:43   DATA               BossRoom    Low        0.186    88.4     665.8    61.9     1.11     0.116        0.725
00:04:44   DATA               BossRoom    Low        0.145    90.1     672.2    57.6     0.47     0.229        0.722
00:04:45   DATA               BossRoom    Low        0.016    91.9     671.9    56.3     0.30     0.229        0.721
00:04:46   DATA               BossRoom    Low        0.004    92.8     666.2    54.8     0.15     0.231        0.728
00:04:47   DATA               BossRoom    Low        0.042    92.4     666.1    52.0     0.80     0.231        0.735
00:04:48   DATA               BossRoom    Low        0.064    91.0     656.5    53.3     0.82     0.327        0.758
00:04:49   DATA               BossRoom    Low        0.097    89.9     647.2    52.5     0.13     0.331        0.779
00:04:50   DATA               BossRoom    Low        0.227    89.8     666.6    44.4     0.64     0.322        0.807
00:04:51   LEVEL Low>Medium   BossRoom    Medium     0.359    90.2     666.2    43.9     0.03     0.215        0.832
00:04:51   DATA               BossRoom    Medium     0.359    90.2     666.2    43.9     0.03     0.215        0.832
00:04:52   DATA               BossRoom    Medium     0.481    90.1     669.9    41.9     0.29     0.320        0.858
00:04:53   LEVEL Medium>High  BossRoom    High       0.617    89.5     671.0    42.0     0.61     0.320        0.869
00:04:53   DATA               BossRoom    High       0.617    89.5     671.0    42.0     0.61     0.320        0.869
00:04:54   DATA               BossRoom    High       0.661    88.7     672.4    48.9     0.27     0.106        0.875
00:04:55   DATA               BossRoom    High       0.607    88.4     666.7    48.9     0.25     0.322        0.872
00:04:56   DATA               BossRoom    High       0.551    88.6     666.2    48.5     1.88     0.322        0.868
00:04:57   DATA               BossRoom    High       0.510    89.4     668.6    45.4     0.56     0.321        0.860
00:04:58   LEVEL High>Medium  BossRoom    Medium     0.435    90.2     667.2    48.2     1.09     0.231        0.856
00:04:58   DATA               BossRoom    Medium     0.435    90.2     667.2    48.2     1.09     0.231        0.856
00:04:59   DATA               BossRoom    Medium     0.475    91.1     666.6    45.6     0.47     0.214        0.854
00:05:00   DATA               BossRoom    Medium     0.463    91.3     666.0    49.8     0.11     0.215        0.850
00:05:01   DATA               BossRoom    Medium     0.431    90.9     668.4    51.2     0.30     0.214        0.846
00:05:02   DATA               BossRoom    Medium     0.357    90.0     656.3    51.5     0.19     0.235        0.845
00:05:03   DATA               BossRoom    Medium     0.360    89.2     663.9    47.9     0.06     0.323        0.844
00:05:04   DATA               BossRoom    Medium     0.313    88.7     661.0    49.5     0.03     0.324        0.841
00:05:05   DATA               BossRoom    Medium     0.287    89.0     661.7    52.0     0.97     0.324        0.841
00:05:06   DATA               BossRoom    Medium     0.322    89.9     657.1    48.3     0.67     0.326        0.841
00:05:07   PLAYER DIED        BossRoom                                                                         
00:05:07   DATA               BossRoom    Medium     0.278    91.4     646.1    55.3     0.92     0.103        0.840
00:05:08   LEVEL Medium>Low   BossRoom    Low        0.197    93.1     652.1    54.6     0.61     0.110        0.835
00:05:08   DATA               BossRoom    Low        0.197    93.1     652.1    54.6     0.61     0.110        0.835
00:05:09   DATA               BossRoom    Low        0.153    93.8     647.3    53.2     3.48     0.412        0.832
00:05:10   DATA               BossRoom    Low        0.228    93.6     644.2    45.8     0.62     0.111        0.838
00:05:11   DATA               BossRoom    Low        0.241    92.9     642.5    47.1     1.10     0.120        0.834
00:05:11   BOSS ROOM EXIT     Normal                                                                           
00:05:12   LEVEL Low>Medium   Normal      Medium     0.295    92.3     656.4    50.7     6.39     0.127        0.817
00:05:12   DATA               Normal      Medium     0.295    92.3     656.4    50.7     6.39     0.127        0.817
00:05:13   DATA               Normal      Medium     0.323    92.3     652.5    52.3     3.88     0.153        0.793
00:05:14   DATA               Normal      Medium     0.357    92.0     648.3    50.4     5.04     0.421        0.764
00:05:15   DATA               Normal      Medium     0.444    89.1     640.2    33.1     2.07     0.521        0.711
00:05:16   LEVEL Medium>High  Normal      High       0.547    108.2    662.7    22.1     1.65     0.168        0.657
00:05:16   DATA               Normal      High       0.547    108.2    662.7    22.1     1.65     0.168        0.657
00:05:17   DATA               Normal      High       0.657    108.5    653.9    41.6     0.70     0.340        0.618
00:05:18   DATA               Normal      High       0.657    108.5    653.9    41.6     0.70     0.340        0.618
00:05:19   DATA               Normal      High       0.657    108.5    653.9    41.6     0.70     0.340        0.618
00:05:20   DATA               Normal      High       0.657    108.5    653.9    41.6     0.70     0.340        0.618
00:05:21   DATA               Normal      High       0.718    93.8     651.8    47.2     0.33     0.140        0.613
00:05:22   DATA               Normal      High       0.799    93.0     656.3    43.7     0.24     0.127        0.649
00:05:23   DATA               Normal      High       0.716    93.0     664.1    45.5     0.68     0.348        0.686
00:05:24   DATA               Normal      High       0.641    93.0     654.7    44.8     0.53     0.109        0.739
00:05:25   DATA               Normal      High       0.647    91.8     664.1    41.1     1.33     0.215        0.775
00:05:26   DATA               Normal      High       0.609    90.2     674.4    50.4     1.62     0.106        0.797
00:05:27   LEVEL High>Medium  Normal      Medium     0.470    88.7     682.5    55.6     1.24     0.209        0.813
00:05:27   DATA               Normal      Medium     0.470    88.7     682.5    55.6     1.24     0.209        0.813
00:05:28   DATA               Normal      Medium     0.375    87.5     692.8    53.3     0.31     0.333        0.830
00:05:29   DATA               Normal      Medium     0.291    86.1     688.9    51.8     0.58     0.311        0.834
00:05:30   LEVEL Medium>Low   Normal      Low        0.121    84.9     697.9    56.3     0.39     0.331        0.843
00:05:30   DATA               Normal      Low        0.121    84.9     697.9    56.3     0.39     0.331        0.843
00:05:31   DATA               Normal      Low        0.063    84.4     692.0    57.4     0.64     0.111        0.854
00:05:32   DATA               Normal      Low        0.063    84.9     694.4    56.4     0.55     0.111        0.858
00:05:33   DATA               Normal      Low        0.041    85.8     695.2    62.4     0.46     0.308        0.860
00:05:34   DATA               Normal      Low        0.072    86.5     689.9    49.2     0.08     0.242        0.845
00:05:35   DATA               Normal      Low        0.094    87.1     688.6    53.3     0.30     0.264        0.819
00:05:36   DATA               Normal      Low        0.158    87.8     668.8    49.9     0.24     0.272        0.789
00:05:37   DATA               Normal      Low        0.213    90.0     664.2    50.6     0.15     0.411        0.764
00:05:38   DATA               Normal      Low        0.239    93.0     655.5    53.0     0.24     0.305        0.738
00:05:39   DATA               Normal      Low        0.167    94.6     658.6    70.1     0.15     0.276        0.724
00:05:40   LEVEL Low>Medium   Normal      Medium     0.274    95.0     655.9    44.5     0.88     0.254        0.721
00:05:40   DATA               Normal      Medium     0.274    95.0     655.9    44.5     0.88     0.254        0.721
00:05:42   DATA               Normal      Medium     0.410    94.1     661.5    36.8     0.44     0.000        0.724
00:05:43   DATA               Normal      Medium     0.391    92.4     655.3    52.2     3.10     0.139        0.734
00:05:44   DATA               Normal      Medium     0.365    91.3     660.3    57.2     2.37     0.117        0.755
00:05:45   DATA               Normal      Medium     0.372    90.2     657.8    54.6     6.11     0.109        0.784
00:05:46   LEVEL Medium>Low   Normal      Low        0.243    89.2     666.4    56.4     0.44     0.215        0.813
00:05:46   DATA               Normal      Low        0.243    89.2     666.4    56.4     0.44     0.215        0.813
00:05:47   DATA               Normal      Low        0.243    89.2     666.4    56.4     0.44     0.215        0.813
00:05:48   DATA               Normal      Low        0.043    88.8     670.0    62.9     2.10     0.320        0.840
00:05:49   DATA               Normal      Low        0.007    88.9     672.6    62.5     0.79     0.319        0.860
00:05:50   DATA               Normal      Low        0.000    89.5     678.2    63.7     1.61     0.113        0.861
00:05:51   DATA               Normal      Low        0.000    88.5     683.3    61.0     1.49     0.209        0.853
00:05:52   DATA               Normal      Low        0.000    86.9     684.8    61.1     0.92     0.225        0.845
00:05:53   DATA               Normal      Low        0.000    86.2     682.9    64.3     0.21     0.209        0.838
00:05:54   DATA               Normal      Low        0.000    86.5     686.6    64.8     0.72     0.336        0.833
00:05:55   DATA               Normal      Low        0.000    87.4     686.5    72.7     0.24     0.312        0.822
00:05:56   DATA               Normal      Low        0.000    87.9     689.7    65.2     0.01     0.335        0.819
00:05:57   DATA               Normal      Low        0.000    87.8     684.8    62.3     0.26     0.209        0.815
00:05:58   DATA               Normal      Low        0.000    87.2     680.4    67.3     0.69     0.210        0.814
00:05:59   DATA               Normal      Low        0.000    86.9     680.5    67.6     1.83     0.210        0.816
00:06:00   DATA               Normal      Low        0.000    87.4     675.6    58.2     0.67     0.228        0.820
00:06:01   DATA               Normal      Low        0.000    88.4     678.1    61.7     1.29     0.211        0.820
00:06:02   DATA               Normal      Low        0.080    89.4     681.5    48.6     0.29     0.113        0.824
00:06:03   BOSS ROOM ENTER    BossRoom                                                                         
00:06:03   DATA               BossRoom    Low        0.155    89.4     664.6    49.0     7.79     0.126        0.827
00:06:04   DATA               BossRoom    Low        0.218    88.5     683.3    49.9     4.04     0.338        0.830
00:06:05   LEVEL Low>Medium   BossRoom    Medium     0.307    87.4     691.8    47.8     3.29     0.334        0.835
00:06:05   DATA               BossRoom    Medium     0.307    87.4     691.8    47.8     3.29     0.334        0.835
00:06:06   DATA               BossRoom    Medium     0.458    86.2     691.9    42.6     0.75     0.222        0.843
00:06:07   LEVEL Medium>High  BossRoom    High       0.535    85.1     693.2    42.2     1.89     0.222        0.849
00:06:07   DATA               BossRoom    High       0.535    85.1     693.2    42.2     1.89     0.222        0.849
00:06:08   DATA               BossRoom    High       0.591    84.6     693.9    44.4     0.64     0.222        0.855
00:06:09   DATA               BossRoom    High       0.673    85.0     682.8    43.1     1.12     0.209        0.854
00:06:10   DATA               BossRoom    High       0.716    86.2     682.8    44.2     0.74     0.209        0.850
00:06:11   DATA               BossRoom    High       0.671    87.8     675.9    46.4     1.05     0.317        0.842
00:06:12   DATA               BossRoom    High       0.714    89.4     677.0    36.2     0.44     0.106        0.837
00:06:13   DATA               BossRoom    High       0.784    90.5     661.5    36.9     0.96     0.233        0.835
00:06:14   DATA               BossRoom    High       0.838    90.8     669.4    35.6     0.30     0.107        0.841
