==============================================
  Session: Session 33
  Started: 2026-05-04 10:56:00
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:34   DATA               Low        0.000    82.0     694.9    76.5     1.22     0.274        0.741
00:02:35   DATA               Low        0.000    82.6     697.0    68.7     1.08     0.287        0.734
00:02:36   DATA               Low        0.000    81.5     705.9    71.5     1.01     0.284        0.725
00:02:37   DATA               Low        0.000    80.7     695.3    67.2     1.08     0.288        0.716
00:02:38   DATA               Low        0.000    94.2     702.2    66.3     1.80     0.285        0.704
00:02:39   DATA               Low        0.000    90.7     706.2    66.9     2.42     0.354        0.693
00:02:40   DATA               Low        0.000    89.0     704.1    65.6     1.67     0.338        0.684
00:02:41   DATA               Low        0.040    90.9     699.1    57.4     1.84     0.143        0.684
00:02:42   DATA               Low        0.040    94.1     698.5    67.0     1.77     0.143        0.696
00:02:43   DATA               Low        0.040    94.1     698.5    67.0     1.77     0.143        0.696
00:02:44   DATA               Low        0.040    79.9     704.6    73.4     1.55     0.142        0.715
00:02:45   DATA               Low        0.040    81.0     709.5    73.1     1.51     0.141        0.732
00:02:46   DATA               Low        0.040    81.4     710.6    65.6     1.29     0.352        0.749
00:02:47   DATA               Low        0.000    81.0     726.5    65.0     0.38     0.344        0.766
00:02:48   DATA               Low        0.000    80.7     738.6    67.6     0.11     0.356        0.778
00:02:49   DATA               Low        0.000    80.8     741.1    66.0     0.22     0.270        0.795
00:02:50   DATA               Low        0.000    80.8     752.3    65.4     0.38     0.210        0.813
00:02:51   DATA               Low        0.000    80.5     751.2    64.7     0.76     0.210        0.829
00:02:52   DATA               Low        0.000    80.2     746.5    65.2     0.36     0.223        0.842
00:02:53   DATA               Low        0.000    80.1     747.5    62.8     0.36     0.000        0.847
00:02:54   DATA               Low        0.003    79.8     745.5    62.2     0.25     0.212        0.845
00:02:55   DATA               Low        0.052    79.3     745.4    56.2     0.24     0.000        0.847
00:02:56   DATA               Low        0.156    79.0     741.6    49.1     1.24     0.213        0.847
00:02:57   LEVEL Low>Medium   Medium     0.252    79.4     742.2    50.2     1.10     0.213        0.848
00:02:57   DATA               Medium     0.252    79.4     742.2    50.2     1.10     0.213        0.848
00:02:58   DATA               Medium     0.338    80.2     750.6    51.3     0.87     0.210        0.844
00:02:59   DATA               Medium     0.411    80.9     755.7    52.9     1.03     0.209        0.837
00:03:00   DATA               Medium     0.467    81.4     760.7    48.8     1.55     0.219        0.826
00:03:01   DATA               Medium     0.441    81.4     761.2    52.5     1.84     0.277        0.809
00:03:02   DATA               Medium     0.439    81.3     774.8    50.4     1.69     0.272        0.792
00:03:03   DATA               Medium     0.429    81.4     779.4    52.6     2.23     0.214        0.779
00:03:04   DATA               Medium     0.435    83.3     781.1    52.0     2.43     0.213        0.772
00:03:05   DATA               Medium     0.413    83.0     778.3    51.7     3.49     0.271        0.765
00:03:06   DATA               Medium     0.413    70.7     779.0    52.5     5.24     0.214        0.756
00:03:07   DATA               Medium     0.397    71.7     771.1    52.5     5.43     0.216        0.742
00:03:08   DATA               Medium     0.383    72.3     775.7    54.4     3.85     0.076        0.730
00:03:09   DATA               Medium     0.444    72.4     779.2    44.1     4.64     0.151        0.724
00:03:10   DATA               Medium     0.391    71.8     784.3    58.7     3.63     0.150        0.728
00:03:11   DATA               Medium     0.457    70.6     796.1    43.9     3.70     0.148        0.728
00:03:12   DATA               Medium     0.380    83.7     808.5    67.0     4.33     0.146        0.723
00:03:13   DATA               Medium     0.317    82.0     814.7    62.5     7.80     0.072        0.707
00:03:14   LEVEL Medium>Low   Low        0.175    79.0     825.8    66.3     9.74     0.071        0.677
00:03:14   DATA               Low        0.175    79.0     825.8    66.3     9.74     0.071        0.677
00:03:15   DATA               Low        0.145    80.4     826.7    75.3     9.01     0.076        0.643
00:03:16   DATA               Low        0.000    83.2     829.4    70.2     9.28     0.302        0.626
00:03:17   DATA               Low        0.000    83.5     821.0    70.5     6.69     0.325        0.624
00:03:18   DATA               Low        0.000    63.7     812.5    72.3     5.09     0.308        0.619
00:03:19   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:20   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:21   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:22   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:23   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:24   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:25   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:26   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:27   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:28   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:29   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:30   DATA               Low        0.000    63.0     813.3    65.8     5.24     0.308        0.606
00:03:31   DATA               Low        0.000    67.3     780.3    64.6     5.38     0.142        0.616
00:03:32   DATA               Low        0.000    72.7     780.5    69.6     4.83     0.075        0.622
00:03:33   DATA               Low        0.000    71.9     802.3    66.4     3.59     0.139        0.628
00:03:34   DATA               Low        0.000    66.8     805.3    69.0     2.77     0.138        0.633
00:03:35   DATA               Low        0.000    66.8     819.0    68.5     2.10     0.144        0.638
00:03:36   DATA               Low        0.000    72.7     815.3    74.1     1.22     0.136        0.644
00:03:37   DATA               Low        0.006    73.5     802.5    61.8     0.89     0.147        0.659
00:03:38   DATA               Low        0.006    73.9     802.8    70.3     0.86     0.147        0.674
00:03:39   DATA               Low        0.006    76.2     806.4    71.7     0.80     0.219        0.689
00:03:40   DATA               Low        0.006    75.4     798.4    62.9     1.04     0.179        0.698
00:03:41   DATA               Low        0.006    74.5     791.0    62.9     0.81     0.090        0.706
00:03:42   DATA               Low        0.000    73.4     766.0    65.1     0.80     0.174        0.708
00:03:43   DATA               Low        0.047    73.0     801.9    56.4     0.19     0.166        0.703
00:03:44   DATA               Low        0.138    73.4     762.4    50.8     0.44     0.262        0.699
00:03:45   DATA               Low        0.227    74.5     743.7    51.1     0.46     0.269        0.697
00:03:46   DATA               Low        0.229    75.4     750.6    62.4     0.62     0.267        0.682
00:03:47   DATA               Low        0.229    77.0     755.9    63.8     1.13     0.265        0.666
00:03:48   DATA               Low        0.184    84.3     761.0    62.2     0.50     0.263        0.654
00:03:49   DATA               Low        0.127    84.2     761.7    58.2     14.87    0.281        0.645
00:03:50   DATA               Low        0.074    84.7     756.7    58.0     33.31    0.189        0.635
00:03:51   DATA               Low        0.119    87.0     760.6    56.5     22.89    0.247        0.630
00:03:52   DATA               Low        0.142    86.0     746.7    59.6     4.25     0.167        0.633
00:03:53   DATA               Low        0.144    70.3     768.5    61.9     2.77     0.153        0.644
00:03:54   DATA               Low        0.127    73.6     764.5    60.3     3.11     0.145        0.648
00:03:55   DATA               Low        0.104    75.5     780.7    61.1     3.32     0.151        0.651
00:03:56   DATA               Low        0.057    75.4     790.1    66.7     2.21     0.149        0.664
00:03:57   DATA               Low        0.034    77.6     796.0    70.4     2.31     0.079        0.674
00:03:58   DATA               Low        0.034    77.6     796.0    70.4     2.31     0.079        0.674
00:03:59   DATA               Low        0.011    76.6     785.1    68.1     1.68     0.150        0.683
00:04:00   DATA               Low        0.011    76.6     785.1    68.1     1.68     0.150        0.683
00:04:01   DATA               Low        0.000    76.7     781.0    74.6     1.10     0.160        0.683
00:04:02   DATA               Low        0.000    77.0     777.2    76.2     0.84     0.161        0.680
00:04:03   DATA               Low        0.000    77.9     766.9    78.4     1.29     0.163        0.673
00:04:04   DATA               Low        0.000    78.8     774.8    76.5     0.60     0.152        0.663
00:04:05   DATA               Low        0.000    79.7     780.5    84.1     0.56     0.160        0.659
00:04:06   DATA               Low        0.000    76.6     786.0    86.0     0.41     0.159        0.660
00:04:07   DATA               Low        0.000    76.4     779.7    80.9     0.99     0.226        0.659
00:04:08   DATA               Low        0.000    76.8     781.3    81.3     1.07     0.080        0.660
00:04:09   DATA               Low        0.000    76.3     771.0    81.8     0.95     0.305        0.666
00:04:10   DATA               Low        0.000    76.8     764.2    71.9     0.97     0.291        0.680
00:04:11   DATA               Low        0.000    77.7     751.2    67.0     0.56     0.157        0.692
00:04:12   DATA               Low        0.000    77.7     751.2    63.6     0.91     0.222        0.706
00:04:13   DATA               Low        0.005    77.5     753.9    61.9     0.76     0.210        0.721
00:04:14   DATA               Low        0.008    77.7     775.3    62.2     0.75     0.215        0.733
00:04:15   DATA               Low        0.008    79.3     787.6    63.3     0.77     0.212        0.732
00:04:16   DATA               Low        0.008    80.4     792.5    71.5     3.75     0.210        0.727
00:04:17   DATA               Low        0.038    80.5     799.4    58.7     3.00     0.147        0.717
00:04:18   DATA               Low        0.054    80.6     794.1    59.8     4.40     0.140        0.712
00:04:19   DATA               Low        0.089    81.7     790.3    57.7     4.04     0.141        0.698
00:04:20   DATA               Low        0.150    82.2     780.0    54.7     4.63     0.135        0.685
00:04:22   DATA               Low        0.215    81.2     786.9    54.1     4.36     0.141        0.670
00:04:23   DATA               Low        0.245    69.4     786.8    54.7     5.43     0.141        0.655
00:04:24   LEVEL Low>Medium   Medium     0.283    72.2     778.5    55.0     6.63     0.143        0.637
00:04:24   DATA               Medium     0.283    72.2     778.5    55.0     6.63     0.143        0.637
00:04:25   DATA               Medium     0.307    68.6     784.9    54.6     7.55     0.142        0.633
00:04:26   DATA               Medium     0.282    80.6     792.0    57.9     9.12     0.140        0.641
00:04:27   LEVEL Medium>Low   Low        0.247    81.9     804.6    58.6     13.62    0.146        0.650
00:04:27   DATA               Low        0.247    81.9     804.6    58.6     13.62    0.146        0.650
00:04:28   DATA               Low        0.187    82.2     809.3    73.4     11.67    0.206        0.652
00:04:29   DATA               Low        0.216    80.5     812.4    51.2     23.27    0.137        0.649
00:04:30   DATA               Low        0.238    80.1     801.4    51.7     9.43     0.208        0.648
00:04:31   LEVEL Low>Medium   Medium     0.291    81.4     790.6    51.0     5.25     0.149        0.645
00:04:31   DATA               Medium     0.291    81.4     790.6    51.0     5.25     0.149        0.645
00:04:32   DATA               Medium     0.357    82.8     779.2    50.2     4.55     0.151        0.646
00:04:33   DATA               Medium     0.449    82.5     775.3    50.6     4.66     0.152        0.651
00:04:34   DATA               Medium     0.432    68.4     769.3    53.4     6.21     0.145        0.650
00:04:35   DATA               Medium     0.435    72.8     770.9    51.3     6.07     0.153        0.635
00:04:36   DATA               Medium     0.420    72.5     788.4    53.0     3.71     0.159        0.626
00:04:37   DATA               Medium     0.404    68.0     806.9    52.2     3.07     0.083        0.615
00:04:38   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:39   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:40   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:41   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:42   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:43   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:44   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:45   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:46   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:47   DATA               Medium     0.327    83.0     822.6    60.5     3.23     0.081        0.605
00:04:48   DATA               Medium     0.267    78.5     808.0    61.3     2.96     0.146        0.615
00:04:49   LEVEL Medium>Low   Low        0.205    77.7     803.4    59.3     2.76     0.208        0.644
00:04:49   DATA               Low        0.205    77.7     803.4    59.3     2.76     0.208        0.644
00:04:50   DATA               Low        0.157    77.7     781.9    59.1     4.93     0.202        0.675
00:04:51   DATA               Low        0.152    78.0     764.4    52.9     2.34     0.218        0.704
00:04:52   LEVEL Low>Medium   Medium     0.291    78.2     753.9    42.5     0.75     0.234        0.736
00:04:52   DATA               Medium     0.291    78.2     753.9    42.5     0.75     0.234        0.736
00:04:53   DATA               Medium     0.420    78.6     750.7    44.5     0.16     0.250        0.757
00:04:54   LEVEL Medium>High  High       0.543    79.3     750.2    43.5     0.87     0.167        0.777
00:04:54   DATA               High       0.543    79.3     750.2    43.5     0.87     0.167        0.777
00:04:55   DATA               High       0.660    80.2     740.6    43.8     0.31     0.169        0.794
00:04:56   DATA               High       0.730    80.5     746.3    43.9     1.09     0.168        0.806
00:04:57   DATA               High       0.764    80.6     745.7    38.0     0.72     0.168        0.808
00:04:58   DATA               High       0.741    81.3     760.0    47.6     1.16     0.165        0.797
00:04:59   DATA               High       0.611    81.9     778.0    60.3     2.13     0.171        0.778
00:05:00   LEVEL High>Medium  Medium     0.492    82.1     788.0    59.3     1.77     0.254        0.755
00:05:00   DATA               Medium     0.492    82.1     788.0    59.3     1.77     0.254        0.755
00:05:01   DATA               Medium     0.358    81.8     781.8    61.3     2.33     0.256        0.733
00:05:02   LEVEL Medium>Low   Low        0.175    81.8     778.9    61.7     1.36     0.184        0.709
00:05:02   DATA               Low        0.175    81.8     778.9    61.7     1.36     0.184        0.709
00:05:03   DATA               Low        0.060    81.9     769.8    64.0     1.38     0.186        0.684
00:05:04   DATA               Low        0.042    81.4     776.0    69.0     1.34     0.184        0.657
00:05:05   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:06   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:07   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:08   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:09   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:10   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:11   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:12   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:13   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:14   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:15   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:16   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:17   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:18   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:19   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:20   DATA               Low        0.017    80.3     774.2    69.4     1.34     0.172        0.628
00:05:21   DATA               Low        0.007    83.0     785.0    63.8     3.42     0.319        0.622
00:05:22   DATA               Low        0.000    82.0     785.2    69.3     3.17     0.300        0.650
00:05:23   DATA               Low        0.000    79.7     778.1    68.7     1.61     0.286        0.671
00:05:24   DATA               Low        0.000    79.9     774.1    68.3     0.98     0.287        0.688
00:05:25   DATA               Low        0.000    80.4     767.2    65.9     1.17     0.290        0.716
00:05:26   DATA               Low        0.000    79.9     762.7    63.9     1.31     0.276        0.755
00:05:27   DATA               Low        0.000    78.1     764.4    65.4     1.60     0.276        0.782
00:05:28   DATA               Low        0.000    76.8     772.1    68.7     2.59     0.144        0.801
00:05:29   DATA               Low        0.000    76.5     760.9    66.7     4.75     0.292        0.808
00:05:30   DATA               Low        0.030    76.4     772.5    58.7     4.81     0.305        0.812
00:05:31   DATA               Low        0.060    76.1     770.4    58.6     2.25     0.306        0.810
00:05:32   DATA               Low        0.098    76.0     768.3    57.8     5.13     0.289        0.813
00:05:33   DATA               Low        0.153    76.4     772.5    55.4     2.48     0.305        0.817
00:05:34   DATA               Low        0.183    77.5     760.8    58.7     2.69     0.146        0.818
00:05:35   LEVEL Low>Medium   Medium     0.286    78.3     759.9    45.3     0.80     0.146        0.808
00:05:35   DATA               Medium     0.286    78.3     759.9    45.3     0.80     0.146        0.808
00:05:36   DATA               Medium     0.369    78.6     739.0    47.9     0.24     0.150        0.799
00:05:37   DATA               Medium     0.411    78.6     740.6    52.3     0.27     0.150        0.795
00:05:38   DATA               Medium     0.437    79.3     738.7    52.0     0.92     0.150        0.792
00:05:39   DATA               Medium     0.481    80.7     729.4    52.9     0.71     0.076        0.792
00:05:40   DATA               Medium     0.469    82.1     742.7    46.9     2.94     0.150        0.788
00:05:41   DATA               Medium     0.446    82.4     740.7    50.8     1.38     0.150        0.785
00:05:42   DATA               Medium     0.466    81.9     741.5    49.8     1.59     0.142        0.782
00:05:43   DATA               Medium     0.484    81.5     741.8    49.7     2.94     0.142        0.779
00:05:44   LEVEL Medium>High  High       0.506    81.4     743.3    50.1     3.27     0.142        0.782
00:05:44   DATA               High       0.506    81.4     743.3    50.1     3.27     0.142        0.782
00:05:45   LEVEL High>Medium  Medium     0.482    81.4     740.7    50.0     3.05     0.135        0.790
00:05:45   DATA               Medium     0.482    81.4     740.7    50.0     3.05     0.135        0.790
00:05:46   DATA               Medium     0.481    80.9     738.2    50.9     1.75     0.143        0.798
00:05:47   LEVEL Medium>High  High       0.521    80.5     736.9    44.6     1.69     0.143        0.802
00:05:47   DATA               High       0.521    80.5     736.9    44.6     1.69     0.143        0.802
00:05:48   DATA               High       0.568    80.3     740.5    43.6     1.59     0.135        0.804
00:05:49   DATA               High       0.600    79.7     752.4    46.0     0.85     0.210        0.806
00:05:50   DATA               High       0.668    79.6     762.6    41.2     1.03     0.207        0.813
00:05:51   DATA               High       0.734    79.7     770.9    42.2     1.78     0.288        0.818
00:05:52   DATA               High       0.712    79.8     770.6    47.6     6.19     0.342        0.823
00:05:53   DATA               High       0.682    79.7     770.6    47.5     10.53    0.072        0.826
00:05:54   DATA               High       0.691    78.8     772.2    44.8     7.92     0.144        0.828
00:05:55   DATA               High       0.653    77.5     762.9    46.1     4.39     0.146        0.826
00:05:56   DATA               High       0.588    76.9     764.3    50.7     3.03     0.138        0.820
00:05:57   DATA               High       0.530    76.2     759.2    55.1     1.03     0.208        0.810
00:05:58   DATA               High       0.505    75.5     758.6    50.7     1.18     0.208        0.798
00:05:59   LEVEL High>Medium  Medium     0.444    75.2     762.4    52.7     0.84     0.219        0.789
00:05:59   DATA               Medium     0.444    75.2     762.4    52.7     0.84     0.219        0.789
00:06:00   DATA               Medium     0.404    76.0     757.6    51.3     0.78     0.209        0.784
00:06:01   DATA               Medium     0.335    77.5     762.6    59.6     1.14     0.207        0.775
00:06:02   DATA               Medium     0.304    80.5     764.1    59.1     1.74     0.218        0.764
00:06:03   LEVEL Medium>Low   Low        0.235    83.2     764.6    59.7     1.88     0.218        0.751
00:06:03   DATA               Low        0.235    83.2     764.6    59.7     1.88     0.218        0.751
00:06:04   DATA               Low        0.165    81.8     758.1    61.7     4.86     0.220        0.736
00:06:05   DATA               Low        0.129    81.6     769.4    56.0     4.40     0.068        0.722
00:06:06   DATA               Low        0.152    82.3     774.1    56.7     4.66     0.215        0.713
00:06:07   DATA               Low        0.180    85.2     776.1    55.5     3.70     0.215        0.717
00:06:08   DATA               Low        0.200    85.1     769.8    57.1     3.52     0.205        0.722
00:06:09   LEVEL Low>Medium   Medium     0.276    71.6     764.1    51.8     4.60     0.207        0.725
00:06:09   DATA               Medium     0.276    71.6     764.1    51.8     4.60     0.207        0.725
00:06:10   DATA               Medium     0.288    72.7     765.0    54.4     6.37     0.218        0.724
00:06:11   DATA               Medium     0.362    73.2     771.4    47.2     7.00     0.205        0.729
00:06:12   DATA               Medium     0.392    73.3     781.3    51.7     6.03     0.213        0.735
00:06:13   DATA               Medium     0.451    73.5     787.8    49.4     4.37     0.212        0.747
00:06:14   LEVEL Medium>High  High       0.519    74.1     797.6    43.0     3.68     0.139        0.760
00:06:14   DATA               High       0.519    74.1     797.6    43.0     3.68     0.139        0.760
00:06:15   DATA               High       0.606    78.9     792.1    43.0     4.70     0.140        0.775
00:06:16   DATA               High       0.614    77.8     783.2    46.2     2.91     0.071        0.784
00:06:17   DATA               High       0.590    77.8     771.0    54.7     2.95     0.137        0.786
00:06:18   DATA               High       0.540    77.9     747.4    55.9     1.83     0.141        0.779
00:06:19   LEVEL High>Medium  Medium     0.419    78.6     755.5    58.7     1.40     0.074        0.773
00:06:19   DATA               Medium     0.419    78.6     755.5    58.7     1.40     0.074        0.773
00:06:20   DATA               Medium     0.309    79.4     746.9    57.3     2.46     0.149        0.767
00:06:21   LEVEL Medium>Low   Low        0.182    79.8     746.5    67.0     1.23     0.212        0.758
00:06:21   DATA               Low        0.182    79.8     746.5    67.0     1.23     0.212        0.758
00:06:23   DATA               Low        0.139    79.8     753.0    60.4     1.41     0.221        0.749
00:06:24   DATA               Low        0.110    86.5     756.3    59.7     1.58     0.221        0.745
00:06:25   DATA               Low        0.080    83.9     751.2    64.2     1.80     0.074        0.742
00:06:26   DATA               Low        0.061    82.1     755.6    59.9     1.98     0.294        0.737
00:06:27   DATA               Low        0.065    82.2     755.1    62.0     1.63     0.221        0.738
00:06:28   DATA               Low        0.085    82.4     745.8    57.8     0.91     0.282        0.743
00:06:29   DATA               Low        0.062    81.7     743.9    63.2     0.44     0.224        0.749
00:06:30   DATA               Low        0.062    81.0     748.6    64.5     1.47     0.223        0.756
00:06:31   DATA               Low        0.099    80.5     762.0    55.1     0.61     0.292        0.764
00:06:32   DATA               Low        0.150    79.7     766.3    55.4     0.97     0.073        0.771
00:06:33   DATA               Low        0.154    78.8     778.2    57.3     1.33     0.271        0.772
00:06:34   DATA               Low        0.154    78.2     781.3    67.2     1.50     0.285        0.767
00:06:35   DATA               Low        0.154    77.9     787.9    63.3     1.32     0.282        0.760
00:06:36   DATA               Low        0.096    77.9     778.8    62.7     1.25     0.227        0.759
00:06:37   DATA               Low        0.041    75.9     787.3    65.6     1.25     0.282        0.759
00:06:38   DATA               Low        0.000    74.5     784.1    68.0     1.09     0.284        0.751
00:06:39   DATA               Low        0.000    73.6     785.3    71.2     0.83     0.354        0.750
00:06:40   DATA               Low        0.000    73.2     787.1    71.9     0.78     0.353        0.752
00:06:41   DATA               Low        0.000    73.3     790.3    72.0     0.42     0.352        0.754
00:06:42   DATA               Low        0.000    74.3     792.5    72.1     0.78     0.281        0.763
00:06:43   DATA               Low        0.000    75.6     792.7    71.9     0.89     0.280        0.778
00:06:44   DATA               Low        0.000    76.6     792.3    71.7     1.84     0.281        0.791
00:06:45   DATA               Low        0.000    77.0     776.3    71.3     1.01     0.271        0.802
00:06:46   DATA               Low        0.000    77.2     770.4    70.4     1.48     0.289        0.808
00:06:47   DATA               Low        0.007    77.6     760.8    61.6     1.12     0.146        0.809
00:06:48   DATA               Low        0.007    78.1     764.2    64.1     1.63     0.138        0.813
00:06:49   DATA               Low        0.007    78.1     764.2    64.1     1.63     0.138        0.813
00:06:50   DATA               Low        0.071    78.8     758.7    54.3     1.29     0.139        0.816
00:06:51   DATA               Low        0.129    79.4     757.7    55.1     1.15     0.147        0.817
00:06:52   DATA               Low        0.180    79.7     752.8    56.0     1.09     0.140        0.817
00:06:53   DATA               Low        0.238    79.3     753.4    54.0     1.08     0.140        0.813
00:06:54   LEVEL Low>Medium   Medium     0.300    78.9     744.9    54.5     1.00     0.141        0.808
00:06:54   DATA               Medium     0.300    78.9     744.9    54.5     1.00     0.141        0.808
00:06:55   DATA               Medium     0.267    79.2     743.0    58.6     0.81     0.142        0.805
00:06:56   LEVEL Medium>Low   Low        0.247    80.3     752.3    57.7     0.69     0.140        0.797
00:06:56   DATA               Low        0.247    80.3     752.3    57.7     0.69     0.140        0.797
00:06:57   DATA               Low        0.240    81.4     753.1    56.9     0.84     0.078        0.783
00:06:58   DATA               Low        0.182    81.9     763.6    61.5     1.01     0.146        0.763
00:06:59   DATA               Low        0.137    81.0     767.9    60.5     2.17     0.137        0.740
00:07:00   DATA               Low        0.138    79.4     777.8    58.4     2.64     0.151        0.714
00:07:01   DATA               Low        0.123    79.5     780.5    59.7     2.18     0.151        0.689
00:07:02   DATA               Low        0.101    82.9     784.8    59.8     2.22     0.150        0.669
00:07:03   DATA               Low        0.102    83.9     782.7    61.5     1.92     0.150        0.658
00:07:04   DATA               Low        0.097    67.6     780.2    61.0     1.45     0.075        0.648
00:07:05   DATA               Low        0.089    69.9     774.5    59.5     1.71     0.161        0.635
00:07:06   DATA               Low        0.067    71.2     783.2    69.6     1.78     0.150        0.634
00:07:07   DATA               Low        0.045    71.1     790.4    69.0     1.70     0.149        0.639
00:07:08   DATA               Low        0.036    75.2     807.1    74.7     1.85     0.155        0.657
00:07:09   DATA               Low        0.024    76.6     812.6    69.3     2.11     0.154        0.677
