==============================================
  Session: Session 01
  Started: 2026-05-12 14:36:50
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:32   DATA               Normal      Low        0.153    94.0     626.4    36.6     0.27     0.246        0.871
00:02:33   DATA               Normal      Low        0.169    93.2     622.2    40.7     0.13     0.230        0.872
00:02:34   LEVEL Low>Medium   Normal      Medium     0.293    92.8     621.2    33.7     0.17     0.230        0.871
00:02:34   DATA               Normal      Medium     0.293    92.8     621.2    33.7     0.17     0.230        0.871
00:02:35   DATA               Normal      Medium     0.420    92.6     625.8    28.1     0.20     0.246        0.871
00:02:36   LEVEL Medium>High  Normal      High       0.620    92.8     629.3    27.5     0.88     0.265        0.871
00:02:36   DATA               Normal      High       0.620    92.8     629.3    27.5     0.88     0.265        0.871
00:02:37   DATA               Normal      High       0.740    93.2     628.6    28.1     0.09     0.000        0.870
00:02:38   DATA               Normal      High       0.853    94.1     628.7    33.3     1.20     0.227        0.869
00:02:39   DATA               Normal      High       0.840    94.7     625.8    34.5     0.98     0.114        0.869
00:02:40   DATA               Normal      High       0.837    95.1     623.3    28.9     4.02     0.115        0.867
00:02:41   DATA               Normal      High       0.824    95.3     622.1    29.6     5.26     0.124        0.865
00:02:42   DATA               Normal      High       0.824    95.2     617.9    27.7     3.61     0.231        0.864
00:02:43   DATA               Normal      High       0.894    95.1     619.3    28.1     1.64     0.215        0.867
00:02:44   DATA               Normal      High       0.983    95.1     622.0    23.7     1.53     0.215        0.871
00:02:45   DATA               Normal      High       0.976    95.3     625.0    29.4     0.40     0.213        0.877
00:02:46   DATA               Normal      High       0.990    95.8     624.8    27.9     0.45     0.107        0.883
00:02:47   DATA               Normal      High       0.990    96.3     629.5    27.4     0.61     0.227        0.884
00:02:48   DATA               Normal      High       0.984    96.9     625.0    29.1     0.34     0.267        0.876
00:02:49   DATA               Normal      High       0.984    97.3     620.5    25.2     0.30     0.161        0.867
00:02:50   DATA               Normal      High       0.968    97.5     624.7    30.5     0.27     0.291        0.856
00:02:51   DATA               Normal      High       0.807    97.3     638.0    39.2     2.60     0.105        0.845
00:02:52   DATA               Normal      High       0.645    96.6     638.2    39.3     1.73     0.105        0.841
00:02:53   LEVEL High>Medium  Normal      Medium     0.497    95.5     637.4    38.8     1.37     0.105        0.839
00:02:53   DATA               Normal      Medium     0.497    95.5     637.4    38.8     1.37     0.105        0.839
00:02:54   DATA               Normal      Medium     0.297    93.7     626.6    46.1     1.42     0.213        0.837
00:02:55   LEVEL Medium>Low   Normal      Low        0.220    92.1     635.9    35.5     1.07     0.225        0.836
00:02:55   DATA               Normal      Low        0.220    92.1     635.9    35.5     1.07     0.225        0.836
00:02:56   DATA               Normal      Low        0.187    91.1     637.2    41.4     1.26     0.209        0.834
00:02:57   DATA               Normal      Low        0.149    90.2     639.1    43.9     0.82     0.104        0.832
00:02:58   DATA               Normal      Low        0.149    90.2     639.1    43.9     0.82     0.104        0.832
00:02:59   DATA               Normal      Low        0.103    90.2     647.5    45.0     0.54     0.110        0.837
00:03:00   DATA               Normal      Low        0.006    90.9     644.9    49.7     1.08     0.111        0.838
00:03:01   DATA               Normal      Low        0.000    92.0     643.9    48.2     1.03     0.104        0.840
00:03:02   DATA               Normal      Low        0.000    93.0     640.8    47.8     1.31     0.112        0.840
00:03:03   BOSS ROOM ENTER    BossRoom                                                                         
00:03:03   DATA               BossRoom    Low        0.000    93.8     647.3    48.8     0.32     0.221        0.838
00:03:04   DATA               BossRoom    Low        0.000    94.3     644.6    43.7     0.76     0.222        0.839
00:03:05   DATA               BossRoom    Low        0.001    94.7     641.6    41.7     0.58     0.208        0.837
00:03:06   DATA               BossRoom    Low        0.001    94.7     641.6    41.7     0.58     0.208        0.837
00:03:07   DATA               BossRoom    Low        0.001    94.5     629.1    42.1     0.24     0.106        0.851
00:03:08   DATA               BossRoom    Low        0.001    94.3     622.4    44.6     0.40     0.107        0.857
00:03:09   DATA               BossRoom    Low        0.001    94.4     622.1    43.0     0.45     0.429        0.862
00:03:10   DATA               BossRoom    Low        0.000    94.7     614.4    41.8     0.57     0.116        0.867
00:03:11   DATA               BossRoom    Low        0.000    95.1     615.0    43.8     2.63     0.108        0.866
00:03:12   DATA               BossRoom    Low        0.000    95.8     615.9    55.3     2.23     0.305        0.859
00:03:14   DATA               BossRoom    Low        0.000    96.4     620.2    55.9     2.06     0.323        0.856
00:03:15   DATA               BossRoom    Low        0.000    97.0     621.1    50.1     1.47     0.345        0.856
00:03:16   DATA               BossRoom    Low        0.000    97.7     613.2    50.0     4.16     0.326        0.858
00:03:17   DATA               BossRoom    Low        0.000    97.7     613.2    50.0     4.16     0.326        0.858
00:03:18   DATA               BossRoom    Low        0.000    98.2     604.1    50.9     1.53     0.331        0.858
00:03:19   DATA               BossRoom    Low        0.000    98.2     604.1    50.9     1.53     0.331        0.858
00:03:19   PLAYER DIED        BossRoom                                                                         
00:03:20   DATA               BossRoom    Low        0.000    98.6     603.4    51.9     2.00     0.332        0.857
00:03:21   DATA               BossRoom    Low        0.000    98.8     602.0    47.6     0.93     0.222        0.855
00:03:22   DATA               BossRoom    Low        0.000    99.1     597.8    47.6     1.25     0.314        0.849
00:03:23   DATA               BossRoom    Low        0.000    99.3     593.7    47.7     1.28     0.225        0.843
00:03:24   DATA               BossRoom    Low        0.000    99.5     590.3    46.1     2.48     0.212        0.839
00:03:25   DATA               BossRoom    Low        0.000    99.8     587.2    45.9     2.00     0.213        0.838
00:03:25   BOSS ROOM EXIT     Normal                                                                           
00:03:26   DATA               Normal      Low        0.000    100.1    588.4    47.0     2.22     0.213        0.839
00:03:27   DATA               Normal      Low        0.000    101.4    588.6    47.8     1.21     0.212        0.840
00:03:28   DATA               Normal      Low        0.000    102.8    589.0    48.1     3.49     0.212        0.839
00:03:29   DATA               Normal      Low        0.000    104.1    586.8    48.8     0.36     0.213        0.837
00:03:30   DATA               Normal      Low        0.029    105.0    592.3    39.9     2.68     0.106        0.831
00:03:31   DATA               Normal      Low        0.029    105.0    592.3    39.9     2.68     0.106        0.831
00:03:32   LEVEL Low>Medium   Normal      Medium     0.268    104.8    595.6    32.1     1.28     0.105        0.825
00:03:32   DATA               Normal      Medium     0.268    104.8    595.6    32.1     1.28     0.105        0.825
00:03:33   DATA               Normal      Medium     0.268    104.8    595.6    32.1     1.28     0.105        0.825
00:03:34   DATA               Normal      Medium     0.409    103.8    594.5    32.6     1.80     0.000        0.819
00:03:35   LEVEL Medium>High  Normal      High       0.531    101.7    593.3    33.8     3.05     0.105        0.812
00:03:35   DATA               Normal      High       0.531    101.7    593.3    33.8     3.05     0.105        0.812
00:03:36   DATA               Normal      High       0.538    99.8     591.2    39.4     1.64     0.106        0.806
00:03:37   DATA               Normal      High       0.543    98.3     594.2    35.5     3.22     0.337        0.801
00:03:38   LEVEL High>Medium  Normal      Medium     0.481    97.3     593.1    36.2     1.54     0.112        0.798
00:03:38   DATA               Normal      Medium     0.481    97.3     593.1    36.2     1.54     0.112        0.798
00:03:39   DATA               Normal      Medium     0.391    96.6     593.7    37.5     1.53     0.225        0.804
00:03:40   DATA               Normal      Medium     0.355    97.0     602.5    45.7     2.37     0.237        0.804
00:03:41   DATA               Normal      Medium     0.355    97.0     602.5    45.7     2.37     0.237        0.804
00:03:42   DATA               Normal      Medium     0.259    98.1     621.6    55.1     1.75     0.115        0.792
00:03:43   LEVEL Medium>Low   Normal      Low        0.173    99.4     630.5    51.4     2.02     0.122        0.777
00:03:43   DATA               Normal      Low        0.173    99.4     630.5    51.4     2.02     0.122        0.777
00:03:44   DATA               Normal      Low        0.066    100.2    633.8    47.6     0.63     0.132        0.755
00:03:45   DATA               Normal      Low        0.000    99.5     646.8    56.1     0.79     0.258        0.700
00:03:46   DATA               Normal      Low        0.000    99.5     646.8    56.1     0.79     0.258        0.700
00:03:47   DATA               Normal      Low        0.000    97.1     656.2    57.8     0.66     0.254        0.678
00:03:48   DATA               Normal      Low        0.000    94.1     665.2    67.4     0.57     0.125        0.653
00:03:49   DATA               Normal      Low        0.000    89.6     665.6    68.3     0.73     0.251        0.626
00:03:50   DATA               Normal      Low        0.000    89.6     665.6    68.3     0.73     0.251        0.626
00:03:51   DATA               Normal      Low        0.000    87.8     678.4    70.9     6.49     0.246        0.627
00:03:52   DATA               Normal      Low        0.000    85.3     688.8    63.9     5.50     0.242        0.670
00:03:53   DATA               Normal      Low        0.000    85.3     688.8    63.9     5.50     0.242        0.670
00:03:54   DATA               Normal      Low        0.000    84.8     697.6    60.3     0.26     0.239        0.698
00:03:55   DATA               Normal      Low        0.000    84.8     693.1    58.0     0.52     0.222        0.735
00:03:56   DATA               Normal      Low        0.000    85.0     691.6    57.9     0.59     0.310        0.763
00:03:58   DATA               Normal      Low        0.087    86.0     680.2    36.1     0.77     0.315        0.785
00:03:59   DATA               Normal      Low        0.211    86.8     677.9    33.7     1.13     0.316        0.807
00:04:00   DATA               Normal      Low        0.229    88.0     672.4    40.6     2.13     0.319        0.821
00:04:01   LEVEL Low>Medium   Normal      Medium     0.341    89.3     666.4    34.5     2.70     0.000        0.827
00:04:01   DATA               Normal      Medium     0.341    89.3     666.4    34.5     2.70     0.000        0.827
00:04:02   DATA               Normal      Medium     0.461    90.3     657.7    33.9     4.25     0.326        0.828
00:04:03   LEVEL Medium>High  Normal      High       0.557    91.1     648.9    29.8     5.26     0.331        0.826
00:04:03   DATA               Normal      High       0.557    91.1     648.9    29.8     5.26     0.331        0.826
00:04:04   DATA               Normal      High       0.633    91.8     645.2    25.4     5.60     0.222        0.832
00:04:05   DATA               Normal      High       0.710    92.5     643.0    35.6     5.77     0.111        0.841
00:04:06   DATA               Normal      High       0.798    93.5     633.8    25.6     1.48     0.226        0.845
00:04:07   DATA               Normal      High       0.878    94.5     615.7    21.6     1.26     0.125        0.852
00:04:08   DATA               Normal      High       0.884    95.3     613.3    29.4     1.56     0.117        0.851
00:04:09   DATA               Normal      High       0.825    96.0     611.9    32.6     1.41     0.350        0.842
00:04:10   DATA               Normal      High       0.784    96.8     611.7    38.2     0.87     0.252        0.838
00:04:11   DATA               Normal      High       0.770    97.6     602.3    29.6     0.67     0.237        0.840
00:04:12   DATA               Normal      High       0.755    98.8     600.6    29.7     0.63     0.238        0.842
00:04:13   DATA               Normal      High       0.699    99.8     600.0    33.1     0.55     0.238        0.853
00:04:14   DATA               Normal      High       0.700    100.9    597.5    32.5     0.71     0.120        0.864
00:04:15   DATA               Normal      High       0.646    101.5    598.0    42.7     0.79     0.112        0.869
00:04:16   DATA               Normal      High       0.615    101.9    598.6    31.7     2.47     0.119        0.872
00:04:17   DATA               Normal      High       0.547    101.8    596.6    34.1     6.10     0.112        0.875
00:04:18   DATA               Normal      High       0.588    101.4    598.2    30.4     10.90    0.120        0.874
00:04:19   DATA               Normal      High       0.542    100.8    605.0    35.5     3.04     0.110        0.868
00:04:20   DATA               Normal      High       0.635    99.7     606.5    35.7     1.85     0.110        0.862
00:04:21   BOSS ROOM ENTER    BossRoom                                                                         
00:04:21   LEVEL High>Medium  BossRoom    Medium     0.490    99.0     616.2    41.2     1.04     0.216        0.852
00:04:21   DATA               BossRoom    Medium     0.490    99.0     616.2    41.2     1.04     0.216        0.852
00:04:22   DATA               BossRoom    Medium     0.399    98.5     613.4    40.1     0.96     0.109        0.843
00:04:23   LEVEL Medium>Low   BossRoom    Low        0.250    98.0     617.7    40.1     0.76     0.216        0.837
00:04:23   DATA               BossRoom    Low        0.250    98.0     617.7    40.1     0.76     0.216        0.837
00:04:24   DATA               BossRoom    Low        0.208    97.3     619.5    38.2     0.78     0.215        0.832
00:04:25   DATA               BossRoom    Low        0.115    96.0     622.2    41.8     0.62     0.214        0.830
00:04:26   DATA               BossRoom    Low        0.131    95.1     624.2    40.2     0.95     0.214        0.832
00:04:27   DATA               BossRoom    Low        0.121    94.5     624.5    40.7     0.61     0.214        0.838
00:04:28   DATA               BossRoom    Low        0.123    94.1     622.2    40.0     0.42     0.214        0.842
00:04:29   DATA               BossRoom    Low        0.081    94.1     619.5    41.0     0.80     0.215        0.843
00:04:30   DATA               BossRoom    Low        0.121    94.5     620.2    39.1     0.62     0.215        0.844
00:04:31   DATA               BossRoom    Low        0.128    95.0     622.0    39.7     0.56     0.215        0.843
00:04:32   DATA               BossRoom    Low        0.128    95.0     622.0    39.7     0.56     0.215        0.843
00:04:33   DATA               BossRoom    Low        0.119    96.0     622.0    41.3     0.46     0.322        0.839
00:04:34   DATA               BossRoom    Low        0.119    96.0     622.0    41.3     0.46     0.322        0.839
00:04:35   DATA               BossRoom    Low        0.092    96.5     621.1    43.6     0.53     0.322        0.838
00:04:36   DATA               BossRoom    Low        0.092    96.5     621.1    43.6     0.53     0.322        0.838
00:04:37   DATA               BossRoom    Low        0.198    96.8     619.9    34.0     1.43     0.323        0.838
00:04:38   LEVEL Low>Medium   BossRoom    Medium     0.295    97.1     621.6    32.8     1.52     0.322        0.837
00:04:38   DATA               BossRoom    Medium     0.295    97.1     621.6    32.8     1.52     0.322        0.837
00:04:39   DATA               BossRoom    Medium     0.456    97.5     616.8    29.2     0.05     0.324        0.839
00:04:40   LEVEL Medium>High  BossRoom    High       0.620    97.7     614.4    30.6     0.06     0.326        0.841
00:04:40   DATA               BossRoom    High       0.620    97.7     614.4    30.6     0.06     0.326        0.841
00:04:41   DATA               BossRoom    High       0.820    97.9     612.9    27.5     0.27     0.327        0.844
00:04:43   DATA               BossRoom    High       0.753    98.1     611.8    38.4     0.28     0.307        0.850
00:04:44   DATA               BossRoom    High       0.693    98.3     606.2    36.7     0.73     0.310        0.862
00:04:45   DATA               BossRoom    High       0.696    98.5     606.3    29.0     0.83     0.309        0.870
00:04:46   DATA               BossRoom    High       0.724    98.6     606.3    22.1     0.08     0.309        0.875
00:04:47   DATA               BossRoom    High       0.671    98.7     614.1    32.2     0.16     0.326        0.877
00:04:48   DATA               BossRoom    High       0.750    98.8     620.3    33.2     3.76     0.108        0.873
00:04:49   DATA               BossRoom    High       0.837    98.9     618.1    31.0     0.73     0.108        0.864
00:04:50   DATA               BossRoom    High       0.804    98.8     620.1    31.2     1.36     0.108        0.854
00:04:51   DATA               BossRoom    High       0.778    98.5     622.8    30.4     1.06     0.107        0.848
00:04:51   BOSS ROOM EXIT     Normal                                                                           
00:04:52   DATA               Normal      High       0.767    97.6     625.2    32.9     0.80     0.213        0.846
00:04:53   DATA               Normal      High       0.809    96.1     628.7    30.5     0.54     0.212        0.848
00:04:54   DATA               Normal      High       0.829    94.6     628.4    29.7     0.44     0.212        0.851
00:04:55   DATA               Normal      High       0.840    93.5     632.5    30.5     0.23     0.226        0.858
00:04:56   DATA               Normal      High       0.771    93.0     635.1    34.9     0.55     0.225        0.864
00:04:57   DATA               Normal      High       0.786    92.8     635.0    31.9     0.62     0.225        0.867
00:04:58   DATA               Normal      High       0.669    93.1     634.1    38.2     0.23     0.338        0.869
00:04:59   DATA               Normal      High       0.575    93.5     626.4    35.8     3.34     0.213        0.869
00:05:00   DATA               Normal      High       0.575    93.5     626.4    35.8     3.34     0.213        0.869
00:05:01   DATA               Normal      High       0.642    94.5     622.4    27.4     1.43     0.429        0.865
00:05:02   DATA               Normal      High       0.582    95.0     613.2    35.8     2.21     0.326        0.864
00:05:03   DATA               Normal      High       0.582    95.0     613.2    35.8     2.21     0.326        0.864
00:05:04   DATA               Normal      High       0.727    95.8     612.5    25.3     2.31     0.327        0.865
00:05:05   DATA               Normal      High       0.853    97.4     617.7    23.7     1.58     0.216        0.871
00:05:06   DATA               Normal      High       0.653    98.3     616.8    46.1     1.57     0.108        0.872
00:05:07   DATA               Normal      High       0.762    99.1     614.6    26.5     0.53     0.109        0.874
00:05:08   DATA               Normal      High       0.762    99.1     614.6    26.5     0.53     0.109        0.874
00:05:09   DATA               Normal      High       0.800    99.5     612.7    26.7     2.79     0.109        0.878
00:05:10   DATA               Normal      High       0.800    99.3     610.8    28.4     3.14     0.109        0.880
00:05:11   DATA               Normal      High       0.821    98.7     607.2    40.4     0.84     0.110        0.886
00:05:12   DATA               Normal      High       0.821    98.7     607.2    40.4     0.84     0.110        0.886
00:05:13   DATA               Normal      High       0.645    98.0     606.9    40.2     0.48     0.110        0.890
00:05:14   DATA               Normal      High       0.645    97.6     606.5    23.0     0.43     0.220        0.893
00:05:15   DATA               Normal      High       0.645    97.3     606.2    23.1     0.38     0.220        0.896
00:05:16   DATA               Normal      High       0.645    97.3     606.2    23.1     0.38     0.220        0.896
00:05:17   DATA               Normal      High       0.824    97.6     606.5    23.0     0.40     0.220        0.896
00:05:18   DATA               Normal      High       1.000    98.3     606.6    23.3     3.24     0.110        0.896
00:05:19   DATA               Normal      High       1.000    98.9     606.7    18.4     1.67     0.110        0.895
00:05:20   DATA               Normal      High       0.924    99.4     605.4    33.7     2.22     0.110        0.895
00:05:21   DATA               Normal      High       0.924    99.7     605.5    16.5     2.72     0.000        0.894
00:05:22   DATA               Normal      High       0.924    99.9     605.8    16.7     11.74    0.220        0.895
00:05:23   DATA               Normal      High       0.924    99.9     603.6    18.7     8.57     0.207        0.899
00:05:24   DATA               Normal      High       0.821    99.7     601.3    35.5     12.66    0.104        0.904
00:05:25   DATA               Normal      High       0.866    99.5     601.1    30.7     6.59     0.104        0.909
00:05:26   DATA               Normal      High       0.866    99.1     599.5    17.2     0.97     0.209        0.915
00:05:27   DATA               Normal      High       0.866    98.9     600.8    18.5     0.17     0.208        0.918
00:05:28   DATA               Normal      High       0.866    98.8     601.5    24.0     0.47     0.208        0.918
00:05:29   DATA               Normal      High       0.970    99.0     603.5    24.3     0.39     0.221        0.918
00:05:30   DATA               Normal      High       1.000    99.4     601.5    28.1     0.40     0.208        0.918
00:05:31   DATA               Normal      High       1.000    99.8     601.4    25.8     0.31     0.208        0.918
00:05:32   DATA               Normal      High       1.000    100.2    602.0    26.3     0.73     0.111        0.916
00:05:33   DATA               Normal      High       0.996    100.4    601.5    29.0     0.14     0.208        0.914
00:05:34   DATA               Normal      High       0.992    100.3    602.3    29.0     0.20     0.208        0.911
00:05:36   DATA               Normal      High       0.952    100.2    590.3    31.4     0.16     0.226        0.908
00:05:37   DATA               Normal      High       0.778    100.0    599.9    40.1     0.13     0.222        0.906
00:05:38   DATA               Normal      High       0.578    99.9     600.5    44.5     0.07     0.222        0.905
00:05:39   LEVEL High>Medium  Normal      Medium     0.381    99.9     600.2    43.5     0.02     0.222        0.906
00:05:39   DATA               Normal      Medium     0.381    99.9     600.2    43.5     0.02     0.222        0.906
00:05:40   LEVEL Medium>Low   Normal      Low        0.185    99.9     601.5    43.2     0.08     0.333        0.906
00:05:40   DATA               Normal      Low        0.185    99.9     601.5    43.2     0.08     0.333        0.906
00:05:41   DATA               Normal      Low        0.026    100.0    601.1    43.2     0.28     0.333        0.908
00:05:42   DATA               Normal      Low        0.000    100.0    599.9    42.3     0.25     0.313        0.909
00:05:43   DATA               Normal      Low        0.000    100.0    599.9    42.3     0.25     0.313        0.909
00:05:44   DATA               Normal      Low        0.014    99.6     602.6    40.8     0.29     0.208        0.912
00:05:44   PLAYER DIED        Normal                                                                           
00:05:45   DATA               Normal      Low        0.014    99.4     598.5    41.9     0.67     0.313        0.913
00:05:46   DATA               Normal      Low        0.040    99.3     599.6    40.1     0.05     0.313        0.914
00:05:47   DATA               Normal      Low        0.040    99.3     599.6    40.1     0.05     0.313        0.914
00:05:48   DATA               Normal      Low        0.040    99.3     599.6    40.1     0.05     0.313        0.914
00:05:49   DATA               Normal      Low        0.066    99.2     598.0    40.1     0.92     0.223        0.915
00:05:50   DATA               Normal      Low        0.066    99.2     598.0    40.1     0.92     0.223        0.915
00:05:51   DATA               Normal      Low        0.066    99.2     598.0    40.1     0.92     0.223        0.915
00:05:52   DATA               Normal      Low        0.072    99.2     592.0    41.4     0.95     0.225        0.916
00:05:53   DATA               Normal      Low        0.072    99.2     592.0    41.4     0.95     0.225        0.916
00:05:54   DATA               Normal      Low        0.072    99.2     592.0    41.4     0.95     0.225        0.916
00:05:55   DATA               Normal      Low        0.072    99.2     592.0    41.4     0.95     0.225        0.916
00:05:56   DATA               Normal      Low        0.061    99.3     600.2    41.5     0.45     0.445        0.916
00:05:57   DATA               Normal      Low        0.105    99.4     596.6    38.9     1.47     0.105        0.916
00:05:58   DATA               Normal      Low        0.101    99.5     602.5    40.4     17.42    0.237        0.916
00:05:59   DATA               Normal      Low        0.075    99.5     595.7    43.4     0.77     0.112        0.916
00:06:00   DATA               Normal      Low        0.086    100.0    602.9    43.9     17.44    0.119        0.917
00:06:01   DATA               Normal      Low        0.086    100.0    602.9    43.9     17.44    0.119        0.917
00:06:02   DATA               Normal      Low        0.209    100.2    595.2    30.9     1.10     0.112        0.917
00:06:03   LEVEL Low>Medium   Normal      Medium     0.369    100.2    603.7    30.0     2.55     0.118        0.918
00:06:03   DATA               Normal      Medium     0.369    100.2    603.7    30.0     2.55     0.118        0.918
00:06:04   LEVEL Medium>High  Normal      High       0.561    100.1    600.1    29.2     0.71     0.222        0.919
00:06:04   DATA               Normal      High       0.561    100.1    600.1    29.2     0.71     0.222        0.919
00:06:05   DATA               Normal      High       0.913    99.9     591.0    30.0     0.12     0.226        0.920
00:06:06   DATA               Normal      High       0.913    99.9     591.0    30.0     0.12     0.226        0.920
00:06:07   DATA               Normal      High       0.930    99.7     597.6    29.7     1.51     0.223        0.919
00:06:08   DATA               Normal      High       0.950    99.5     600.0    17.4     0.91     0.257        0.918
00:06:09   DATA               Normal      High       0.962    99.5     584.4    28.4     1.36     0.228        0.910
00:06:10   DATA               Normal      High       0.982    99.5     587.1    28.4     0.51     0.213        0.904
00:06:11   DATA               Normal      High       0.982    99.5     587.1    28.4     0.51     0.213        0.904
00:06:12   DATA               Normal      High       0.597    100.5    579.4    42.8     1.67     0.115        0.894
00:06:13   LEVEL High>Medium  Normal      Medium     0.421    101.2    591.0    40.4     2.77     0.212        0.890
00:06:13   DATA               Normal      Medium     0.421    101.2    591.0    40.4     2.77     0.212        0.890
00:06:14   DATA               Normal      Medium     0.421    101.2    591.0    40.4     2.77     0.212        0.890
00:06:15   LEVEL Medium>Low   Normal      Low        0.221    102.2    589.4    44.4     3.74     0.212        0.889
00:06:15   DATA               Normal      Low        0.221    102.2    589.4    44.4     3.74     0.212        0.889
00:06:16   DATA               Normal      Low        0.021    103.0    588.2    49.8     0.68     0.213        0.887
00:06:17   DATA               Normal      Low        0.021    103.8    584.4    53.8     0.27     0.321        0.883
00:06:18   DATA               Normal      Low        0.021    103.8    584.4    53.8     0.27     0.321        0.883
00:06:19   DATA               Normal      Low        0.000    103.8    579.6    51.9     0.40     0.123        0.875
00:06:20   DATA               Normal      Low        0.000    103.6    579.3    53.9     0.05     0.266        0.868
00:06:21   DATA               Normal      Low        0.000    103.0    597.7    53.0     0.43     0.335        0.855
00:06:23   DATA               Normal      Low        0.000    102.5    599.1    53.3     0.38     0.334        0.847
00:06:24   DATA               Normal      Low        0.000    101.9    599.5    55.7     0.48     0.334        0.844
00:06:25   DATA               Normal      Low        0.000    101.1    603.9    55.9     1.00     0.331        0.840
00:06:26   DATA               Normal      Low        0.000    101.1    603.9    55.9     1.00     0.331        0.840
00:06:27   DATA               Normal      Low        0.000    99.1     606.8    46.5     0.43     0.330        0.834
00:06:28   DATA               Normal      Low        0.000    99.1     606.8    46.5     0.43     0.330        0.834
00:06:29   DATA               Normal      Low        0.005    97.8     616.9    41.4     1.55     0.348        0.837
00:06:30   DATA               Normal      Low        0.009    97.0     616.1    41.5     0.09     0.348        0.839
00:06:31   DATA               Normal      Low        0.009    96.4     619.9    46.6     0.43     0.346        0.842
00:06:32   DATA               Normal      Low        0.009    96.1     609.0    42.2     2.50     0.117        0.841
00:06:33   DATA               Normal      Low        0.105    96.0     619.7    35.5     0.78     0.373        0.843
00:06:34   DATA               Normal      Low        0.100    96.3     613.8    53.9     1.69     0.109        0.842
00:06:35   DATA               Normal      Low        0.096    96.8     624.0    52.2     0.16     0.107        0.844
00:06:36   DATA               Normal      Low        0.096    96.8     624.0    52.2     0.16     0.107        0.844
00:06:37   DATA               Normal      Low        0.096    97.1     613.8    54.4     0.30     0.217        0.848
00:06:38   DATA               Normal      Low        0.000    97.5     612.0    52.6     0.48     0.327        0.851
00:06:39   DATA               Normal      Low        0.000    97.7     611.5    54.8     0.18     0.327        0.853
00:06:40   DATA               Normal      Low        0.000    98.0     599.7    56.5     0.21     0.313        0.858
00:06:41   DATA               Normal      Low        0.000    98.3     605.0    55.1     0.10     0.331        0.859
