==============================================
  Session: Session 01
  Started: 2026-05-11 12:31:41
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:34   DATA               Normal      Low        0.168    93.2     646.3    57.8     0.09     0.281        0.627
00:02:35   DATA               Normal      Low        0.145    92.3     666.8    63.8     0.75     0.115        0.631
00:02:36   DATA               Normal      Low        0.004    90.2     675.7    61.4     1.15     0.106        0.646
00:02:37   DATA               Normal      Low        0.000    87.2     670.4    49.5     1.60     0.115        0.667
00:02:38   DATA               Normal      Low        0.000    84.7     677.6    57.0     1.60     0.105        0.694
00:02:39   DATA               Normal      Low        0.000    83.9     673.5    63.6     2.94     0.212        0.716
00:02:40   DATA               Normal      Low        0.000    85.1     683.1    71.8     0.87     0.105        0.737
00:02:41   DATA               Normal      Low        0.000    88.3     679.3    64.9     0.62     0.227        0.744
00:02:42   DATA               Normal      Low        0.000    90.4     675.1    54.9     0.06     0.228        0.754
00:02:43   BOSS ROOM ENTER    BossRoom                                                                         
00:02:43   DATA               BossRoom    Low        0.000    90.8     683.9    60.9     2.31     0.225        0.764
00:02:44   DATA               BossRoom    Low        0.000    90.0     672.0    55.3     0.96     0.115        0.771
00:02:45   DATA               BossRoom    Low        0.000    88.7     675.3    59.8     2.09     0.123        0.777
00:02:46   DATA               BossRoom    Low        0.000    87.2     676.6    61.5     3.44     0.123        0.777
00:02:47   DATA               BossRoom    Low        0.000    86.4     677.7    58.6     1.41     0.268        0.771
00:02:48   DATA               BossRoom    Low        0.000    86.2     689.2    70.9     0.21     0.112        0.764
00:02:49   DATA               BossRoom    Low        0.000    86.8     689.0    74.4     0.56     0.436        0.756
00:02:50   DATA               BossRoom    Low        0.000    87.9     699.5    78.9     0.22     0.477        0.745
00:02:51   DATA               BossRoom    Low        0.000    88.7     711.5    77.4     0.11     0.352        0.729
00:02:52   DATA               BossRoom    Low        0.000    88.2     709.7    75.6     2.22     0.352        0.716
00:02:53   DATA               BossRoom    Low        0.000    86.6     716.1    67.7     1.24     0.116        0.713
00:02:54   DATA               BossRoom    Low        0.000    83.7     713.3    63.1     0.93     0.108        0.719
00:02:55   PLAYER DIED        BossRoom                                                                         
00:02:55   DATA               BossRoom    Low        0.000    81.6     708.7    65.2     0.50     0.109        0.731
00:02:56   DATA               BossRoom    Low        0.000    81.1     715.2    59.4     2.98     0.215        0.751
00:02:57   DATA               BossRoom    Low        0.045    81.5     706.1    46.0     1.16     0.236        0.776
00:02:58   DATA               BossRoom    Low        0.045    82.5     717.4    51.4     0.74     0.322        0.795
00:02:59   DATA               BossRoom    Low        0.080    83.5     705.8    46.8     0.64     0.327        0.803
00:03:00   DATA               BossRoom    Low        0.129    84.6     696.6    45.7     1.05     0.331        0.811
00:03:01   BOSS ROOM EXIT     Normal                                                                           
00:03:01   DATA               Normal      Low        0.111    87.1     673.7    47.3     1.18     0.114        0.794
00:03:02   DATA               Normal      Low        0.111    88.6     660.0    57.6     1.62     0.433        0.776
00:03:03   DATA               Normal      Low        0.077    90.6     648.1    58.3     1.99     0.110        0.765
00:03:04   DATA               Normal      Low        0.027    93.0     653.3    59.6     1.10     0.109        0.754
00:03:06   DATA               Normal      Low        0.027    94.6     645.1    59.5     2.21     0.103        0.756
00:03:07   DATA               Normal      Low        0.000    95.2     649.9    65.4     0.77     0.110        0.763
00:03:08   DATA               Normal      Low        0.000    94.4     639.1    64.9     0.67     0.313        0.778
00:03:09   DATA               Normal      Low        0.000    93.1     637.9    67.6     5.34     0.336        0.785
00:03:10   DATA               Normal      Low        0.000    91.7     644.0    65.5     2.91     0.104        0.788
00:03:11   DATA               Normal      Low        0.000    91.6     638.9    61.0     1.64     0.112        0.789
00:03:12   DATA               Normal      Low        0.000    92.6     647.5    49.8     0.14     0.221        0.795
00:03:13   DATA               Normal      Low        0.022    93.3     645.4    47.7     0.02     0.310        0.796
00:03:14   DATA               Normal      Low        0.024    93.4     648.6    49.2     0.09     0.220        0.800
00:03:15   DATA               Normal      Low        0.024    93.3     650.2    51.5     0.02     0.308        0.810
00:03:16   DATA               Normal      Low        0.024    93.0     654.4    51.2     1.04     0.328        0.814
00:03:17   DATA               Normal      Low        0.121    92.5     656.1    42.2     0.29     0.102        0.820
00:03:18   LEVEL Low>Medium   Normal      Medium     0.279    91.3     662.4    35.9     0.94     0.324        0.830
00:03:18   DATA               Normal      Medium     0.279    91.3     662.4    35.9     0.94     0.324        0.830
00:03:19   DATA               Normal      Medium     0.347    89.6     653.6    44.2     1.43     0.328        0.840
00:03:20   DATA               Normal      Medium     0.417    88.7     661.4    44.1     0.50     0.108        0.851
00:03:21   DATA               Normal      Medium     0.498    88.9     663.8    43.4     0.64     0.108        0.866
00:03:22   DATA               Normal      Medium     0.471    90.1     659.8    44.2     0.66     0.217        0.874
00:03:23   DATA               Normal      Medium     0.396    91.3     662.3    41.5     0.28     0.216        0.876
00:03:24   DATA               Normal      Medium     0.426    91.7     661.6    42.0     0.18     0.324        0.880
00:03:25   DATA               Normal      Medium     0.355    91.6     655.9    51.8     0.60     0.436        0.882
00:03:26   DATA               Normal      Medium     0.355    91.3     658.8    43.4     6.99     0.434        0.881
00:03:27   DATA               Normal      Medium     0.485    91.2     658.8    26.6     0.37     0.434        0.882
00:03:28   DATA               Normal      Medium     0.379    90.9     664.6    50.5     1.80     0.116        0.883
00:03:29   DATA               Normal      Medium     0.280    90.6     660.7    55.3     0.73     0.433        0.880
00:03:30   DATA               Normal      Medium     0.280    90.3     661.3    57.4     2.59     0.466        0.877
00:03:31   LEVEL Medium>Low   Normal      Low        0.200    90.1     663.0    55.8     0.42     0.108        0.871
00:03:31   DATA               Normal      Low        0.200    90.1     663.0    55.8     0.42     0.108        0.871
00:03:32   BOSS ROOM ENTER    BossRoom                                                                         
00:03:32   DATA               BossRoom    Low        0.000    90.3     661.2    58.6     0.72     0.108        0.866
00:03:33   DATA               BossRoom    Low        0.000    90.5     655.4    64.3     0.19     0.204        0.857
00:03:34   DATA               BossRoom    Low        0.000    90.7     659.5    59.7     2.45     0.217        0.853
00:03:35   DATA               BossRoom    Low        0.000    90.8     651.3    53.5     1.52     0.329        0.848
00:03:36   DATA               BossRoom    Low        0.117    91.3     653.5    40.6     0.64     0.219        0.846
00:03:37   LEVEL Low>Medium   BossRoom    Medium     0.294    91.9     657.3    36.2     0.68     0.218        0.843
00:03:37   DATA               BossRoom    Medium     0.294    91.9     657.3    36.2     0.68     0.218        0.843
00:03:38   DATA               BossRoom    Medium     0.445    92.3     647.9    38.1     0.04     0.000        0.845
00:03:39   LEVEL Medium>High  BossRoom    High       0.560    92.3     656.9    40.8     0.14     0.218        0.847
00:03:39   DATA               BossRoom    High       0.560    92.3     656.9    40.8     0.14     0.218        0.847
00:03:40   DATA               BossRoom    High       0.560    91.7     645.1    49.9     0.20     0.310        0.851
00:03:41   LEVEL High>Medium  BossRoom    Medium     0.490    91.0     656.8    45.8     0.09     0.218        0.858
00:03:41   DATA               BossRoom    Medium     0.490    91.0     656.8    45.8     0.09     0.218        0.858
00:03:42   DATA               BossRoom    Medium     0.332    90.5     654.8    48.0     0.28     0.306        0.853
00:03:43   LEVEL Medium>Low   BossRoom    Low        0.181    90.5     654.8    67.1     0.11     0.328        0.846
00:03:43   DATA               BossRoom    Low        0.181    90.5     654.8    67.1     0.11     0.328        0.846
00:03:44   DATA               BossRoom    Low        0.181    90.5     654.8    67.1     0.11     0.328        0.846
00:03:45   DATA               BossRoom    Low        0.066    91.2     652.5    68.8     0.33     0.219        0.839
00:03:46   DATA               BossRoom    Low        0.066    92.1     654.3    71.1     0.72     0.235        0.829
00:03:47   DATA               BossRoom    Low        0.000    92.8     646.1    65.9     1.43     0.111        0.809
00:03:48   DATA               BossRoom    Low        0.000    92.1     650.2    62.5     0.82     0.110        0.802
00:03:49   DATA               BossRoom    Low        0.000    91.0     645.7    63.5     3.86     0.207        0.793
00:03:50   DATA               BossRoom    Low        0.000    90.5     647.0    49.8     2.02     0.221        0.788
00:03:51   DATA               BossRoom    Low        0.171    91.0     641.5    36.6     0.74     0.223        0.796
00:03:52   PLAYER DIED        BossRoom                                                                         
00:03:52   DATA               BossRoom    Low        0.171    92.5     639.9    49.6     0.52     0.313        0.804
00:03:53   DATA               BossRoom    Low        0.171    94.2     638.7    55.2     0.53     0.336        0.814
00:03:55   DATA               BossRoom    Low        0.171    95.0     622.2    51.8     1.09     0.345        0.828
00:03:56   DATA               BossRoom    Low        0.171    95.5     617.2    49.7     0.51     0.324        0.840
00:03:57   DATA               BossRoom    Low        0.003    96.3     609.5    49.1     0.42     0.352        0.837
00:03:58   DATA               BossRoom    Low        0.024    97.6     602.7    47.8     4.55     0.356        0.833
00:03:59   DATA               BossRoom    Low        0.222    99.0     595.2    34.7     1.78     0.112        0.835
00:03:59   BOSS ROOM EXIT     Normal                                                                           
00:04:00   LEVEL Low>Medium   Normal      Medium     0.422    100.2    590.9    33.1     1.24     0.226        0.831
00:04:00   DATA               Normal      Medium     0.422    100.2    590.9    33.1     1.24     0.226        0.831
00:04:01   DATA               Normal      Medium     0.497    101.5    595.7    43.8     2.68     0.120        0.823
00:04:02   LEVEL Medium>High  Normal      High       0.577    102.5    595.8    43.1     0.93     0.336        0.821
00:04:02   DATA               Normal      High       0.577    102.5    595.8    43.1     0.93     0.336        0.821
00:04:03   DATA               Normal      High       0.642    102.5    588.6    43.0     1.43     0.121        0.817
00:04:04   DATA               Normal      High       0.546    100.9    606.6    41.8     0.44     0.353        0.804
00:04:05   LEVEL High>Medium  Normal      Medium     0.466    98.2     612.5    40.5     0.26     0.233        0.791
00:04:05   DATA               Normal      Medium     0.466    98.2     612.5    40.5     0.26     0.233        0.791
00:04:06   DATA               Normal      Medium     0.454    96.1     626.1    44.6     0.19     0.213        0.784
00:04:07   DATA               Normal      Medium     0.442    94.7     640.7    44.0     0.10     0.223        0.781
00:04:08   DATA               Normal      Medium     0.402    93.4     656.1    45.9     0.88     0.218        0.781
00:04:09   DATA               Normal      Medium     0.497    91.4     665.2    34.7     1.76     0.107        0.795
00:04:10   DATA               Normal      Medium     0.489    89.2     664.5    41.1     2.24     0.215        0.815
00:04:11   LEVEL Medium>High  Normal      High       0.593    87.6     672.7    36.9     3.00     0.106        0.834
00:04:11   DATA               Normal      High       0.593    87.6     672.7    36.9     3.00     0.106        0.834
00:04:12   DATA               Normal      High       0.677    87.0     676.8    37.7     3.05     0.317        0.847
00:04:13   DATA               Normal      High       0.732    87.3     678.9    41.8     1.28     0.227        0.857
00:04:14   DATA               Normal      High       0.599    88.0     676.7    44.6     0.57     0.317        0.856
00:04:15   DATA               Normal      High       0.513    88.7     664.9    47.4     3.11     0.116        0.856
00:04:16   LEVEL High>Medium  Normal      Medium     0.406    89.1     671.6    44.9     4.40     0.319        0.852
00:04:16   DATA               Normal      Medium     0.406    89.1     671.6    44.9     4.40     0.319        0.852
00:04:17   LEVEL Medium>Low   Normal      Low        0.249    89.5     661.5    52.1     3.18     0.324        0.851
00:04:17   DATA               Normal      Low        0.249    89.5     661.5    52.1     3.18     0.324        0.851
00:04:18   DATA               Normal      Low        0.222    90.1     668.5    43.9     2.10     0.321        0.849
00:04:19   DATA               Normal      Low        0.185    90.6     673.1    47.4     3.29     0.343        0.842
00:04:20   DATA               Normal      Low        0.159    90.7     674.2    50.2     0.34     0.318        0.830
00:04:21   DATA               Normal      Low        0.113    90.3     677.2    48.4     0.89     0.341        0.824
00:04:22   DATA               Normal      Low        0.190    88.8     677.9    43.6     1.00     0.211        0.820
00:04:23   DATA               Normal      Low        0.242    86.8     679.6    40.0     0.28     0.227        0.819
00:04:24   LEVEL Low>Medium   Normal      Medium     0.297    85.8     670.0    43.3     1.21     0.213        0.820
00:04:24   DATA               Normal      Medium     0.297    85.8     670.0    43.3     1.21     0.213        0.820
00:04:25   BOSS ROOM ENTER    BossRoom                                                                         
00:04:25   DATA               BossRoom    Medium     0.448    86.1     662.2    38.1     0.45     0.232        0.823
00:04:26   DATA               BossRoom    Medium     0.435    88.1     675.3    53.1     1.18     0.106        0.821
00:04:26   PLAYER DIED        BossRoom                                                                         
00:04:27   DATA               BossRoom    Medium     0.358    90.3     672.3    59.4     0.48     0.106        0.817
00:04:28   LEVEL Medium>Low   BossRoom    Low        0.232    91.4     671.0    59.3     1.04     0.320        0.814
00:04:28   DATA               BossRoom    Low        0.232    91.4     671.0    59.3     1.04     0.320        0.814
00:04:29   DATA               BossRoom    Low        0.151    91.5     659.5    64.3     0.05     0.108        0.816
00:04:30   DATA               BossRoom    Low        0.000    91.2     671.1    70.0     0.33     0.213        0.814
00:04:31   DATA               BossRoom    Low        0.000    90.9     668.8    75.7     0.09     0.214        0.811
00:04:32   BOSS ROOM EXIT     Normal                                                                           
00:04:32   DATA               Normal      Low        0.000    90.5     670.1    73.7     0.74     0.213        0.807
00:04:33   DATA               Normal      Low        0.000    89.3     671.6    70.4     0.98     0.229        0.797
00:04:34   DATA               Normal      Low        0.000    87.4     662.5    65.1     0.79     0.232        0.783
00:04:35   DATA               Normal      Low        0.000    86.1     665.0    64.5     0.58     0.116        0.778
00:04:36   DATA               Normal      Low        0.000    86.8     671.9    63.5     0.54     0.115        0.774
00:04:37   DATA               Normal      Low        0.000    89.4     670.7    67.6     0.37     0.115        0.772
00:04:38   DATA               Normal      Low        0.000    91.2     681.2    59.1     1.17     0.245        0.776
00:04:39   DATA               Normal      Low        0.000    91.1     674.4    54.9     0.94     0.228        0.782
00:04:40   DATA               Normal      Low        0.000    89.5     669.1    52.0     1.60     0.345        0.788
00:04:41   DATA               Normal      Low        0.000    87.7     669.3    62.0     1.24     0.374        0.792
00:04:42   DATA               Normal      Low        0.000    86.8     666.9    65.2     1.87     0.107        0.797
00:04:43   DATA               Normal      Low        0.000    87.3     684.5    58.8     1.20     0.209        0.805
00:04:44   DATA               Normal      Low        0.000    88.6     686.4    62.5     0.81     0.112        0.812
00:04:45   DATA               Normal      Low        0.000    89.8     681.7    60.7     1.95     0.105        0.817
00:04:46   DATA               Normal      Low        0.000    89.8     685.6    59.8     0.78     0.104        0.824
00:04:47   DATA               Normal      Low        0.033    88.2     669.7    46.9     1.20     0.115        0.825
00:04:49   DATA               Normal      Low        0.107    86.2     678.5    43.8     0.54     0.000        0.820
00:04:50   DATA               Normal      Low        0.222    85.1     672.7    40.8     0.53     0.114        0.815
00:04:51   LEVEL Low>Medium   Normal      Medium     0.297    85.3     688.4    43.8     1.28     0.121        0.814
00:04:51   DATA               Normal      Medium     0.297    85.3     688.4    43.8     1.28     0.121        0.814
00:04:52   DATA               Normal      Medium     0.370    86.5     679.5    43.9     0.38     0.113        0.810
00:04:53   DATA               Normal      Medium     0.337    87.8     683.2    56.4     0.66     0.244        0.807
00:04:54   DATA               Normal      Medium     0.263    88.4     672.0    61.6     0.22     0.344        0.807
00:04:55   LEVEL Medium>Low   Normal      Low        0.148    88.4     674.3    57.0     0.31     0.342        0.806
00:04:55   DATA               Normal      Low        0.148    88.4     674.3    57.0     0.31     0.342        0.806
00:04:56   DATA               Normal      Low        0.073    87.8     666.3    59.7     1.02     0.347        0.799
00:04:57   DATA               Normal      Low        0.000    87.3     674.1    56.1     1.08     0.318        0.799
00:04:58   DATA               Normal      Low        0.000    87.7     676.3    66.8     0.46     0.106        0.801
00:04:59   DATA               Normal      Low        0.000    88.5     685.1    63.7     0.29     0.417        0.804
00:05:00   DATA               Normal      Low        0.000    89.2     681.5    64.8     0.21     0.113        0.808
00:05:01   DATA               Normal      Low        0.000    89.1     690.7    54.1     0.66     0.414        0.816
00:05:02   DATA               Normal      Low        0.000    88.0     691.7    53.1     1.27     0.445        0.820
00:05:03   DATA               Normal      Low        0.000    86.5     689.9    51.7     2.79     0.414        0.824
00:05:04   DATA               Normal      Low        0.000    85.3     693.4    52.9     1.75     0.444        0.830
00:05:05   DATA               Normal      Low        0.000    84.6     687.2    51.7     11.76    0.104        0.833
00:05:06   DATA               Normal      Low        0.200    84.6     675.2    23.3     2.20     0.456        0.829
00:05:07   LEVEL Low>Medium   Normal      Medium     0.400    85.6     676.5    33.0     1.60     0.123        0.824
00:05:07   DATA               Normal      Medium     0.400    85.6     676.5    33.0     1.60     0.123        0.824
00:05:08   LEVEL Medium>High  Normal      High       0.600    87.6     669.9    30.4     1.51     0.115        0.820
00:05:08   DATA               Normal      High       0.600    87.6     669.9    30.4     1.51     0.115        0.820
00:05:09   DATA               Normal      High       0.800    90.0     667.3    31.1     1.24     0.231        0.813
00:05:10   DATA               Normal      High       1.000    91.9     649.2    29.9     0.60     0.257        0.813
00:05:11   DATA               Normal      High       1.000    92.9     631.2    29.3     0.03     0.226        0.813
00:05:12   DATA               Normal      High       0.889    93.6     628.6    42.7     0.22     0.122        0.822
00:05:13   DATA               Normal      High       0.845    95.0     623.5    37.8     0.64     0.229        0.829
00:05:14   DATA               Normal      High       0.767    96.8     640.4    40.3     0.42     0.130        0.823
00:05:15   DATA               Normal      High       0.661    97.7     652.4    42.4     1.34     0.118        0.796
00:05:16   DATA               Normal      High       0.523    96.9     677.8    44.7     1.74     0.123        0.743
00:05:17   LEVEL High>Medium  Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:17   DATA               Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:18   DATA               Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:19   DATA               Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:20   DATA               Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:21   DATA               Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:22   DATA               Normal      Medium     0.441    95.1     0.0      0.0      0.00     0.000        0.664
00:05:23   DATA               Normal      Medium     0.286    76.1     762.5    54.2     2.15     0.328        0.601
00:05:24   LEVEL Medium>Low   Normal      Low        0.163    80.9     744.3    60.5     2.08     0.103        0.625
00:05:24   DATA               Normal      Low        0.163    80.9     744.3    60.5     2.08     0.103        0.625
00:05:25   DATA               Normal      Low        0.070    84.2     724.6    62.0     1.86     0.212        0.648
00:05:26   DATA               Normal      Low        0.007    86.0     691.7    50.7     0.94     0.121        0.687
00:05:27   DATA               Normal      Low        0.059    86.7     683.8    45.0     2.49     0.122        0.720
00:05:28   DATA               Normal      Low        0.165    87.1     670.4    41.5     0.42     0.230        0.756
00:05:29   LEVEL Low>Medium   Normal      Medium     0.263    88.2     669.6    42.0     1.23     0.249        0.795
00:05:29   DATA               Normal      Medium     0.263    88.2     669.6    42.0     1.23     0.249        0.795
00:05:30   DATA               Normal      Medium     0.263    89.5     663.1    56.3     3.43     0.116        0.827
00:05:31   DATA               Normal      Medium     0.263    90.3     673.7    64.2     10.43    0.114        0.839
00:05:32   LEVEL Medium>Low   Normal      Low        0.204    90.4     662.0    51.1     2.38     0.216        0.855
00:05:32   DATA               Normal      Low        0.204    90.4     662.0    51.1     2.38     0.216        0.855
00:05:33   DATA               Normal      Low        0.190    90.2     657.9    42.6     0.35     0.435        0.863
00:05:34   DATA               Normal      Low        0.183    90.1     659.6    42.5     1.09     0.434        0.870
00:05:35   DATA               Normal      Low        0.229    90.5     663.6    45.9     0.44     0.323        0.875
00:05:36   LEVEL Low>Medium   Normal      Medium     0.258    91.3     665.6    47.2     1.68     0.215        0.878
00:05:36   DATA               Normal      Medium     0.258    91.3     665.6    47.2     1.68     0.215        0.878
00:05:37   DATA               Normal      Medium     0.258    91.5     666.9    53.5     2.86     0.214        0.875
00:05:38   DATA               Normal      Medium     0.273    91.0     673.5    41.4     1.83     0.212        0.871
00:05:39   DATA               Normal      Medium     0.260    89.6     664.9    43.5     4.16     0.347        0.865
00:05:41   DATA               Normal      Medium     0.386    87.9     676.0    36.6     2.55     0.317        0.860
00:05:42   LEVEL Medium>High  Normal      High       0.535    86.6     679.3    36.1     2.24     0.368        0.846
00:05:42   DATA               Normal      High       0.535    86.6     679.3    36.1     2.24     0.368        0.846
00:05:43   DATA               Normal      High       0.721    86.0     687.4    35.5     1.41     0.291        0.825
00:05:44   DATA               Normal      High       0.802    86.5     685.9    35.4     0.45     0.133        0.805
00:05:45   DATA               Normal      High       0.923    87.8     691.3    34.0     2.37     0.145        0.785
00:05:46   DATA               Normal      High       0.861    89.3     680.8    41.2     1.56     0.134        0.762
00:05:47   DATA               Normal      High       0.850    89.7     677.7    36.9     0.00     0.295        0.756
00:05:48   DATA               Normal      High       0.834    89.5     673.5    36.7     0.56     0.405        0.759
00:05:49   DATA               Normal      High       0.646    88.8     655.6    58.4     1.35     0.139        0.761
00:05:50   LEVEL High>Medium  Normal      Medium     0.446    88.7     661.2    53.8     1.02     0.275        0.763
00:05:50   DATA               Normal      Medium     0.446    88.7     661.2    53.8     1.02     0.275        0.763
00:05:51   DATA               Normal      Medium     0.346    89.4     654.8    48.6     2.30     0.328        0.779
00:05:52   LEVEL Medium>Low   Normal      Low        0.179    90.4     653.4    53.8     1.36     0.219        0.795
00:05:52   DATA               Normal      Low        0.179    90.4     653.4    53.8     1.36     0.219        0.795
00:05:53   DATA               Normal      Low        0.010    91.6     645.2    54.4     2.85     0.332        0.812
00:05:53   BOSS ROOM ENTER    BossRoom                                                                         
00:05:54   DATA               BossRoom    Low        0.010    93.1     636.4    52.6     1.46     0.337        0.832
00:05:55   DATA               BossRoom    Low        0.010    94.4     639.3    58.6     4.95     0.335        0.858
00:05:56   DATA               BossRoom    Low        0.000    95.4     637.9    57.4     1.39     0.314        0.871
00:05:57   DATA               BossRoom    Low        0.000    95.7     642.9    58.3     0.99     0.333        0.873
00:05:58   DATA               BossRoom    Low        0.000    95.3     645.2    55.8     1.29     0.000        0.870
00:05:59   DATA               BossRoom    Low        0.200    94.2     632.7    21.3     2.11     0.198        0.859
00:06:00   DATA               BossRoom    Low        0.200    92.0     658.0    59.1     1.29     0.217        0.842
00:06:01   DATA               BossRoom    Low        0.200    89.4     665.1    55.3     0.71     0.215        0.828
00:06:02   DATA               BossRoom    Low        0.200    87.5     664.7    61.5     0.42     0.215        0.823
00:06:03   DATA               BossRoom    Low        0.200    86.8     661.4    64.4     1.84     0.324        0.818
00:06:04   DATA               BossRoom    Low        0.000    87.5     665.2    69.9     0.35     0.376        0.800
00:06:05   DATA               BossRoom    Low        0.000    89.4     697.8    66.6     0.11     0.130        0.772
00:06:06   DATA               BossRoom    Low        0.000    89.4     697.8    66.6     0.11     0.130        0.772
00:06:07   DATA               BossRoom    Low        0.000    94.5     638.1    66.1     0.96     0.157        0.716
00:06:08   DATA               BossRoom    Low        0.000    96.5     626.8    61.2     1.89     0.246        0.695
00:06:09   DATA               BossRoom    Low        0.000    97.5     626.1    67.6     4.40     0.400        0.694
00:06:10   DATA               BossRoom    Low        0.031    97.7     641.6    47.0     1.64     0.390        0.693
00:06:11   DATA               BossRoom    Low        0.031    97.1     645.8    55.2     0.74     0.423        0.689
00:06:12   DATA               BossRoom    Low        0.042    95.2     655.3    48.5     0.75     0.127        0.687
00:06:13   DATA               BossRoom    Low        0.042    92.4     637.2    54.0     1.57     0.105        0.695
00:06:14   DATA               BossRoom    Low        0.042    89.2     653.3    55.2     0.78     0.109        0.700
00:06:15   DATA               BossRoom    Low        0.011    88.3     645.6    51.2     0.55     0.207        0.714
00:06:16   DATA               BossRoom    Low        0.017    89.8     643.9    48.9     1.05     0.207        0.737
00:06:17   DATA               BossRoom    Low        0.062    92.4     648.5    45.2     1.20     0.220        0.753
00:06:18   DATA               BossRoom    Low        0.062    92.4     648.5    45.2     1.20     0.220        0.753
00:06:19   PLAYER DIED        BossRoom                                                                         
00:06:19   DATA               BossRoom    Low        0.196    94.9     618.7    39.3     0.10     0.324        0.760
00:06:20   LEVEL Low>Medium   BossRoom    Medium     0.396    95.5     625.3    32.2     2.05     0.320        0.772
00:06:20   DATA               BossRoom    Medium     0.396    95.5     625.3    32.2     2.05     0.320        0.772
00:06:21   LEVEL Medium>High  BossRoom    High       0.590    96.5     625.3    23.9     0.63     0.343        0.776
00:06:21   DATA               BossRoom    High       0.590    96.5     625.3    23.9     0.63     0.343        0.776
00:06:22   DATA               BossRoom    High       0.735    97.5     615.8    31.9     0.29     0.325        0.787
00:06:23   DATA               BossRoom    High       0.812    97.6     613.1    43.6     0.10     0.218        0.801
00:06:24   DATA               BossRoom    High       0.699    97.2     607.0    47.8     0.59     0.220        0.811
00:06:25   BOSS ROOM EXIT     Normal                                                                           
00:06:25   DATA               Normal      High       0.522    97.0     609.4    47.6     0.33     0.205        0.817
