==============================================
  Session: Session 01
  Started: 2026-05-12 12:33:40
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:27   DATA               Normal      High       0.611    81.3     742.8    41.1     0.28     0.224        0.859
00:02:28   DATA               Normal      High       0.787    80.7     736.1    43.8     0.74     0.227        0.863
00:02:29   DATA               Normal      High       0.870    80.7     732.8    54.8     0.26     0.105        0.858
00:02:30   DATA               Normal      High       0.937    81.3     729.9    48.0     0.76     0.211        0.854
00:02:31   DATA               Normal      High       0.890    82.1     732.9    53.4     0.81     0.228        0.841
00:02:32   DATA               Normal      High       0.890    82.1     732.9    53.4     0.81     0.228        0.841
00:02:33   DATA               Normal      High       0.824    82.8     745.8    55.9     0.08     0.310        0.822
00:02:34   DATA               Normal      High       0.801    82.8     749.6    50.4     0.16     0.334        0.803
00:02:35   DATA               Normal      High       0.794    79.8     752.8    56.3     0.96     0.205        0.768
00:02:36   DATA               Normal      High       0.794    79.8     752.8    56.3     0.96     0.205        0.768
00:02:37   DATA               Normal      High       0.775    76.9     762.3    56.0     1.73     0.109        0.763
00:02:38   DATA               Normal      High       0.797    74.8     763.6    53.1     1.00     0.109        0.766
00:02:39   DATA               Normal      High       0.745    75.0     777.7    57.0     0.85     0.107        0.768
00:02:40   DATA               Normal      High       0.652    77.0     798.0    59.4     0.84     0.104        0.772
00:02:41   DATA               Normal      High       0.625    78.8     799.1    59.8     0.50     0.104        0.779
00:02:42   DATA               Normal      High       0.618    78.8     801.8    56.9     0.66     0.113        0.773
00:02:43   DATA               Normal      High       0.596    75.7     808.2    55.9     0.80     0.113        0.767
00:02:44   DATA               Normal      High       0.594    72.3     796.3    57.2     0.74     0.209        0.761
00:02:45   DATA               Normal      High       0.632    70.7     809.3    54.5     0.92     0.225        0.756
00:02:46   BOSS ROOM ENTER    BossRoom                                                                         
00:02:47   DATA               BossRoom    High       0.652    70.7     799.5    57.3     1.56     0.341        0.748
00:02:48   DATA               BossRoom    High       0.607    72.0     798.7    62.6     2.02     0.114        0.735
00:02:49   DATA               BossRoom    High       0.562    74.2     756.4    61.7     1.07     0.397        0.706
00:02:50   LEVEL High>Medium  BossRoom    Medium     0.438    77.4     735.1    74.7     1.09     0.136        0.674
00:02:50   DATA               BossRoom    Medium     0.438    77.4     735.1    74.7     1.09     0.136        0.674
00:02:51   DATA               BossRoom    Medium     0.320    81.4     711.3    69.6     1.06     0.256        0.635
00:02:52   LEVEL Medium>Low   BossRoom    Low        0.234    85.6     697.5    68.3     0.58     0.261        0.608
00:02:52   DATA               BossRoom    Low        0.234    85.6     697.5    68.3     0.58     0.261        0.608
00:02:53   DATA               BossRoom    Low        0.208    88.9     673.8    65.9     2.75     0.124        0.601
00:02:54   DATA               BossRoom    Low        0.176    91.1     649.1    65.8     0.28     0.128        0.621
00:02:55   DATA               BossRoom    Low        0.205    91.6     654.5    69.3     1.43     0.127        0.648
00:02:56   LEVEL Low>Medium   BossRoom    Medium     0.351    91.4     671.7    51.0     0.40     0.271        0.686
00:02:56   DATA               BossRoom    Medium     0.351    91.4     671.7    51.0     0.40     0.271        0.686
00:02:57   DATA               BossRoom    Medium     0.328    91.1     661.4    71.3     0.93     0.116        0.717
00:02:58   DATA               BossRoom    Medium     0.379    90.3     672.0    59.4     0.15     0.248        0.743
00:02:59   DATA               BossRoom    Medium     0.430    89.1     680.3    59.2     0.04     0.339        0.757
00:03:00   DATA               BossRoom    Medium     0.476    88.2     683.7    63.4     0.09     0.244        0.770
00:03:01   DATA               BossRoom    Medium     0.304    87.5     685.1    75.7     0.14     0.337        0.770
00:03:02   DATA               BossRoom    Medium     0.290    86.9     699.9    82.3     0.24     0.238        0.764
00:03:03   LEVEL Medium>Low   BossRoom    Low        0.183    86.5     702.6    88.6     0.10     0.219        0.753
00:03:03   DATA               BossRoom    Low        0.183    86.5     702.6    88.6     0.10     0.219        0.753
00:03:04   DATA               BossRoom    Low        0.075    85.9     705.0    73.9     2.09     0.218        0.749
00:03:05   DATA               BossRoom    Low        0.052    85.0     705.0    66.4     0.78     0.109        0.749
00:03:06   DATA               BossRoom    Low        0.148    82.4     728.0    67.7     1.36     0.211        0.776
00:03:06   BOSS ROOM EXIT     Normal                                                                           
00:03:07   DATA               Normal      Low        0.196    81.5     738.1    66.9     1.12     0.226        0.782
00:03:08   LEVEL Low>Medium   Normal      Medium     0.336    81.3     752.4    55.1     1.56     0.222        0.793
00:03:08   DATA               Normal      Medium     0.336    81.3     752.4    55.1     1.56     0.222        0.793
00:03:09   DATA               Normal      Medium     0.484    80.6     755.6    46.4     0.80     0.331        0.805
00:03:10   LEVEL Medium>High  Normal      High       0.630    79.3     752.2    42.7     1.66     0.333        0.809
00:03:10   DATA               Normal      High       0.630    79.3     752.2    42.7     1.66     0.333        0.809
00:03:11   DATA               Normal      High       0.786    77.8     745.5    47.6     1.53     0.103        0.811
00:03:12   DATA               Normal      High       0.938    77.3     755.2    41.0     1.78     0.221        0.821
00:03:13   DATA               Normal      High       0.998    78.4     769.3    34.2     0.89     0.217        0.824
00:03:14   DATA               Normal      High       0.998    80.0     749.3    37.4     0.39     0.223        0.818
00:03:15   DATA               Normal      High       0.998    80.7     749.5    45.5     0.12     0.243        0.814
00:03:16   DATA               Normal      High       1.000    80.2     747.2    43.4     0.14     0.244        0.812
00:03:17   DATA               Normal      High       1.000    80.2     747.2    43.4     0.14     0.244        0.812
00:03:18   DATA               Normal      High       1.000    79.3     738.8    42.8     0.07     0.339        0.810
00:03:19   DATA               Normal      High       1.000    79.0     743.0    44.1     0.33     0.245        0.803
00:03:20   DATA               Normal      High       1.000    79.4     748.4    46.0     0.72     0.243        0.808
00:03:21   DATA               Normal      High       0.803    79.7     763.1    72.7     4.51     0.119        0.809
00:03:22   DATA               Normal      High       0.780    79.8     766.7    50.4     0.13     0.119        0.802
00:03:23   DATA               Normal      High       0.734    79.5     767.7    53.4     0.40     0.109        0.797
00:03:24   DATA               Normal      High       0.634    78.2     776.6    60.2     1.01     0.117        0.803
00:03:25   LEVEL High>Medium  Normal      Medium     0.482    75.9     782.2    66.9     1.03     0.116        0.800
00:03:25   DATA               Normal      Medium     0.482    75.9     782.2    66.9     1.03     0.116        0.800
00:03:26   LEVEL Medium>High  Normal      High       0.572    74.3     777.8    61.1     0.76     0.214        0.802
00:03:26   DATA               Normal      High       0.572    74.3     777.8    61.1     0.76     0.214        0.802
00:03:27   LEVEL High>Medium  Normal      Medium     0.412    74.1     772.4    70.9     0.75     0.108        0.809
00:03:27   DATA               Normal      Medium     0.412    74.1     772.4    70.9     0.75     0.108        0.809
00:03:28   DATA               Normal      Medium     0.259    75.1     783.7    83.0     2.75     0.106        0.806
00:03:29   LEVEL Medium>Low   Normal      Low        0.188    77.0     797.8    69.3     3.31     0.114        0.794
00:03:29   DATA               Normal      Low        0.188    77.0     797.8    69.3     3.31     0.114        0.794
00:03:30   DATA               Normal      Low        0.140    78.6     795.5    74.3     3.76     0.252        0.788
00:03:31   DATA               Normal      Low        0.177    79.1     792.0    56.4     0.33     0.230        0.786
00:03:33   LEVEL Low>Medium   Normal      Medium     0.301    78.3     798.4    54.9     0.81     0.251        0.766
00:03:33   DATA               Normal      Medium     0.301    78.3     798.4    54.9     0.81     0.251        0.766
00:03:34   DATA               Normal      Medium     0.472    76.4     795.9    51.1     0.48     0.279        0.734
00:03:35   DATA               Normal      Medium     0.443    74.5     799.2    78.7     2.08     0.417        0.695
00:03:36   DATA               Normal      Medium     0.443    73.7     780.0    83.7     2.00     0.321        0.652
00:03:37   DATA               Normal      Medium     0.313    74.3     812.3    90.2     3.47     0.154        0.611
00:03:38   DATA               Normal      Medium     0.313    74.3     812.3    90.2     3.47     0.154        0.611
00:03:39   DATA               Normal      Medium     0.313    74.3     812.3    90.2     3.47     0.154        0.611
00:03:40   LEVEL Medium>Low   Normal      Low        0.171    75.1     793.5    83.8     0.41     0.280        0.600
00:03:40   DATA               Normal      Low        0.171    75.1     793.5    83.8     0.41     0.280        0.600
00:03:41   DATA               Normal      Low        0.171    75.1     793.5    83.8     0.41     0.280        0.600
00:03:42   DATA               Normal      Low        0.000    75.5     760.7    75.8     3.62     0.120        0.618
00:03:43   DATA               Normal      Low        0.011    76.2     780.0    71.7     1.45     0.107        0.649
00:03:44   DATA               Normal      Low        0.013    77.8     750.7    72.8     1.46     0.222        0.677
00:03:45   DATA               Normal      Low        0.078    79.2     761.7    64.7     0.32     0.358        0.714
00:03:46   DATA               Normal      Low        0.095    80.0     764.8    70.9     1.88     0.357        0.755
00:03:47   DATA               Normal      Low        0.120    80.1     763.5    69.8     0.07     0.357        0.774
00:03:48   DATA               Normal      Low        0.137    79.7     751.3    69.5     0.31     0.266        0.772
00:03:49   DATA               Normal      Low        0.215    78.5     774.8    62.8     0.70     0.235        0.774
00:03:50   DATA               Normal      Low        0.150    76.1     771.1    87.4     2.43     0.130        0.771
00:03:51   DATA               Normal      Low        0.133    73.8     763.0    90.0     1.87     0.131        0.771
00:03:52   DATA               Normal      Low        0.157    73.3     776.4    66.8     2.14     0.107        0.771
00:03:53   DATA               Normal      Low        0.208    74.7     778.7    62.9     1.02     0.107        0.779
00:03:54   DATA               Normal      Low        0.219    77.3     777.3    61.3     4.20     0.215        0.783
00:03:55   LEVEL Low>Medium   Normal      Medium     0.292    79.3     774.5    63.7     0.84     0.215        0.793
00:03:55   DATA               Normal      Medium     0.292    79.3     774.5    63.7     0.84     0.215        0.793
00:03:56   DATA               Normal      Medium     0.355    80.1     772.4    65.0     13.89    0.216        0.808
00:03:57   LEVEL Medium>High  Normal      High       0.506    79.8     757.9    46.7     0.72     0.305        0.826
00:03:57   DATA               Normal      High       0.506    79.8     757.9    46.7     0.72     0.305        0.826
00:03:58   DATA               Normal      High       0.627    78.8     753.8    47.0     0.95     0.221        0.837
00:03:59   DATA               Normal      High       0.736    77.8     769.6    44.4     0.07     0.217        0.849
00:04:00   DATA               Normal      High       0.863    77.7     755.2    46.4     0.27     0.221        0.855
00:04:01   DATA               Normal      High       0.899    77.9     780.4    60.4     0.18     0.214        0.847
00:04:02   DATA               Normal      High       0.699    77.6     784.1    77.8     0.44     0.213        0.834
00:04:03   LEVEL High>Medium  Normal      Medium     0.499    76.8     784.7    80.1     0.30     0.232        0.822
00:04:03   DATA               Normal      Medium     0.499    76.8     784.7    80.1     0.30     0.232        0.822
00:04:04   DATA               Normal      Medium     0.299    75.7     778.9    81.5     0.29     0.321        0.807
00:04:05   LEVEL Medium>Low   Normal      Low        0.099    75.0     778.6    85.8     0.10     0.351        0.789
00:04:05   DATA               Normal      Low        0.099    75.0     778.6    85.8     0.10     0.351        0.789
00:04:06   DATA               Normal      Low        0.000    74.9     788.1    95.1     0.32     0.346        0.778
00:04:07   DATA               Normal      Low        0.000    74.9     793.8    98.2     0.29     0.252        0.770
00:04:08   DATA               Normal      Low        0.000    75.1     770.2    103.6    0.85     0.260        0.745
00:04:09   DATA               Normal      Low        0.000    75.4     777.7    117.3    0.53     0.129        0.720
00:04:10   DATA               Normal      Low        0.000    74.9     802.0    85.3     3.15     0.468        0.696
00:04:11   DATA               Normal      Low        0.000    74.1     791.1    95.2     2.80     0.158        0.673
00:04:12   DATA               Normal      Low        0.000    73.4     786.4    86.0     0.39     0.141        0.648
00:04:13   DATA               Normal      Low        0.000    73.3     786.6    85.6     1.35     0.283        0.637
00:04:14   DATA               Normal      Low        0.000    73.9     807.2    80.2     0.46     0.138        0.632
00:04:15   DATA               Normal      Low        0.000    75.4     767.7    84.5     0.44     0.145        0.619
00:04:16   DATA               Normal      Low        0.000    76.8     765.1    80.7     1.63     0.291        0.605
00:04:17   DATA               Normal      Low        0.000    77.7     736.5    80.8     1.75     0.408        0.608
00:04:19   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:20   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:21   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:22   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:23   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:24   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:25   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:26   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:27   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:28   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:29   DATA               Normal      Low        0.000    78.2     725.3    81.8     4.44     0.414        0.604
00:04:30   DATA               Normal      Low        0.000    71.9     778.3    83.1     0.18     0.161        0.616
00:04:31   DATA               Normal      Low        0.022    72.0     786.8    70.2     1.62     0.141        0.659
00:04:32   DATA               Normal      Low        0.022    72.6     798.4    73.4     1.24     0.251        0.696
00:04:33   DATA               Normal      Low        0.079    74.2     785.7    65.7     1.42     0.347        0.714
00:04:34   DATA               Normal      Low        0.165    75.9     783.7    62.1     0.02     0.348        0.729
00:04:35   DATA               Normal      Low        0.230    77.0     783.2    64.6     0.40     0.348        0.745
00:04:36   LEVEL Low>Medium   Normal      Medium     0.317    77.2     795.6    59.1     0.43     0.343        0.755
00:04:36   DATA               Normal      Medium     0.317    77.2     795.6    59.1     0.43     0.343        0.755
00:04:36   BOSS ROOM ENTER    BossRoom                                                                         
00:04:37   DATA               BossRoom    Medium     0.397    76.8     815.7    62.9     0.29     0.334        0.747
00:04:38   DATA               BossRoom    Medium     0.340    75.8     828.7    74.2     1.31     0.329        0.725
00:04:39   DATA               BossRoom    Medium     0.254    74.0     829.6    85.6     1.70     0.110        0.700
00:04:40   LEVEL Medium>Low   BossRoom    Low        0.189    70.5     845.0    85.8     1.34     0.118        0.682
00:04:40   DATA               BossRoom    Low        0.189    70.5     845.0    85.8     1.34     0.118        0.682
00:04:41   DATA               BossRoom    Low        0.105    66.4     848.2    69.8     1.34     0.214        0.663
00:04:42   DATA               BossRoom    Low        0.026    65.1     853.0    74.1     1.50     0.107        0.667
00:04:43   DATA               BossRoom    Low        0.036    66.0     870.6    71.7     0.81     0.115        0.683
00:04:44   DATA               BossRoom    Low        0.123    69.2     856.9    62.0     1.60     0.167        0.687
00:04:45   DATA               BossRoom    Low        0.189    71.8     865.4    64.5     0.64     0.210        0.679
00:04:46   DATA               BossRoom    Low        0.164    73.2     854.8    85.1     1.68     0.234        0.677
00:04:47   DATA               BossRoom    Low        0.164    73.2     847.8    85.0     0.22     0.322        0.675
00:04:48   DATA               BossRoom    Low        0.153    71.2     817.2    86.4     0.36     0.245        0.665
00:04:49   DATA               BossRoom    Low        0.067    69.1     852.6    91.3     0.23     0.261        0.657
00:04:50   DATA               BossRoom    Low        0.000    68.4     841.0    98.1     0.88     0.149        0.646
00:04:51   DATA               BossRoom    Low        0.000    70.3     849.6    104.8    0.14     0.262        0.613
00:04:52   DATA               BossRoom    Low        0.000    70.3     849.6    104.8    0.14     0.262        0.613
00:04:53   DATA               BossRoom    Low        0.000    70.3     849.6    104.8    0.14     0.262        0.613
00:04:54   DATA               BossRoom    Low        0.000    70.3     849.6    104.8    0.14     0.262        0.613
00:04:55   DATA               BossRoom    Low        0.000    70.3     849.6    104.8    0.14     0.262        0.613
00:04:56   BOSS ROOM EXIT     Normal                                                                           
00:04:56   DATA               Normal      Low        0.000    75.5     820.8    77.3     2.30     0.271        0.607
00:04:57   DATA               Normal      Low        0.004    74.2     818.5    72.6     2.56     0.367        0.636
00:04:58   DATA               Normal      Low        0.186    73.7     798.8    49.7     0.88     0.342        0.669
00:04:59   DATA               Normal      Low        0.234    74.2     794.1    66.9     0.38     0.115        0.693
00:05:00   LEVEL Low>Medium   Normal      Medium     0.299    75.1     760.9    64.8     1.16     0.219        0.720
00:05:00   DATA               Normal      Medium     0.299    75.1     760.9    64.8     1.16     0.219        0.720
00:05:01   DATA               Normal      Medium     0.388    76.5     762.9    61.7     1.74     0.437        0.750
00:05:02   LEVEL Medium>High  Normal      High       0.501    78.3     761.1    58.1     1.30     0.329        0.766
00:05:02   DATA               Normal      High       0.501    78.3     761.1    58.1     1.30     0.329        0.766
00:05:03   LEVEL High>Medium  Normal      Medium     0.442    80.4     751.7    57.2     1.06     0.333        0.781
00:05:03   DATA               Normal      Medium     0.442    80.4     751.7    57.2     1.06     0.333        0.781
00:05:04   LEVEL Medium>High  Normal      High       0.505    81.9     735.1    58.8     0.25     0.227        0.799
00:05:04   DATA               Normal      High       0.505    81.9     735.1    58.8     0.25     0.227        0.799
00:05:05   DATA               Normal      High       0.536    82.8     724.9    60.8     1.49     0.212        0.810
00:05:06   DATA               Normal      High       0.581    83.3     718.3    55.9     0.11     0.322        0.821
00:05:07   DATA               Normal      High       0.569    83.5     704.7    59.7     1.50     0.328        0.837
00:05:09   DATA               Normal      High       0.645    83.9     709.2    36.8     0.34     0.326        0.853
00:05:10   DATA               Normal      High       0.734    84.4     699.1    36.4     0.59     0.307        0.856
00:05:11   DATA               Normal      High       0.788    85.0     704.6    53.8     0.92     0.328        0.858
00:05:12   DATA               Normal      High       0.805    86.0     690.8    53.7     1.85     0.334        0.856
00:05:13   DATA               Normal      High       0.860    86.7     696.7    52.7     0.19     0.221        0.849
00:05:14   DATA               Normal      High       0.740    86.6     687.8    62.8     0.42     0.208        0.834
00:05:15   DATA               Normal      High       0.690    86.0     689.1    53.8     0.84     0.223        0.828
00:05:16   DATA               Normal      High       0.654    86.0     696.7    58.5     0.53     0.110        0.820
00:05:17   DATA               Normal      High       0.561    86.9     710.5    65.6     0.37     0.217        0.802
00:05:18   LEVEL High>Medium  Normal      Medium     0.468    87.9     728.6    64.7     1.01     0.106        0.769
00:05:18   DATA               Normal      Medium     0.468    87.9     728.6    64.7     1.01     0.106        0.769
00:05:19   DATA               Normal      Medium     0.436    87.4     734.2    66.9     1.30     0.105        0.743
00:05:20   DATA               Normal      Medium     0.318    84.0     733.2    68.8     1.46     0.114        0.712
00:05:21   LEVEL Medium>Low   Normal      Low        0.204    76.5     743.3    82.2     0.72     0.104        0.682
00:05:21   DATA               Normal      Low        0.204    76.5     743.3    82.2     0.72     0.104        0.682
00:05:22   DATA               Normal      Low        0.146    75.1     757.7    79.0     0.37     0.220        0.671
00:05:23   DATA               Normal      Low        0.081    75.5     785.6    78.0     0.62     0.232        0.678
00:05:24   DATA               Normal      Low        0.033    77.1     780.0    94.0     0.20     0.233        0.684
00:05:25   DATA               Normal      Low        0.000    78.1     807.3    80.5     2.39     0.310        0.692
00:05:26   DATA               Normal      Low        0.000    77.3     804.7    76.2     0.38     0.311        0.705
00:05:27   DATA               Normal      Low        0.000    75.1     804.9    74.6     0.61     0.339        0.710
00:05:28   DATA               Normal      Low        0.000    72.9     812.3    73.9     1.19     0.336        0.721
00:05:29   DATA               Normal      Low        0.041    71.0     804.9    67.8     0.29     0.124        0.728
00:05:30   DATA               Normal      Low        0.061    70.6     806.8    70.5     3.93     0.372        0.735
00:05:31   DATA               Normal      Low        0.136    71.1     813.1    63.5     0.89     0.123        0.747
00:05:32   DATA               Normal      Low        0.177    72.4     800.8    67.7     1.10     0.227        0.755
00:05:32   BOSS ROOM ENTER    BossRoom                                                                         
00:05:33   DATA               BossRoom    Low        0.177    74.1     796.3    79.4     0.27     0.251        0.759
00:05:34   DATA               BossRoom    Low        0.136    75.6     804.8    80.0     4.66     0.373        0.758
00:05:35   DATA               BossRoom    Low        0.116    76.2     756.9    76.6     5.73     0.147        0.754
00:05:36   DATA               BossRoom    Low        0.042    75.7     772.0    83.8     1.54     0.130        0.742
00:05:37   DATA               BossRoom    Low        0.000    74.4     771.5    83.0     0.67     0.259        0.728
00:05:38   DATA               BossRoom    Low        0.000    74.2     775.9    80.3     0.48     0.258        0.718
00:05:39   DATA               BossRoom    Low        0.000    75.3     775.6    73.8     0.24     0.258        0.703
00:05:40   DATA               BossRoom    Low        0.000    76.4     777.7    89.9     0.19     0.129        0.673
00:05:41   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:42   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:43   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:44   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:45   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:46   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:47   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:48   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:49   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:50   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:51   DATA               BossRoom    Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:52   BOSS ROOM EXIT     Normal                                                                           
00:05:52   DATA               Normal      Low        0.008    76.1     0.0      0.0      0.00     0.000        0.628
00:05:53   DATA               Normal      Low        0.205    72.5     800.5    47.8     1.41     0.114        0.616
00:05:54   LEVEL Low>Medium   Normal      Medium     0.371    76.2     787.3    51.7     1.39     0.212        0.629
00:05:54   DATA               Normal      Medium     0.371    76.2     787.3    51.7     1.39     0.212        0.629
00:05:55   LEVEL Medium>High  Normal      High       0.568    78.7     736.4    47.8     0.48     0.113        0.623
00:05:55   DATA               Normal      High       0.568    78.7     736.4    47.8     0.48     0.113        0.623
00:05:56   DATA               Normal      High       0.748    80.3     724.9    50.1     1.01     0.115        0.636
00:05:57   DATA               Normal      High       0.921    82.0     717.6    49.7     0.96     0.107        0.665
00:05:58   DATA               Normal      High       0.874    85.5     720.1    53.9     1.99     0.214        0.694
00:05:59   DATA               Normal      High       0.859    88.2     701.4    53.6     0.31     0.110        0.721
00:06:00   DATA               Normal      High       0.862    88.3     705.1    44.5     0.62     0.109        0.753
00:06:01   DATA               Normal      High       0.880    85.5     691.2    47.9     0.85     0.207        0.765
00:06:02   DATA               Normal      High       0.869    82.7     694.8    51.1     0.57     0.111        0.771
00:06:03   DATA               Normal      High       0.920    82.4     702.3    43.8     0.91     0.219        0.777
00:06:04   DATA               Normal      High       0.968    83.9     711.0    44.0     0.36     0.217        0.791
00:06:05   DATA               Normal      High       0.968    85.3     713.7    39.6     0.78     0.216        0.803
00:06:06   DATA               Normal      High       0.971    86.0     716.8    44.0     0.21     0.233        0.810
00:06:07   DATA               Normal      High       1.000    85.8     725.0    40.1     2.73     0.212        0.810
00:06:08   DATA               Normal      High       1.000    84.8     727.8    38.7     0.61     0.212        0.807
00:06:10   DATA               Normal      High       1.000    83.0     740.9    37.9     0.86     0.113        0.798
00:06:11   DATA               Normal      High       1.000    80.0     742.4    33.0     0.93     0.225        0.786
00:06:12   DATA               Normal      High       1.000    77.5     739.5    35.2     1.75     0.246        0.776
00:06:13   DATA               Normal      High       0.860    76.2     743.2    65.4     1.13     0.311        0.772
00:06:14   DATA               Normal      High       0.755    76.3     757.8    60.8     0.61     0.330        0.775
00:06:15   DATA               Normal      High       0.683    77.9     755.6    56.7     0.33     0.221        0.771
00:06:16   DATA               Normal      High       0.608    80.0     750.4    57.1     0.31     0.308        0.766
00:06:17   LEVEL High>Medium  Normal      Medium     0.425    81.9     749.6    70.8     0.67     0.334        0.759
00:06:17   DATA               Normal      Medium     0.425    81.9     749.6    70.8     0.67     0.334        0.759
00:06:18   DATA               Normal      Medium     0.374    83.0     755.3    72.0     0.05     0.331        0.748
00:06:19   DATA               Normal      Medium     0.279    82.7     746.0    72.9     1.77     0.206        0.735
00:06:20   LEVEL Medium>Low   Normal      Low        0.174    81.0     746.9    70.2     0.78     0.223        0.731
00:06:20   DATA               Normal      Low        0.174    81.0     746.9    70.2     0.78     0.223        0.731
00:06:21   DATA               Normal      Low        0.123    78.7     757.8    63.6     0.85     0.220        0.739
00:06:22   DATA               Normal      Low        0.123    77.0     755.2    70.8     0.92     0.306        0.746
00:06:23   DATA               Normal      Low        0.115    77.0     758.1    78.4     1.41     0.330        0.759
00:06:24   DATA               Normal      Low        0.114    78.2     750.5    77.8     0.63     0.308        0.772
00:06:25   DATA               Normal      Low        0.156    79.2     760.5    64.8     0.87     0.329        0.786
