==============================================
  Session: Session 04
  Started: 2026-04-10 00:09:25
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI   
00:03:12   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:13   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:14   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:15   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:16   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:17   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:18   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:19   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:20   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:21   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:22   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:23   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:24   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:25   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:26   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:27   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:28   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:29   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:30   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:31   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:32   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:33   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:34   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:35   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:36   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:37   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:38   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:39   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:40   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:41   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:42   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:43   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:44   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:45   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:46   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:47   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:48   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:49   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:50   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:51   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:52   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:53   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:54   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:55   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:56   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:57   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:58   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:03:59   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:00   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:01   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:02   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:03   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:04   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:05   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:06   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:07   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:08   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:09   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:10   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:11   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:12   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:13   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:14   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:15   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:16   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:17   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:18   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:19   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:20   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:21   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
