==============================================
  Session: Session 01
  Started: 2026-04-27 13:22:05
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI   
00:04:34   DATA               Low        0.078    74.6     795.6    51.0     0.86     0.314        0.857 
00:04:35   DATA               Low        0.093    75.8     789.8    43.6     0.39     0.253        0.845 
00:04:36   DATA               Low        0.065    77.4     779.9    52.8     0.78     0.214        0.865 
00:04:37   DATA               Low        0.176    77.8     776.9    54.3     3.18     0.322        0.879 
00:04:38   DATA               Low        0.064    78.1     771.6    49.0     0.26     0.324        0.873 
00:04:39   DATA               Low        0.020    78.2     775.7    56.3     0.20     0.215        0.850 
00:04:40   DATA               Low        0.012    77.9     785.4    56.4     0.08     0.106        0.821 
00:04:41   DATA               Low        0.017    77.2     781.5    69.1     0.34     0.233        0.826 
00:04:42   DATA               Low        0.016    76.3     783.3    66.2     0.33     0.213        0.826 
00:04:43   DATA               Low        0.047    75.3     790.9    67.9     0.96     0.211        0.833 
00:04:44   DATA               Low        0.056    74.8     789.1    67.1     1.14     0.231        0.831 
00:04:45   DATA               Low        0.018    74.9     780.6    70.0     0.37     0.214        0.831 
00:04:46   DATA               Low        0.024    75.4     789.0    56.6     0.35     0.317        0.837 
00:04:47   DATA               Low        0.058    75.9     790.8    51.3     0.48     0.316        0.852 
00:04:48   DATA               Low        0.063    76.1     766.4    53.8     0.69     0.237        0.844 
00:04:49   DATA               Low        0.012    76.3     774.8    58.0     0.18     0.108        0.842 
00:04:50   DATA               Low        0.009    76.7     779.4    62.5     0.18     0.214        0.849 
00:04:51   DATA               Low        0.044    77.0     766.8    67.8     0.73     0.131        0.835 
00:04:52   DATA               Low        0.094    77.5     758.2    62.7     1.64     0.440        0.834 
00:04:53   DATA               Low        0.067    78.3     744.0    65.4     0.91     0.448        0.830 
00:04:54   DATA               Low        0.214    79.3     749.8    66.0     3.97     0.222        0.828 
00:04:55   DATA               Low        0.113    80.5     749.8    65.2     1.93     0.222        0.822 
00:04:56   DATA               Low        0.217    81.4     752.9    59.9     5.62     0.332        0.830 
00:04:57   DATA               Low        0.108    81.6     752.8    46.6     0.66     0.102        0.849 
00:04:58   DATA               Low        0.171    80.9     757.7    43.3     1.66     0.330        0.849 
00:04:59   DATA               Low        0.156    79.5     760.7    40.2     1.07     0.329        0.846 
00:05:00   DATA               Low        0.094    77.9     763.4    53.9     1.29     0.328        0.841 
00:05:01   DATA               Low        0.030    76.7     776.9    67.1     0.58     0.215        0.844 
00:05:02   DATA               Low        0.011    76.1     779.6    68.8     0.23     0.214        0.843 
00:05:03   DATA               Low        0.035    76.1     779.9    68.8     0.71     0.321        0.845 
00:05:04   DATA               Low        0.025    76.1     785.7    72.7     0.51     0.318        0.846 
00:05:05   DATA               Low        0.005    76.4     787.3    77.0     0.11     0.318        0.839 
00:05:06   DATA               Low        0.023    76.7     769.0    85.7     0.34     0.325        0.822 
00:05:07   DATA               Low        0.065    76.8     781.1    78.0     1.32     0.320        0.830 
00:05:08   DATA               Low        0.014    76.8     780.2    69.8     0.28     0.321        0.830 
00:05:09   DATA               Low        0.015    77.0     763.2    66.5     0.11     0.218        0.822 
00:05:10   DATA               Low        0.008    77.0     779.1    65.3     0.17     0.321        0.824 
00:05:11   DATA               Low        0.003    77.2     777.6    61.3     0.04     0.322        0.827 
00:05:12   DATA               Low        0.030    77.6     779.1    59.6     0.62     0.234        0.844 
00:05:13   DATA               Low        0.030    77.6     779.1    59.6     0.62     0.234        0.844 
00:05:14   DATA               Low        0.020    77.3     785.1    57.9     0.40     0.319        0.843 
00:05:15   DATA               Low        0.020    77.3     785.1    57.9     0.40     0.319        0.843 
00:05:16   DATA               Low        0.057    76.6     793.4    49.5     0.27     0.315        0.855 
00:05:17   DATA               Low        0.172    74.7     792.8    41.3     1.76     0.252        0.796 
00:05:18   DATA               Low        0.183    74.8     802.5    26.6     0.42     0.249        0.824 
00:05:19   DATA               Low        0.081    75.8     786.1    44.6     0.25     0.255        0.794 
00:05:20   LEVEL Low>Medium   Medium     0.339    77.0     794.1    31.1     5.01     0.378        0.802 
00:05:20   DATA               Medium     0.339    77.0     794.1    31.1     5.01     0.378        0.802 
00:05:21   LEVEL Medium>Low   Low        0.217    77.7     799.7    32.0     1.69     0.125        0.790 
00:05:21   DATA               Low        0.217    77.7     799.7    32.0     1.69     0.125        0.790 
00:05:22   DATA               Low        0.217    77.7     799.7    32.0     1.69     0.125        0.790 
00:05:23   DATA               Low        0.121    77.6     792.5    41.3     0.72     0.281        0.789 
00:05:24   DATA               Low        0.111    77.2     786.6    37.6     0.13     0.254        0.785 
00:05:25   DATA               Low        0.090    76.8     784.7    41.7     0.12     0.232        0.797 
00:05:26   DATA               Low        0.054    76.6     787.7    49.2     0.17     0.346        0.853 
00:05:27   DATA               Low        0.049    76.2     778.1    52.4     0.41     0.117        0.850 
00:05:28   DATA               Low        0.047    76.1     789.3    50.8     0.22     0.211        0.848 
00:05:29   DATA               Low        0.025    75.9     796.6    53.8     0.08     0.209        0.859 
00:05:30   DATA               Low        0.088    75.4     805.5    50.0     0.95     0.339        0.860 
00:05:31   DATA               Low        0.069    74.5     803.2    47.7     0.32     0.340        0.854 
00:05:32   DATA               Low        0.113    73.8     815.6    44.0     0.83     0.307        0.854 
00:05:33   DATA               Low        0.097    73.2     821.0    42.8     0.38     0.332        0.863 
00:05:34   DATA               Low        0.194    72.6     829.7    31.8     1.21     0.329        0.879 
00:05:35   DATA               Low        0.183    72.0     832.0    31.2     0.92     0.328        0.872 
00:05:36   DATA               Low        0.170    71.6     818.5    43.2     1.92     0.306        0.876 
00:05:37   DATA               Low        0.170    71.4     833.1    30.5     0.56     0.328        0.876 
00:05:38   DATA               Low        0.019    71.4     833.1    55.3     0.12     0.328        0.886 
00:05:39   DATA               Low        0.078    71.8     833.0    44.5     0.17     0.328        0.881 
00:05:40   DATA               Low        0.045    72.4     831.3    51.0     0.20     0.328        0.882 
00:05:41   DATA               Low        0.004    72.5     829.7    74.1     0.09     0.329        0.849 
00:05:42   DATA               Low        0.000    72.5     829.8    64.2     0.00     0.329        0.852 
00:05:43   DATA               Low        0.003    72.2     833.6    63.5     0.06     0.327        0.838 
00:05:44   DATA               Low        0.001    71.8     828.1    69.2     0.02     0.330        0.838 
00:05:46   DATA               Low        0.023    71.7     818.4    78.5     0.47     0.306        0.845 
00:05:47   DATA               Low        0.006    71.6     825.7    64.7     0.13     0.330        0.846 
00:05:48   DATA               Low        0.010    71.7     827.8    62.9     0.21     0.330        0.848 
00:05:49   DATA               Low        0.016    72.2     833.0    61.2     0.34     0.328        0.845 
00:05:50   DATA               Low        0.039    72.5     836.0    53.5     0.33     0.326        0.845 
00:05:51   DATA               Low        0.054    72.5     818.5    54.8     0.76     0.306        0.885 
00:05:52   DATA               Low        0.255    72.2     833.3    47.4     4.45     0.109        0.886 
00:05:53   DATA               Low        0.168    71.7     828.4    33.5     0.85     0.329        0.884 
00:05:54   DATA               Low        0.131    71.6     829.9    34.3     0.18     0.329        0.886 
00:05:55   DATA               Low        0.119    71.6     814.0    36.2     0.13     0.246        0.877 
00:05:56   DATA               Low        0.029    71.7     839.0    56.9     0.48     0.325        0.849 
00:05:57   DATA               Low        0.030    71.7     835.6    70.5     0.62     0.327        0.835 
00:05:58   DATA               Low        0.002    71.7     836.0    72.9     0.04     0.326        0.834 
00:05:59   DATA               Low        0.012    71.6     826.8    83.0     0.25     0.440        0.841 
00:06:00   DATA               Low        0.012    71.6     826.8    83.0     0.25     0.440        0.841 
00:06:01   DATA               Low        0.024    71.6     832.5    73.8     0.50     0.328        0.848 
00:06:02   DATA               Low        0.051    71.6     835.4    72.4     1.03     0.327        0.842 
00:06:03   DATA               Low        0.005    71.7     837.2    63.3     0.11     0.326        0.839 
00:06:04   DATA               Low        0.003    71.8     818.4    68.9     0.06     0.102        0.833 
00:06:05   DATA               Low        0.200    71.8     820.6    64.0     27.59    0.111        0.828 
00:06:06   DATA               Low        0.230    71.9     817.7    52.1     5.31     0.222        0.830 
00:06:07   DATA               Low        0.113    72.6     821.4    43.4     0.78     0.222        0.853 
00:06:08   DATA               Low        0.081    73.7     805.2    45.7     0.36     0.207        0.840 
00:06:09   DATA               Low        0.083    74.7     804.9    52.3     1.10     0.226        0.838 
00:06:10   DATA               Low        0.020    75.4     795.4    59.7     0.41     0.229        0.834 
00:06:11   DATA               Low        0.029    75.8     787.1    55.5     0.33     0.318        0.826 
00:06:12   DATA               Low        0.064    76.0     781.4    46.7     0.14     0.320        0.851 
00:06:13   DATA               Low        0.029    76.4     781.4    52.7     0.03     0.349        0.849 
00:06:14   DATA               Low        0.030    76.9     777.6    53.6     0.13     0.322        0.847 
00:06:15   DATA               Low        0.069    77.2     775.0    50.8     0.61     0.323        0.861 
00:06:16   DATA               Low        0.054    77.6     777.0    48.6     0.08     0.322        0.860 
00:06:17   DATA               Low        0.206    77.9     769.4    51.2     3.37     0.217        0.866 
00:06:18   DATA               Low        0.155    77.6     766.3    41.0     1.21     0.218        0.882 
00:06:19   DATA               Low        0.087    77.4     772.4    43.1     0.13     0.216        0.875 
00:06:20   DATA               Low        0.092    77.5     762.9    47.1     0.53     0.238        0.866 
00:06:21   DATA               Low        0.100    77.9     771.3    40.0     0.05     0.216        0.866 
00:06:22   DATA               Low        0.099    78.0     777.4    39.6     0.06     0.214        0.862 
00:06:23   DATA               Low        0.103    77.9     781.6    42.2     0.45     0.233        0.853 
00:06:24   DATA               Low        0.109    77.3     782.6    39.9     0.33     0.213        0.850 
00:06:25   DATA               Low        0.147    76.6     774.8    31.7     0.17     0.215        0.861 
00:06:26   DATA               Low        0.143    76.0     787.1    32.4     0.22     0.231        0.869 
00:06:27   DATA               Low        0.142    75.5     778.7    31.4     0.10     0.234        0.876 
00:06:28   DATA               Low        0.113    75.5     786.2    37.0     0.10     0.212        0.865 
00:06:29   DATA               Low        0.136    75.9     788.1    32.8     0.11     0.212        0.873 
00:06:30   DATA               Low        0.153    76.1     793.9    29.0     0.06     0.229        0.881 
00:06:31   DATA               Low        0.161    76.1     791.5    27.5     0.08     0.211        0.878 
00:06:32   DATA               Low        0.164    75.9     790.7    26.4     0.03     0.316        0.879 
00:06:33   DATA               Low        0.167    75.8     797.1    27.7     0.21     0.342        0.868 
00:06:34   DATA               Low        0.254    75.7     803.4    24.1     1.61     0.226        0.885 
00:06:35   DATA               Low        0.259    75.2     804.6    27.4     2.06     0.207        0.887 
00:06:36   DATA               Low        0.276    74.5     808.2    25.0     2.16     0.113        0.870 
00:06:37   DATA               Low        0.220    73.8     818.4    22.9     0.79     0.111        0.878 
00:06:38   DATA               Low        0.155    73.2     817.9    31.4     0.35     0.222        0.873 
00:06:39   DATA               Low        0.193    72.7     815.3    29.3     0.90     0.307        0.877 
00:06:40   DATA               Low        0.160    72.5     820.1    31.5     0.48     0.222        0.875 
00:06:41   DATA               Low        0.131    72.5     822.9    32.8     0.02     0.243        0.878 
00:06:42   DATA               Low        0.085    72.9     826.6    44.1     0.27     0.220        0.856 
00:06:43   DATA               Low        0.051    73.4     823.2    54.0     0.64     0.331        0.848 
00:06:44   DATA               Low        0.037    73.7     824.2    55.0     0.45     0.110        0.858 
00:06:45   DATA               Low        0.053    73.3     820.6    54.8     0.75     0.111        0.851 
00:06:46   DATA               Low        0.083    72.5     817.9    52.7     1.15     0.334        0.858 
00:06:47   DATA               Low        0.012    72.1     810.6    63.3     0.24     0.103        0.858 
00:06:48   DATA               Low        0.200    72.5     818.0    53.3     3.59     0.111        0.854 
00:06:49   DATA               Low        0.235    73.1     811.8    51.2     4.22     0.112        0.849 
00:06:50   DATA               Low        0.045    73.6     796.9    63.8     0.93     0.105        0.802 
00:06:51   DATA               Low        0.077    74.3     803.0    46.0     0.31     0.227        0.789 
00:06:52   DATA               Low        0.111    75.7     802.9    42.1     0.58     0.249        0.784 
00:06:53   DATA               Low        0.092    77.7     783.8    41.1     0.11     0.255        0.767 
00:06:54   DATA               Low        0.114    78.7     789.5    35.9     0.01     0.230        0.772 
00:06:55   DATA               Low        0.096    78.2     794.3    40.6     0.14     0.115        0.720 
00:06:56   DATA               Low        0.026    77.2     785.5    60.9     0.53     0.116        0.729 
00:06:57   DATA               Low        0.064    76.7     797.7    79.8     1.31     0.125        0.684 
00:06:58   DATA               Low        0.083    76.6     799.4    78.5     1.70     0.341        0.692 
00:06:59   DATA               Low        0.120    76.2     809.5    90.6     2.45     0.309        0.721 
00:07:00   DATA               Low        0.025    74.9     806.0    102.6    0.51     0.339        0.741 
00:07:01   DATA               Low        0.038    73.6     811.4    104.9    0.77     0.336        0.728 
00:07:02   DATA               Low        0.009    72.7     793.1    106.2    0.19     0.344        0.688 
00:07:03   DATA               Low        0.038    72.4     807.7    116.7    0.77     0.372        0.687 
00:07:04   DATA               Low        0.012    72.8     809.9    108.9    0.24     0.247        0.691 
00:07:05   DATA               Low        0.039    74.3     790.4    111.1    0.80     0.281        0.732 
00:07:06   DATA               Low        0.021    75.1     804.1    98.4     0.43     0.124        0.721 
00:07:07   DATA               Low        0.014    74.4     813.5    84.1     0.28     0.123        0.722 
00:07:08   DATA               Low        0.024    72.6     776.7    70.8     0.46     0.129        0.695 
00:07:09   DATA               Low        0.046    71.9     780.9    85.9     0.93     0.160        0.618 
00:07:10   DATA               Low        0.044    72.9     789.4    80.1     0.89     0.141        0.673 
00:07:11   DATA               Low        0.018    75.0     804.3    58.9     0.37     0.156        0.674 
00:07:12   DATA               Low        0.036    75.3     772.8    57.3     0.59     0.162        0.691 
00:07:14   DATA               Low        0.051    74.4     765.1    52.0     0.24     0.164        0.734 
00:07:15   DATA               Low        0.150    74.0     765.1    35.5     0.51     0.291        0.765 
00:07:16   DATA               Low        0.215    74.7     780.0    32.3     1.69     0.321        0.729 
00:07:17   DATA               Low        0.300    76.3     776.5    37.3     3.90     0.387        0.746 
00:07:17   LEVEL Low>Medium   Medium     0.344    77.1     778.4    30.1     4.25     0.351        0.786 
00:07:18   DATA               Medium     0.344    77.1     778.4    30.1     4.25     0.351        0.786 
00:07:18   LEVEL Medium>Low   Low        0.239    76.6     787.1    44.6     3.48     0.318        0.835 
00:07:19   DATA               Low        0.239    76.6     787.1    44.6     3.48     0.318        0.835 
00:07:20   DATA               Low        0.124    75.9     777.4    50.7     1.76     0.107        0.782 
00:07:21   DATA               Low        0.136    75.4     774.3    37.6     0.56     0.117        0.792 
00:07:22   DATA               Low        0.177    75.4     771.2    38.0     1.40     0.118        0.786 
00:07:23   DATA               Low        0.108    76.3     768.9    41.8     0.36     0.237        0.779 
00:07:24   DATA               Low        0.032    77.6     761.1    54.8     0.09     0.239        0.754 
00:07:25   DATA               Low        0.099    79.1     756.2    57.6     1.69     0.265        0.771 
00:07:26   DATA               Low        0.099    79.1     756.2    57.6     1.69     0.265        0.771 
00:07:27   DATA               Low        0.113    79.5     733.2    53.7     1.27     0.152        0.651 
00:07:28   DATA               Low        0.142    78.3     740.1    50.5     1.60     0.135        0.706 
00:07:29   DATA               Low        0.029    76.4     744.1    58.7     0.14     0.269        0.733 
00:07:30   DATA               Low        0.029    76.4     744.1    58.7     0.14     0.269        0.733 
00:07:31   DATA               Low        0.102    75.5     753.2    66.5     1.75     0.266        0.726 
00:07:32   DATA               Low        0.071    76.0     766.1    75.4     1.27     0.392        0.689 
00:07:33   DATA               Low        0.074    77.5     771.1    72.2     1.40     0.144        0.708 
00:07:34   DATA               Low        0.047    78.2     782.2    74.4     0.96     0.116        0.756 
00:07:35   DATA               Low        0.018    76.9     780.7    70.4     0.36     0.233        0.825 
00:07:36   DATA               Low        0.024    75.1     779.8    68.6     0.49     0.321        0.834 
00:07:37   DATA               Low        0.010    74.3     783.7    66.9     0.20     0.213        0.853 
00:07:38   DATA               Low        0.005    74.3     791.1    70.2     0.11     0.316        0.845 
00:07:39   DATA               Low        0.200    75.1     792.5    72.9     4.63     0.344        0.856 
00:07:40   DATA               Low        0.200    76.0     778.6    73.0     6.26     0.234        0.854 
00:07:41   DATA               Low        0.007    76.5     792.8    70.0     0.14     0.210        0.847 
00:07:42   DATA               Low        0.005    76.7     779.1    63.3     0.10     0.117        0.832 
00:07:43   DATA               Low        0.072    76.5     777.2    73.5     1.45     0.129        0.832 
00:07:44   DATA               Low        0.029    76.1     776.5    74.2     0.57     0.234        0.834 
00:07:45   DATA               Low        0.018    76.0     774.0    82.2     0.29     0.235        0.828 
00:07:46   DATA               Low        0.011    76.1     769.4    83.0     0.11     0.130        0.840 
00:07:47   DATA               Low        0.013    76.1     770.2    66.1     0.14     0.236        0.841 
00:07:48   DATA               Low        0.013    76.3     768.0    72.3     0.11     0.237        0.846 
00:07:49   DATA               Low        0.028    76.9     767.0    59.8     0.41     0.237        0.859 
00:07:50   DATA               Low        0.067    77.8     764.7    54.7     0.84     0.109        0.879 
00:07:51   DATA               Low        0.067    77.8     764.7    54.7     0.84     0.109        0.879 
00:07:52   DATA               Low        0.067    77.8     764.7    54.7     0.84     0.109        0.879 
00:07:53   DATA               Low        0.151    78.5     755.9    53.6     2.33     0.120        0.824 
00:07:54   DATA               Low        0.151    78.5     755.9    53.6     2.33     0.120        0.824 
00:07:55   DATA               Low        0.090    79.6     715.7    61.5     1.01     0.233        0.781 
00:07:56   DATA               Low        0.101    88.7     715.3    66.4     1.23     0.155        0.661 
00:07:57   DATA               Low        0.209    92.8     707.1    77.5     3.31     0.177        0.716 
00:07:58   DATA               Low        0.209    92.8     707.1    77.5     3.31     0.177        0.716 
00:07:59   DATA               Low        0.249    93.9     702.8    66.5     4.31     0.158        0.719 
00:08:00   DATA               Low        0.243    92.8     711.8    58.0     6.51     0.141        0.735 
00:08:01   DATA               Low        0.224    80.1     741.3    62.7     8.69     0.150        0.746 
00:08:02   DATA               Low        0.283    82.0     737.6    47.0     10.40    0.123        0.781 
00:08:03   DATA               Low        0.265    82.0     747.2    49.2     6.96     0.112        0.790 
00:08:04   DATA               Low        0.206    80.6     749.1    46.3     2.59     0.223        0.834 
00:08:05   DATA               Low        0.254    79.1     755.3    50.5     4.57     0.306        0.840 
00:08:06   DATA               Low        0.034    78.0     761.7    61.6     0.47     0.328        0.836 
00:08:07   DATA               Low        0.102    77.2     760.5    58.7     1.83     0.439        0.813 
00:08:08   DATA               Low        0.018    76.9     780.7    60.7     0.37     0.350        0.799 
00:08:09   DATA               Low        0.001    77.2     780.6    57.7     0.00     0.233        0.801 
00:08:10   DATA               Low        0.012    78.2     761.7    58.7     0.01     0.239        0.810 
00:08:11   DATA               Low        0.073    79.1     778.6    57.1     1.40     0.234        0.792 
00:08:12   DATA               Low        0.139    79.2     776.9    61.4     2.80     0.258        0.775 
00:08:13   DATA               Low        0.220    78.7     748.5    71.1     5.96     0.122        0.716 
00:08:14   DATA               Low        0.260    78.5     733.7    51.9     5.53     0.136        0.665 
00:08:15   DATA               Low        0.135    78.9     732.1    52.2     1.54     0.152        0.624 
00:08:16   DATA               Low        0.053    80.2     754.5    56.8     0.65     0.133        0.550 
00:08:17   DATA               Low        0.053    82.1     0.0      0.0      0.00     0.000        0.465 
00:08:18   DATA               Low        0.053    83.1     0.0      0.0      0.00     0.000        0.376 
00:08:19   DATA               Low        0.053    81.4     0.0      0.0      0.00     0.000        0.320 
00:08:20   DATA               Low        0.053    115.0    0.0      0.0      0.00     0.000        0.365 
00:08:21   DATA               Low        0.053    115.3    0.0      0.0      0.00     0.000        0.335 
00:08:22   DATA               Low        0.053    114.8    0.0      0.0      0.00     0.000        0.372 
00:08:23   DATA               Low        0.053    114.8    0.0      0.0      0.00     0.000        0.372 
00:08:24   DATA               Low        0.053    114.8    0.0      0.0      0.00     0.000        0.372 
00:08:25   DATA               Low        0.053    114.8    0.0      0.0      0.00     0.000        0.372 
00:08:26   DATA               Low        0.053    114.8    0.0      0.0      0.00     0.000        0.372 
00:08:27   DATA               Low        0.053    131.0    0.0      0.0      0.00     0.000        0.453 
00:08:28   LEVEL Low>Medium   Medium     0.331    130.0    654.7    12.5     0.32     0.382        0.597 
00:08:28   DATA               Medium     0.331    130.0    654.7    12.5     0.32     0.382        0.597 
00:08:29   LEVEL Medium>Low   Low        0.116    129.2    715.9    49.0     0.60     0.175        0.624 
00:08:29   DATA               Low        0.116    129.2    715.9    49.0     0.60     0.175        0.624 
00:08:30   DATA               Low        0.061    76.0     718.0    84.3     0.45     0.174        0.621 
00:08:31   DATA               Low        0.010    76.5     778.9    84.3     0.20     0.184        0.640 
00:08:32   DATA               Low        0.110    75.4     771.8    85.0     2.16     0.324        0.643 
00:08:33   DATA               Low        0.010    74.6     793.5    83.8     0.20     0.315        0.687 
00:08:34   DATA               Low        0.029    74.6     775.0    72.7     0.54     0.258        0.728 
00:08:35   DATA               Low        0.033    76.1     778.9    75.8     0.67     0.128        0.729 
00:08:36   DATA               Low        0.053    78.6     770.2    74.6     0.96     0.130        0.709 
00:08:37   DATA               Low        0.177    80.7     764.7    56.6     3.29     0.262        0.632 
00:08:38   DATA               Low        0.135    81.6     751.8    37.0     0.19     0.133        0.696 
00:08:39   DATA               Low        0.078    81.5     726.1    54.0     0.48     0.138        0.668 
00:08:40   DATA               Low        0.118    80.8     693.6    51.2     0.58     0.131        0.625 
00:08:41   DATA               Low        0.106    80.1     732.5    49.6     0.67     0.152        0.628 
00:08:42   DATA               Low        0.087    79.6     729.3    54.4     0.75     0.171        0.573 
00:08:43   DATA               Low        0.068    78.8     723.9    60.6     0.66     0.197        0.501 
00:08:44   DATA               Low        0.068    75.3     0.0      0.0      0.00     0.000        0.405 
00:08:45   DATA               Low        0.068    90.9     0.0      0.0      0.00     0.000        0.483 
00:08:46   DATA               Low        0.068    89.4     0.0      0.0      0.00     0.000        0.481 
00:08:47   DATA               Low        0.068    80.5     0.0      0.0      0.00     0.000        0.430 
00:08:48   DATA               Low        0.068    81.0     0.0      0.0      0.00     0.000        0.399 
00:08:49   DATA               Low        0.036    80.2     730.8    80.1     0.10     0.304        0.574 
00:08:50   DATA               Low        0.037    79.8     757.8    91.7     0.48     0.132        0.550 
00:08:51   DATA               Low        0.038    79.6     787.7    100.6    0.77     0.346        0.547 
00:08:52   DATA               Low        0.018    79.1     764.1    99.0     0.18     0.262        0.566 
00:08:53   DATA               Low        0.013    77.8     770.6    108.2    0.15     0.236        0.586 
00:08:54   DATA               Low        0.048    75.1     771.6    109.4    0.88     0.236        0.595 
00:08:55   DATA               Low        0.061    73.4     754.7    91.5     0.92     0.241        0.648 
00:08:56   DATA               Low        0.061    73.4     754.7    91.5     0.92     0.241        0.648 
00:08:57   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:08:58   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:00   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:01   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:02   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:03   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:04   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:05   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:06   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:07   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:08   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:09   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:10   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:11   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:12   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:13   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:14   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:15   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:16   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 
00:09:17   DATA               Low        0.119    80.4     750.8    95.9     2.06     0.296        0.716 

----------------------------------------------------------------------------------------------------
Session ended: 2026-04-27 13:29:40
Total entries logged: 321
