==============================================
  Session: Session 05
  Started: 2026-05-07 15:17:52
==============================================

Time       Event              Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:10:06   DATA               Low        0.001    88.8     717.7    61.3     1.31     0.214        0.740
00:10:07   DATA               Low        0.010    86.8     716.8    54.2     0.93     0.215        0.736
00:10:08   DATA               Low        0.008    81.5     719.6    64.4     1.53     0.214        0.728
00:10:09   DATA               Low        0.008    78.0     717.2    58.0     1.13     0.116        0.725
00:10:10   DATA               Low        0.013    77.7     715.6    54.9     1.19     0.116        0.726
00:10:11   DATA               Low        0.060    79.7     725.9    47.7     0.64     0.230        0.730
00:10:12   DATA               Low        0.096    83.2     714.8    48.2     1.16     0.117        0.733
00:10:13   DATA               Low        0.167    85.8     715.8    43.9     1.42     0.233        0.742
00:10:14   DATA               Low        0.237    86.5     713.9    44.1     1.31     0.117        0.752
00:10:15   DATA               Low        0.232    85.7     709.1    57.9     4.59     0.118        0.763
00:10:16   DATA               Low        0.198    84.2     717.5    53.4     1.84     0.215        0.773
00:10:17   DATA               Low        0.153    82.9     709.7    64.2     1.56     0.325        0.787
00:10:18   DATA               Low        0.083    82.1     718.1    64.6     0.28     0.322        0.793
00:10:19   DATA               Low        0.013    81.6     711.7    68.0     0.21     0.325        0.798
00:10:20   DATA               Low        0.013    81.6     720.0    66.6     1.47     0.214        0.802
00:10:21   DATA               Low        0.000    82.8     703.1    76.5     1.56     0.109        0.805
00:10:22   DATA               Low        0.000    84.4     717.4    74.1     2.36     0.215        0.804
00:10:23   DATA               Low        0.000    85.5     713.9    67.0     0.15     0.216        0.803
00:10:24   DATA               Low        0.000    85.5     712.0    61.8     1.05     0.324        0.803
00:10:25   DATA               Low        0.002    84.7     705.4    55.2     0.31     0.327        0.804
00:10:26   DATA               Low        0.002    84.0     699.5    60.9     0.05     0.330        0.809
00:10:27   DATA               Low        0.002    83.8     701.1    62.2     0.00     0.357        0.813
00:10:28   DATA               Low        0.002    84.0     698.3    61.5     2.91     0.205        0.813
00:10:29   DATA               Low        0.027    84.2     689.7    51.4     1.39     0.223        0.815
00:10:30   DATA               Low        0.080    85.3     692.0    46.5     0.37     0.207        0.815
00:10:31   DATA               Low        0.133    87.2     688.9    46.8     0.63     0.223        0.812
00:10:32   DATA               Low        0.230    89.2     683.0    39.5     0.44     0.209        0.812
00:10:33   LEVEL Low>Medium   Medium     0.258    90.3     686.7    50.9     0.97     0.224        0.818
00:10:33   DATA               Medium     0.258    90.3     686.7    50.9     0.97     0.224        0.818
00:10:34   DATA               Medium     0.256    89.6     678.1    51.9     0.87     0.105        0.818
00:10:35   LEVEL Medium>Low   Low        0.217    87.8     682.7    52.8     1.35     0.105        0.817
00:10:35   DATA               Low        0.217    87.8     682.7    52.8     1.35     0.105        0.817
00:10:36   DATA               Low        0.246    86.0     689.5    42.1     0.58     0.335        0.822
00:10:37   DATA               Low        0.226    85.3     686.4    42.9     0.77     0.312        0.828
00:10:38   BOSS ROOM ENTER                                                                         
00:10:38   BOSS DATA          Low        0.239    85.4     699.8    48.8     0.07     0.330        0.836
00:10:39   BOSS DATA          Low        0.237    85.9     694.2    52.1     0.59     0.309        0.847
00:10:40   BOSS DATA          Low        0.221    86.2     704.1    71.6     0.66     0.328        0.848
00:10:42   BOSS DATA          Low        0.163    86.2     701.9    51.5     0.38     0.158        0.835
00:10:43   BOSS DATA          Low        0.087    86.0     711.4    68.0     0.22     0.352        0.815
00:10:44   BOSS DATA          Low        0.045    84.6     732.6    68.8     0.79     0.315        0.791
00:10:45   BOSS DATA          Low        0.024    81.6     742.5    73.9     0.43     0.337        0.766
00:10:46   BOSS DATA          Low        0.024    78.6     740.7    72.0     0.34     0.312        0.751
00:10:47   BOSS DATA          Low        0.000    77.0     751.9    70.2     0.93     0.333        0.750
00:10:48   BOSS DATA          Low        0.000    77.0     740.4    62.8     0.40     0.312        0.754
00:10:48   BOSS ROOM EXIT                                                                          
00:10:49   DATA               Low        0.003    78.4     760.4    55.0     1.26     0.219        0.767
00:10:50   DATA               Low        0.007    80.1     760.7    55.0     0.74     0.219        0.780
00:10:51   DATA               Low        0.007    81.4     759.4    65.5     2.87     0.220        0.792
00:10:52   DATA               Low        0.016    81.7     766.1    54.1     0.98     0.327        0.800
00:10:53   DATA               Low        0.016    80.5     768.9    55.7     1.58     0.325        0.807
00:10:54   DATA               Low        0.024    78.0     771.9    53.6     1.43     0.324        0.807
00:10:55   DATA               Low        0.021    75.8     769.6    59.7     0.73     0.325        0.810
00:10:56   DATA               Low        0.021    74.5     778.4    61.1     7.04     0.321        0.817
00:10:57   DATA               Low        0.093    74.4     785.5    42.2     3.06     0.116        0.826
00:10:58   DATA               Low        0.153    75.3     779.9    45.7     1.26     0.214        0.835
00:10:59   DATA               Low        0.159    76.7     774.3    52.5     0.84     0.323        0.841
00:11:00   DATA               Low        0.160    77.9     764.4    55.5     0.49     0.327        0.848
00:11:01   DATA               Low        0.160    79.0     750.4    58.2     0.19     0.333        0.850
00:11:02   DATA               Low        0.079    80.0     746.9    58.5     0.13     0.335        0.849
00:11:03   DATA               Low        0.026    81.0     731.5    54.3     0.10     0.316        0.852
00:11:04   DATA               Low        0.012    81.8     724.7    54.9     0.32     0.319        0.848
00:11:05   DATA               Low        0.018    82.4     702.0    54.5     1.08     0.329        0.832
00:11:06   DATA               Low        0.018    83.3     688.0    58.4     0.97     0.208        0.816
00:11:07   DATA               Low        0.102    85.5     683.6    41.7     0.88     0.225        0.801
00:11:08   DATA               Low        0.157    88.8     673.6    45.3     1.25     0.212        0.785
00:11:09   LEVEL Low>Medium   Medium     0.266    91.6     674.4    36.9     0.64     0.212        0.783
00:11:09   DATA               Medium     0.266    91.6     674.4    36.9     0.64     0.212        0.783
00:11:10   DATA               Medium     0.384    92.4     652.2    34.9     0.11     0.128        0.781
00:11:11   DATA               Medium     0.500    91.9     655.9    36.5     0.39     0.127        0.774
00:11:12   LEVEL Medium>High  High       0.526    91.1     657.3    37.4     0.48     0.127        0.755
00:11:12   DATA               High       0.526    91.1     657.3    37.4     0.48     0.127        0.755
00:11:13   DATA               High       0.582    91.2     657.7    36.0     0.02     0.138        0.735
00:11:14   LEVEL High>Medium  Medium     0.476    91.1     682.1    54.4     0.28     0.267        0.714
00:11:14   DATA               Medium     0.476    91.1     682.1    54.4     0.28     0.267        0.714
00:11:15   DATA               Medium     0.351    89.5     676.5    56.9     0.26     0.269        0.704
00:11:16   LEVEL Medium>Low   Low        0.235    86.2     694.2    60.7     1.63     0.262        0.704
00:11:16   DATA               Low        0.235    86.2     694.2    60.7     1.63     0.262        0.704
00:11:17   DATA               Low        0.125    83.7     700.9    67.9     0.79     0.119        0.712
00:11:18   DATA               Low        0.007    83.6     692.1    74.2     2.42     0.145        0.714
00:11:19   DATA               Low        0.000    84.7     735.9    74.2     2.40     0.453        0.719
00:11:20   DATA               Low        0.000    84.4     732.9    85.1     0.49     0.152        0.713
00:11:21   DATA               Low        0.000    82.1     722.5    72.4     1.15     0.346        0.692
00:11:22   DATA               Low        0.000    79.0     777.3    78.5     0.19     0.215        0.660
00:11:23   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:24   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:25   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:27   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:28   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:29   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:30   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:31   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
00:11:32   DATA               Low        0.000    75.7     0.0      0.0      0.00     0.000        0.621
----------------------------------------------------------------------------------------------------
Session ended: 2026-05-07 15:29:25
Total entries logged: 562
