==============================================
  Session: Session 02
  Started: 2026-05-11 11:50:51
==============================================

Time       Event              Context     Load       Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:02:27   DATA               Normal      Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:28   DATA               Normal      Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:29   DATA               Normal      Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:30   DATA               Normal      Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:31   DATA               Normal      Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:31   BOSS ROOM ENTER    BossRoom                                                                         
00:02:32   DATA               BossRoom    Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:33   DATA               BossRoom    Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:34   DATA               BossRoom    Medium     0.302    72.5     875.1    71.6     1.98     0.191        0.605
00:02:35   DATA               BossRoom    Medium     0.472    71.5     799.6    58.5     0.64     0.179        0.646
00:02:36   LEVEL Medium>High  BossRoom    High       0.653    72.5     795.7    52.6     0.87     0.314        0.687
00:02:36   DATA               BossRoom    High       0.653    72.5     795.7    52.6     0.87     0.314        0.687
00:02:37   DATA               BossRoom    High       0.664    74.2     788.2    65.8     0.83     0.231        0.717
00:02:38   DATA               BossRoom    High       0.704    76.4     767.5    68.1     1.79     0.356        0.748
00:02:39   DATA               BossRoom    High       0.702    78.9     766.8    71.9     0.97     0.356        0.766
00:02:40   DATA               BossRoom    High       0.654    80.5     755.4    66.9     1.32     0.241        0.753
00:02:41   DATA               BossRoom    High       0.599    81.1     745.7    62.7     0.03     0.268        0.752
00:02:42   DATA               BossRoom    High       0.589    82.0     744.4    67.6     0.02     0.299        0.750
00:02:43   DATA               BossRoom    High       0.570    83.5     717.3    71.3     0.52     0.310        0.731
00:02:44   DATA               BossRoom    High       0.575    84.2     749.0    71.1     0.56     0.297        0.702
00:02:45   DATA               BossRoom    High       0.654    83.7     767.7    49.2     1.71     0.163        0.696
00:02:46   DATA               BossRoom    High       0.708    82.2     727.3    49.5     0.79     0.197        0.655
00:02:47   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:48   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:49   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:50   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:50   PLAYER DIED        BossRoom                                                                         
00:02:51   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:52   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:53   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:54   DATA               BossRoom    High       0.792    81.0     767.7    24.7     0.28     0.217        0.610
00:02:55   DATA               BossRoom    High       0.863    78.8     743.3    59.1     0.13     0.337        0.604
00:02:56   DATA               BossRoom    High       0.924    79.0     740.1    60.6     0.26     0.338        0.651
00:02:57   DATA               BossRoom    High       0.903    79.5     742.6    56.9     0.12     0.269        0.682
00:02:58   DATA               BossRoom    High       0.862    79.9     723.6    60.2     1.10     0.307        0.690
00:02:58   BOSS ROOM EXIT     Normal                                                                           
00:02:59   DATA               Normal      High       0.745    80.4     747.4    55.9     0.81     0.365        0.709
00:03:00   DATA               Normal      High       0.787    81.7     756.2    44.9     0.01     0.265        0.707
00:03:01   DATA               Normal      High       0.808    83.0     772.2    45.1     0.14     0.259        0.703
00:03:02   DATA               Normal      High       0.775    82.9     780.7    65.9     7.00     0.128        0.713
00:03:03   DATA               Normal      High       0.911    81.2     793.4    44.2     1.54     0.126        0.705
00:03:04   DATA               Normal      High       0.927    77.6     809.4    44.6     0.86     0.137        0.686
00:03:05   DATA               Normal      High       0.848    74.6     834.8    66.8     0.94     0.266        0.653
00:03:06   DATA               Normal      High       0.777    72.5     818.0    65.5     1.09     0.367        0.638
00:03:07   DATA               Normal      High       0.851    71.2     795.3    42.4     1.31     0.126        0.628
00:03:08   DATA               Normal      High       0.851    72.3     797.9    45.9     0.54     0.139        0.623
00:03:09   DATA               Normal      High       0.651    77.1     832.9    87.9     0.30     0.240        0.613
00:03:10   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:11   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:12   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:13   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:14   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:15   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:17   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:18   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:19   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:20   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:21   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:22   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:23   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:24   DATA               Normal      High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:24   BOSS ROOM ENTER    BossRoom                                                                         
00:03:25   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:26   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:27   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:28   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:29   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:30   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:31   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:32   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:33   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:34   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:35   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:36   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:37   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:38   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:39   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:40   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:41   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:42   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:43   DATA               BossRoom    High       0.537    80.3     816.3    86.3     0.19     0.272        0.606
00:03:44   DATA               BossRoom    High       0.608    65.3     843.2    42.7     1.81     0.132        0.604
00:03:45   DATA               BossRoom    High       0.608    66.8     841.8    43.7     1.15     0.297        0.610
00:03:46   DATA               BossRoom    High       0.608    69.9     864.4    41.8     1.05     0.145        0.615
00:03:47   DATA               BossRoom    High       0.608    69.9     864.4    41.8     1.05     0.145        0.615
00:03:48   DATA               BossRoom    High       0.608    69.9     864.4    41.8     1.05     0.145        0.615
00:03:49   DATA               BossRoom    High       0.608    69.9     864.4    41.8     1.05     0.145        0.615
00:03:50   DATA               BossRoom    High       0.641    76.5     755.4    81.9     0.20     0.241        0.614
00:03:51   BOSS ROOM EXIT     Normal                                                                           
00:03:51   DATA               Normal      High       0.637    77.1     748.0    87.1     0.22     0.268        0.641
00:03:52   LEVEL High>Medium  Normal      Medium     0.447    78.2     736.8    86.0     0.34     0.226        0.679
00:03:52   DATA               Normal      Medium     0.447    78.2     736.8    86.0     0.34     0.226        0.679
00:03:53   DATA               Normal      Medium     0.345    79.7     734.6    70.7     1.38     0.248        0.715
00:03:54   DATA               Normal      Medium     0.265    81.2     730.3    67.1     0.65     0.125        0.744
00:03:55   DATA               Normal      Medium     0.379    82.4     721.7    62.3     0.54     0.213        0.772
00:03:56   LEVEL Medium>High  Normal      High       0.576    82.8     716.8    49.4     1.68     0.233        0.794
00:03:56   DATA               Normal      High       0.576    82.8     716.8    49.4     1.68     0.233        0.794
00:03:57   DATA               Normal      High       0.766    83.1     707.2    42.3     0.70     0.109        0.812
00:03:58   DATA               Normal      High       0.867    83.9     707.2    26.8     0.62     0.109        0.826
00:03:59   DATA               Normal      High       0.948    85.5     702.9    38.5     1.01     0.119        0.840
00:04:00   DATA               Normal      High       1.000    87.0     705.3    26.3     1.53     0.109        0.842
00:04:01   DATA               Normal      High       1.000    87.7     697.4    25.8     2.56     0.110        0.841
00:04:02   DATA               Normal      High       1.000    87.0     699.9    41.8     1.67     0.110        0.841
00:04:03   DATA               Normal      High       1.000    85.8     691.2    52.0     1.81     0.207        0.840
00:04:04   DATA               Normal      High       1.000    84.4     697.3    47.2     0.78     0.221        0.840
00:04:05   DATA               Normal      High       1.000    83.7     702.3    42.4     1.52     0.329        0.842
00:04:06   DATA               Normal      High       1.000    83.9     703.2    46.2     2.18     0.328        0.849
00:04:07   DATA               Normal      High       1.000    84.8     694.5    42.4     0.59     0.332        0.853
00:04:08   DATA               Normal      High       1.000    85.8     699.6    45.3     1.89     0.220        0.852
00:04:09   DATA               Normal      High       1.000    86.5     700.5    49.8     5.62     0.220        0.850
00:04:11   DATA               Normal      High       1.000    86.8     699.8    31.0     0.53     0.220        0.851
00:04:12   DATA               Normal      High       1.000    86.9     703.0    31.9     0.17     0.328        0.849
00:04:13   DATA               Normal      High       1.000    86.7     697.4    33.2     0.31     0.331        0.843
00:04:14   DATA               Normal      High       1.000    85.9     720.1    39.4     1.43     0.107        0.842
00:04:15   DATA               Normal      High       1.000    84.1     730.0    42.5     1.60     0.105        0.834
00:04:16   DATA               Normal      High       0.976    81.7     725.3    57.5     0.85     0.318        0.825
00:04:17   DATA               Normal      High       0.976    79.9     734.8    46.0     1.50     0.314        0.821
00:04:18   DATA               Normal      High       0.976    78.8     746.6    42.0     0.28     0.335        0.827
00:04:19   DATA               Normal      High       0.976    78.4     741.3    52.9     0.46     0.311        0.830
00:04:20   DATA               Normal      High       0.976    78.9     755.7    46.0     0.86     0.265        0.829
00:04:21   DATA               Normal      High       0.919    79.9     758.3    67.1     2.11     0.330        0.829
00:04:22   DATA               Normal      High       0.826    81.0     758.1    69.5     0.68     0.305        0.821
00:04:23   DATA               Normal      High       0.786    81.0     769.0    60.1     1.40     0.217        0.806
00:04:24   DATA               Normal      High       0.772    79.5     766.5    55.7     0.80     0.218        0.796
00:04:25   DATA               Normal      High       0.684    77.1     774.5    68.5     0.47     0.258        0.768
00:04:26   DATA               Normal      High       0.654    75.3     778.0    72.4     1.47     0.286        0.735
00:04:27   DATA               Normal      High       0.613    74.8     763.3    76.5     0.64     0.291        0.701
00:04:28   DATA               Normal      High       0.609    76.7     762.3    60.8     0.93     0.146        0.659
00:04:29   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:30   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:31   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:32   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:33   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:34   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:35   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:36   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:37   DATA               Normal      High       0.563    81.8     760.8    63.6     1.39     0.146        0.611
00:04:38   DATA               Normal      High       0.634    65.6     876.0    56.2     0.74     0.114        0.639
00:04:39   DATA               Normal      High       0.735    66.9     849.8    55.0     1.98     0.214        0.679
00:04:40   DATA               Normal      High       0.870    69.0     838.8    52.9     3.65     0.217        0.702
00:04:41   DATA               Normal      High       0.896    71.6     826.2    56.3     2.08     0.220        0.706
00:04:42   DATA               Normal      High       0.935    74.4     813.2    56.9     0.97     0.224        0.690
00:04:43   DATA               Normal      High       0.766    76.8     0.0      0.0      0.00     0.000        0.632
00:04:44   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:45   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:46   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:47   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:48   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:49   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:50   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:51   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:52   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:53   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:54   DATA               Normal      High       0.722    77.8     793.9    62.6     0.62     0.280        0.601
00:04:54   BOSS ROOM ENTER    BossRoom                                                                         
00:04:55   DATA               BossRoom    High       0.644    71.1     804.4    66.7     7.29     0.207        0.600
00:04:56   DATA               BossRoom    High       0.545    71.2     817.6    73.4     3.15     0.111        0.667
00:04:57   LEVEL High>Medium  BossRoom    Medium     0.468    72.4     822.8    70.2     2.86     0.122        0.694
00:04:57   DATA               BossRoom    Medium     0.468    72.4     822.8    70.2     2.86     0.122        0.694
00:04:58   LEVEL Medium>High  BossRoom    High       0.535    74.0     817.6    73.7     2.06     0.272        0.703
00:04:58   DATA               BossRoom    High       0.535    74.0     817.6    73.7     2.06     0.272        0.703
00:04:59   LEVEL High>Medium  BossRoom    Medium     0.478    75.1     798.5    72.3     1.78     0.251        0.682
00:04:59   DATA               BossRoom    Medium     0.478    75.1     798.5    72.3     1.78     0.251        0.682
00:05:00   LEVEL Medium>High  BossRoom    High       0.515    76.4     761.9    60.3     0.20     0.292        0.652
00:05:00   DATA               BossRoom    High       0.515    76.4     761.9    60.3     0.20     0.292        0.652
00:05:01   DATA               BossRoom    High       0.573    78.5     747.0    63.5     0.48     0.298        0.616
00:05:02   DATA               BossRoom    High       0.573    78.5     747.0    63.5     0.48     0.298        0.616
00:05:03   DATA               BossRoom    High       0.573    78.5     747.0    63.5     0.48     0.298        0.616
00:05:04   DATA               BossRoom    High       0.573    78.5     747.0    63.5     0.48     0.298        0.616
00:05:05   DATA               BossRoom    High       0.671    85.4     688.8    50.8     0.16     0.145        0.605
00:05:07   DATA               BossRoom    High       0.789    85.7     682.3    49.7     0.13     0.244        0.641
00:05:08   DATA               BossRoom    High       0.900    86.4     686.9    51.8     0.49     0.336        0.687
00:05:09   DATA               BossRoom    High       0.940    87.3     678.9    49.5     0.50     0.316        0.734
00:05:09   BOSS ROOM EXIT     Normal                                                                           
00:05:10   DATA               Normal      High       1.000    88.2     682.0    49.5     0.12     0.339        0.775
00:05:11   DATA               Normal      High       1.000    88.9     670.3    49.7     0.34     0.345        0.801
00:05:12   DATA               Normal      High       1.000    89.5     665.7    48.9     0.10     0.410        0.809
00:05:13   DATA               Normal      High       1.000    89.5     669.3    51.6     0.77     0.136        0.794
00:05:14   DATA               Normal      High       1.000    88.9     622.6    41.6     0.23     0.179        0.775
00:05:15   DATA               Normal      High       1.000    88.6     681.9    49.7     0.00     0.294        0.737
00:05:16   DATA               Normal      High       0.918    89.5     661.0    67.4     0.24     0.168        0.702
00:05:17   DATA               Normal      High       0.813    90.2     670.2    71.4     0.28     0.166        0.651
00:05:18   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:19   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:20   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:21   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:22   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:23   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:24   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:25   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:26   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:27   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:28   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:29   DATA               Normal      High       0.646    89.3     0.0      0.0      0.00     0.000        0.603
00:05:30   DATA               Normal      High       0.568    70.8     808.9    66.7     2.39     0.225        0.604
00:05:31   LEVEL High>Medium  Normal      Medium     0.488    72.4     808.6    67.1     0.87     0.225        0.667
00:05:31   DATA               Normal      Medium     0.488    72.4     808.6    67.1     0.87     0.225        0.667
00:05:32   LEVEL Medium>High  Normal      High       0.553    75.2     777.4    56.4     0.50     0.161        0.703
00:05:32   DATA               Normal      High       0.553    75.2     777.4    56.4     0.50     0.161        0.703
00:05:33   DATA               Normal      High       0.658    77.2     754.1    42.1     0.42     0.221        0.730
00:05:34   DATA               Normal      High       0.706    78.4     766.5    73.7     0.09     0.237        0.753
00:05:35   DATA               Normal      High       0.740    79.1     755.6    60.7     0.26     0.221        0.776
00:05:36   DATA               Normal      High       0.820    79.7     755.1    53.3     0.07     0.221        0.791
00:05:37   DATA               Normal      High       0.809    80.0     750.3    58.4     0.46     0.222        0.803
00:05:38   DATA               Normal      High       0.709    79.7     744.3    70.3     1.69     0.112        0.810
00:05:39   DATA               Normal      High       0.811    79.7     726.6    56.3     1.23     0.212        0.812
00:05:40   DATA               Normal      High       0.854    80.6     727.5    51.4     0.56     0.212        0.804
00:05:41   DATA               Normal      High       0.787    82.2     735.2    64.7     0.33     0.227        0.791
00:05:42   DATA               Normal      High       0.753    83.5     728.3    64.2     0.02     0.317        0.784
00:05:43   DATA               Normal      High       0.763    84.0     714.6    68.7     0.33     0.350        0.773
00:05:44   DATA               Normal      High       0.639    83.9     708.9    77.6     0.07     0.385        0.762
00:05:45   LEVEL High>Medium  Normal      Medium     0.448    83.7     703.5    86.1     0.28     0.356        0.753
00:05:45   DATA               Normal      Medium     0.448    83.7     703.5    86.1     0.28     0.356        0.753
00:05:46   DATA               Normal      Medium     0.315    83.8     699.4    91.9     1.43     0.260        0.744
00:05:47   LEVEL Medium>Low   Normal      Low        0.179    84.5     721.0    91.2     0.05     0.252        0.731
00:05:47   DATA               Normal      Low        0.179    84.5     721.0    91.2     0.05     0.252        0.731
00:05:48   DATA               Normal      Low        0.068    85.2     703.0    96.7     2.10     0.142        0.725
00:05:49   DATA               Normal      Low        0.010    85.0     703.7    87.6     0.23     0.142        0.716
00:05:50   DATA               Normal      Low        0.007    83.6     670.0    86.6     0.08     0.299        0.710
00:05:50   BOSS ROOM ENTER    BossRoom                                                                         
00:05:51   DATA               BossRoom    Low        0.046    82.4     711.2    81.0     1.38     0.281        0.699
00:05:52   DATA               BossRoom    Low        0.081    82.5     723.0    81.7     2.16     0.138        0.697
00:05:53   LEVEL Low>Medium   BossRoom    Medium     0.281    84.2     754.8    47.6     0.25     0.147        0.677
00:05:53   DATA               BossRoom    Medium     0.281    84.2     754.8    47.6     0.25     0.147        0.677
00:05:54   DATA               BossRoom    Medium     0.400    85.1     751.6    67.2     0.44     0.333        0.664
00:05:55   LEVEL Medium>High  BossRoom    High       0.585    84.5     732.7    54.7     0.84     0.137        0.638
00:05:55   DATA               BossRoom    High       0.585    84.5     732.7    54.7     0.84     0.137        0.638
00:05:56   DATA               BossRoom    High       0.734    80.4     735.8    55.4     1.25     0.136        0.626
00:05:57   DATA               BossRoom    High       0.889    76.1     735.5    55.0     0.90     0.124        0.615
00:05:58   DATA               BossRoom    High       0.851    75.6     721.0    59.8     0.81     0.278        0.614
00:05:59   DATA               BossRoom    High       0.804    79.3     716.3    75.4     0.78     0.233        0.601
00:06:00   DATA               BossRoom    High       0.742    85.1     697.3    65.3     0.44     0.261        0.604
00:06:01   DATA               BossRoom    High       0.705    87.4     702.3    61.7     0.79     0.237        0.603
00:06:02   DATA               BossRoom    High       0.661    89.0     685.2    62.7     4.67     0.243        0.618
00:06:04   DATA               BossRoom    High       0.637    89.6     676.5    63.8     0.26     0.228        0.647
00:06:05   DATA               BossRoom    High       0.761    89.3     683.2    54.1     0.55     0.113        0.693
00:06:05   BOSS ROOM EXIT     Normal                                                                           
00:06:06   DATA               Normal      High       0.831    87.9     677.2    51.6     0.52     0.211        0.732
00:06:07   DATA               Normal      High       0.813    86.5     690.0    64.8     0.25     0.112        0.766
00:06:08   DATA               Normal      High       0.867    86.3     681.8    48.4     0.17     0.133        0.777
00:06:09   DATA               Normal      High       0.928    86.9     662.2    50.7     0.94     0.252        0.767
00:06:10   DATA               Normal      High       0.880    87.4     642.9    62.4     4.21     0.283        0.748
00:06:11   DATA               Normal      High       0.880    88.5     652.9    35.0     0.56     0.307        0.728
00:06:12   DATA               Normal      High       0.930    91.3     635.6    56.3     0.51     0.262        0.715
00:06:13   DATA               Normal      High       0.851    94.0     628.9    66.8     1.92     0.289        0.710
00:06:14   DATA               Normal      High       0.806    96.8     630.4    61.2     0.64     0.144        0.726
00:06:15   DATA               Normal      High       0.759    97.6     624.9    70.4     0.61     0.291        0.737
00:06:16   DATA               Normal      High       0.732    96.4     639.1    57.9     2.04     0.261        0.761
00:06:17   DATA               Normal      High       0.736    95.1     644.0    55.6     1.65     0.359        0.787
00:06:18   DATA               Normal      High       0.814    93.6     647.1    52.8     2.52     0.221        0.809
00:06:19   DATA               Normal      High       0.860    92.0     649.0    49.7     2.60     0.110        0.824
00:06:20   DATA               Normal      High       0.960    90.5     658.1    44.2     2.47     0.217        0.846
00:06:21   DATA               Normal      High       0.987    89.5     670.8    37.8     1.17     0.107        0.855
00:06:22   DATA               Normal      High       1.000    89.4     676.8    35.4     0.32     0.211        0.856
00:06:23   DATA               Normal      High       1.000    89.3     691.8    33.7     0.30     0.111        0.855
00:06:24   DATA               Normal      High       1.000    88.3     690.7    47.3     1.07     0.103        0.858
00:06:25   DATA               Normal      High       1.000    86.2     704.2    48.8     1.26     0.328        0.852
00:06:26   DATA               Normal      High       1.000    84.3     709.9    48.7     1.01     0.325        0.845
00:06:27   DATA               Normal      High       0.993    83.2     715.2    54.6     0.51     0.323        0.843
00:06:28   DATA               Normal      High       0.970    82.3     724.6    57.1     1.14     0.319        0.848
00:06:29   DATA               Normal      High       0.946    81.7     730.4    57.5     0.38     0.343        0.847
00:06:30   DATA               Normal      High       0.905    81.6     735.7    60.2     0.60     0.314        0.847
00:06:31   DATA               Normal      High       0.845    81.8     743.9    63.6     0.69     0.224        0.841
00:06:32   DATA               Normal      High       0.819    81.5     735.4    59.1     0.14     0.314        0.832
00:06:33   DATA               Normal      High       0.788    80.7     733.1    62.5     0.20     0.341        0.814
00:06:34   DATA               Normal      High       0.653    79.7     746.4    80.7     0.19     0.223        0.789
00:06:35   DATA               Normal      High       0.550    79.5     750.7    78.0     0.29     0.333        0.761
00:06:36   LEVEL High>Medium  Normal      Medium     0.492    79.9     771.4    73.7     2.81     0.324        0.743
00:06:36   DATA               Normal      Medium     0.492    79.9     771.4    73.7     2.81     0.324        0.743
00:06:37   DATA               Normal      Medium     0.380    79.9     783.9    78.2     0.62     0.319        0.715
00:06:38   DATA               Normal      Medium     0.251    78.6     790.4    84.8     3.33     0.316        0.693
00:06:39   DATA               Normal      Medium     0.273    76.2     799.9    76.9     2.21     0.341        0.691
00:06:40   DATA               Normal      Medium     0.328    73.2     794.7    68.6     3.07     0.315        0.696
00:06:41   DATA               Normal      Medium     0.384    71.3     804.5    64.0     0.29     0.104        0.700
