==============================================
  Session: Session 05
  Started: 2026-03-26 10:40:34
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI   
00:02:34   DATA               High       0.800    80.7     0.0      0.0      0.00     0.000        0.307 
00:02:35   DATA               High       0.800    78.4     0.0      0.0      0.00     0.000        0.407 
00:02:35   LEVEL High→Low     Low        0.002    56.7     795.7    71.7     0.00     NaN          0.549 
00:02:36   DATA               Low        0.002    56.7     795.7    71.7     0.00     NaN          0.549 
00:02:37   DATA               Low        0.000    56.8     1107.5   76.3     0.00     0.181        0.726 
00:02:38   DATA               Low        0.000    55.9     1081.8   85.7     0.00     0.264        0.803 
00:02:39   DATA               Low        0.000    54.6     1076.8   82.6     0.00     0.232        0.817 
00:02:40   DATA               Low        0.000    53.6     1068.6   77.6     0.00     0.312        0.815 
00:02:41   DATA               Low        0.000    53.5     1073.3   58.6     0.00     0.207        0.798 
00:02:42   DATA               Low        0.000    54.2     1067.7   54.5     0.00     0.104        0.791 
00:02:43   DATA               Low        0.000    55.5     1060.9   55.1     0.00     0.210        0.764 
00:02:44   DATA               Low        0.066    57.1     1041.1   33.3     0.00     0.214        0.778 
00:02:45   DATA               Low        0.011    58.3     1016.2   41.2     0.00     0.219        0.801 
00:02:46   DATA               Low        0.000    59.2     1012.0   57.6     0.00     0.124        0.826 
00:02:47   DATA               Low        0.185    59.9     989.2    16.4     0.00     0.225        0.841 
00:02:48   DATA               Low        0.000    60.7     966.2    57.1     0.00     0.230        0.796 
00:02:49   DATA               Low        0.000    61.6     944.8    47.1     0.00     0.118        0.754 
00:02:50   DATA               Low        0.000    62.5     919.0    54.7     0.00     0.218        0.691 
00:02:51   DATA               Low        0.000    64.1     893.0    61.9     0.00     0.336        0.679 
00:02:52   DATA               Low        0.000    66.3     878.1    62.1     0.00     0.114        0.701 
00:02:53   DATA               Low        0.000    68.9     883.5    70.5     0.00     0.453        0.683 
00:02:54   DATA               Low        0.000    71.5     893.4    76.3     0.00     0.112        0.629 
00:02:55   DATA               Low        0.000    72.2     910.9    80.0     0.00     0.220        0.533 
00:02:56   DATA               Low        0.000    71.1     919.4    74.6     0.00     0.109        0.510 
00:02:57   DATA               Low        0.000    67.1     936.0    75.1     0.00     0.107        0.507 
00:02:58   DATA               Low        0.000    60.2     938.7    75.3     0.00     0.107        0.527 
00:02:58   LEVEL Low→High     High       0.800    57.2     0.0      0.0      0.00     0.000        0.471 
00:02:59   DATA               High       0.800    57.2     0.0      0.0      0.00     0.000        0.471 
00:03:00   DATA               High       0.800    56.9     0.0      0.0      0.00     0.000        0.431 
00:03:01   DATA               High       0.800    58.1     0.0      0.0      0.00     0.000        0.340 
00:03:01   LEVEL High→Low     Low        0.000    66.8     843.6    67.1     0.00     0.216        0.727 
00:03:02   DATA               Low        0.000    67.3     848.6    62.1     0.00     0.322        0.733 
00:03:03   DATA               Low        0.000    68.9     844.5    54.4     0.00     0.323        0.725 
00:03:04   DATA               Low        0.000    71.4     839.2    64.0     0.00     0.238        0.735 
00:03:05   DATA               Low        0.000    73.8     853.9    86.5     0.00     0.117        0.646 
00:03:06   DATA               Low        0.000    75.2     868.8    90.3     0.00     0.115        0.589 
00:03:07   DATA               Low        0.000    75.1     880.1    92.8     0.00     0.114        0.564 
00:03:08   DATA               Low        0.000    71.6     888.3    91.2     0.00     0.113        0.522 
00:03:09   DATA               Low        0.000    62.6     899.1    86.5     0.00     0.223        0.533 
00:03:10   DATA               Low        0.000    60.3     918.2    96.5     0.00     0.242        0.620 
00:03:11   DATA               Low        0.000    59.9     940.1    98.6     0.00     0.213        0.669 
00:03:12   DATA               Low        0.000    60.7     945.5    95.4     0.00     0.212        0.693 
00:03:13   DATA               Low        0.000    60.7     945.5    95.4     0.00     0.212        0.693 
00:03:14   DATA               Low        0.000    62.0     942.1    68.0     0.00     0.212        0.680 
00:03:15   DATA               Low        0.000    63.8     918.5    64.1     0.00     0.218        0.719 
00:03:16   DATA               Low        0.000    66.3     886.7    69.6     0.00     0.103        0.737 
00:03:17   DATA               Low        0.000    68.6     877.5    62.7     0.00     0.104        0.738 
00:03:18   DATA               Low        0.000    69.9     859.3    67.6     0.00     0.212        0.773 
00:03:19   DATA               Low        0.006    70.6     831.9    41.9     0.00     0.219        0.822 
00:03:20   DATA               Low        0.000    71.4     826.8    47.9     0.00     0.220        0.875 
00:03:21   DATA               Low        0.000    72.5     823.6    53.2     0.00     0.110        0.869 
00:03:22   DATA               Low        0.000    73.6     820.6    51.0     0.00     0.111        0.862 
00:03:23   DATA               Low        0.000    74.0     820.4    45.1     0.00     0.222        0.864 
00:03:24   DATA               Low        0.063    74.1     823.6    33.8     0.00     0.221        0.851 
00:03:25   DATA               Low        0.019    73.9     824.1    40.0     0.00     0.221        0.851 
00:03:26   DATA               Low        0.000    73.4     825.0    48.3     0.00     0.220        0.856 
00:03:27   DATA               Low        0.000    72.2     833.0    49.0     0.00     0.218        0.856 
00:03:28   DATA               Low        0.040    70.9     835.0    37.1     0.00     0.218        0.863 
00:03:29   DATA               Low        0.000    70.3     829.6    51.3     0.00     0.219        0.862 
00:03:30   DATA               Low        0.000    70.6     844.7    43.3     0.00     0.148        0.871 
00:03:31   DATA               Low        0.073    71.3     838.1    32.3     0.00     0.171        0.881 
00:03:32   DATA               Low        0.000    71.7     832.9    49.0     0.00     0.218        0.857 
00:03:33   DATA               Low        0.000    71.9     823.7    48.4     0.00     0.221        0.863 
00:03:34   DATA               Low        0.000    72.4     817.2    48.6     0.00     0.223        0.865 
00:03:35   DATA               Low        0.000    73.2     811.6    56.8     0.00     0.336        0.851 
00:03:36   DATA               Low        0.006    74.2     789.5    59.2     0.00     0.346        0.831 
00:03:37   DATA               Low        0.009    75.1     784.6    65.5     0.00     0.319        0.815 
00:03:38   DATA               Low        0.027    75.9     755.6    71.7     0.00     0.331        0.793 
00:03:39   DATA               Low        0.026    76.9     757.7    82.2     0.00     0.110        0.783 
00:03:40   DATA               Low        0.039    78.6     736.8    81.6     0.00     0.123        0.747 
00:03:41   DATA               Low        0.027    80.8     755.6    83.7     0.00     0.265        0.690 
00:03:42   DATA               Low        0.041    83.1     733.3    86.7     0.00     0.152        0.683 
00:03:43   DATA               Low        0.028    84.3     754.5    94.6     0.00     0.166        0.629 
00:03:44   DATA               Low        0.043    84.0     730.5    101.1    0.00     0.152        0.625 
00:03:45   DATA               Low        0.061    82.7     702.3    92.6     0.00     0.285        0.594 
00:03:46   DATA               Low        0.065    81.4     694.7    88.1     0.00     0.160        0.588 
00:03:47   DATA               Low        0.056    81.5     710.5    92.3     0.00     0.156        0.531 
00:03:47   LEVEL Low→High     High       0.800    84.7     0.0      0.0      0.00     0.000        0.428 
00:03:48   DATA               High       0.800    84.7     0.0      0.0      0.00     0.000        0.428 
00:03:49   DATA               High       0.800    88.3     0.0      0.0      0.00     0.000        0.384 
00:03:50   DATA               High       0.800    89.9     0.0      0.0      0.00     0.000        0.377 
00:03:51   DATA               High       0.800    90.4     0.0      0.0      0.00     0.000        0.400 
00:03:52   DATA               High       0.800    68.6     0.0      0.0      0.00     0.000        0.413 
00:03:53   DATA               High       0.800    66.5     0.0      0.0      0.00     0.000        0.455 
00:03:53   LEVEL High→Low     Low        0.005    66.2     790.5    69.2     0.00     0.105        0.535 
00:03:54   DATA               Low        0.005    66.2     790.5    69.2     0.00     0.105        0.535 
00:03:55   DATA               Low        0.000    67.0     815.5    60.2     0.00     0.112        0.634 
00:03:56   DATA               Low        0.000    70.7     809.5    62.2     0.00     0.103        0.603 
00:03:57   DATA               Low        0.000    77.0     811.3    65.9     0.00     0.206        0.563 

----------------------------------------------------------------------------------------------------
Session ended: 2026-03-26 10:44:44
Total entries logged: 123
